good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
ces livres semble petits.;ces livres semble petit.;petits;petit;petits;adjective_noun_agreement
Je vois ces chaussures très intelligentes aujourd'hui.;Je vois ces chaussures très intelligente aujourd'hui.;intelligentes;intelligente;intelligentes;adjective_noun_agreement
ce chien semble heureux.;ce chien semble heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
As-tu remarqué cette chaise si intelligente?;As-tu remarqué cette chaise si intelligent?;intelligente;intelligent;intelligente;adjective_noun_agreement
Hier, j'ai vu ce bureau si rouge.;Hier, j'ai vu ce bureau si rouges.;rouge;rouges;rouge;adjective_noun_agreement
As-tu remarqué ces stylos si bleus?;As-tu remarqué ces stylos si bleues?;bleus;bleues;bleus;adjective_noun_agreement
Ils ont trouvé ces maisons très petites.;Ils ont trouvé ces maisons très petit.;petites;petit;petites;adjective_noun_agreement
As-tu remarqué ce bureau si heureux?;As-tu remarqué ce bureau si heureuses?;heureux;heureuses;heureux;adjective_noun_agreement
cette chaise est heureuse.;cette chaise est heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
cette porte semble intelligente.;cette porte semble intelligents.;intelligente;intelligents;intelligente;adjective_noun_agreement
Hier, j'ai vu ce mur si bleu.;Hier, j'ai vu ce mur si bleue.;bleu;bleue;bleu;adjective_noun_agreement
Nous avons acheté cette voiture très vieille.;Nous avons acheté cette voiture très vieux.;vieille;vieux;vieille;adjective_noun_agreement
ce bureau est beau.;ce bureau est belles.;beau;belles;beau;adjective_noun_agreement
Elle aime ces fenêtres qui est intelligentes.;Elle aime ces fenêtres qui est intelligents.;intelligentes;intelligents;intelligentes;adjective_noun_agreement
Tu dois nettoyer ces stylos nouveaux.;Tu dois nettoyer ces stylos nouvelles.;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Hier, j'ai vu ces rideaux si heureux.;Hier, j'ai vu ces rideaux si heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
As-tu remarqué ces robes si rouges?;As-tu remarqué ces robes si rouge?;rouges;rouge;rouges;adjective_noun_agreement
Voici ce canapé vraiment frais.;Voici ce canapé vraiment fraîche.;frais;fraîche;frais;adjective_noun_agreement
Hier, j'ai vu ces robes si rouges.;Hier, j'ai vu ces robes si rouge.;rouges;rouge;rouges;adjective_noun_agreement
ce chien est vieux.;ce chien est vieilles.;vieux;vieilles;vieux;adjective_noun_agreement
Je vois ces stylos très frais aujourd'hui.;Je vois ces stylos très fraîche aujourd'hui.;frais;fraîche;frais;adjective_noun_agreement
ce canapé semble rouge.;ce canapé semble rouges.;rouge;rouges;rouge;adjective_noun_agreement
Nous avons acheté ce chat très bleu.;Nous avons acheté ce chat très bleus.;bleu;bleus;bleu;adjective_noun_agreement
ce bureau semble petit.;ce bureau semble petites.;petit;petites;petit;adjective_noun_agreement
As-tu remarqué ces rideaux si heureux?;As-tu remarqué ces rideaux si heureuses?;heureux;heureuses;heureux;adjective_noun_agreement
ces tables est bleues.;ces tables est bleus.;bleues;bleus;bleues;adjective_noun_agreement
cette chaise est vieille.;cette chaise est vieilles.;vieille;vieilles;vieille;adjective_noun_agreement
Elle aime ce chien qui est bleu.;Elle aime ce chien qui est bleues.;bleu;bleues;bleu;adjective_noun_agreement
Ils ont trouvé ce chat très grand.;Ils ont trouvé ce chat très grands.;grand;grands;grand;adjective_noun_agreement
Hier, j'ai vu ces maisons si belles.;Hier, j'ai vu ces maisons si beaux.;belles;beaux;belles;adjective_noun_agreement
Tu dois nettoyer ce mur petit.;Tu dois nettoyer ce mur petits.;petit;petits;petit;adjective_noun_agreement
As-tu remarqué cette porte si belle?;As-tu remarqué cette porte si beaux?;belle;beaux;belle;adjective_noun_agreement
Voici ces livres vraiment heureux.;Voici ces livres vraiment heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
ces fenêtres est vieilles.;ces fenêtres est vieux.;vieilles;vieux;vieilles;adjective_noun_agreement
Ils ont trouvé ce chien très rouge.;Ils ont trouvé ce chien très rouges.;rouge;rouges;rouge;adjective_noun_agreement
Nous avons acheté cette lampe très intelligente.;Nous avons acheté cette lampe très intelligents.;intelligente;intelligents;intelligente;adjective_noun_agreement
Ils ont trouvé ces fenêtres très belles.;Ils ont trouvé ces fenêtres très belle.;belles;belle;belles;adjective_noun_agreement
Hier, j'ai vu ce mur si nouveau.;Hier, j'ai vu ce mur si nouveaux.;nouveau;nouveaux;nouveau;adjective_noun_agreement
As-tu remarqué ces stylos si intelligents?;As-tu remarqué ces stylos si intelligent?;intelligents;intelligent;intelligents;adjective_noun_agreement
Ils ont trouvé ce bureau très petit.;Ils ont trouvé ce bureau très petites.;petit;petites;petit;adjective_noun_agreement
Hier, j'ai vu ces robes si grandes.;Hier, j'ai vu ces robes si grande.;grandes;grande;grandes;adjective_noun_agreement
Hier, j'ai vu ce canapé si vieux.;Hier, j'ai vu ce canapé si vieille.;vieux;vieille;vieux;adjective_noun_agreement
ces ordinateurs est bleus.;ces ordinateurs est bleues.;bleus;bleues;bleus;adjective_noun_agreement
Elle aime ces vélos qui est bleus.;Elle aime ces vélos qui est bleues.;bleus;bleues;bleus;adjective_noun_agreement
Hier, j'ai vu cette chaise si grande.;Hier, j'ai vu cette chaise si grand.;grande;grand;grande;adjective_noun_agreement
Je vois ces vélos très beaux aujourd'hui.;Je vois ces vélos très belles aujourd'hui.;beaux;belles;beaux;adjective_noun_agreement
Elle aime ce bureau qui est beau.;Elle aime ce bureau qui est beaux.;beau;beaux;beau;adjective_noun_agreement
Ils ont trouvé ces stylos très vieux.;Ils ont trouvé ces stylos très vieilles.;vieux;vieilles;vieux;adjective_noun_agreement
Voici ces chaussures vraiment fraîches.;Voici ces chaussures vraiment frais.;fraîches;frais;fraîches;adjective_noun_agreement
As-tu remarqué ces chaussures si intelligentes?;As-tu remarqué ces chaussures si intelligente?;intelligentes;intelligente;intelligentes;adjective_noun_agreement
Ils ont trouvé cette lampe très nouvelle.;Ils ont trouvé cette lampe très nouveaux.;nouvelle;nouveaux;nouvelle;adjective_noun_agreement
Ils ont trouvé cette chaise très belle.;Ils ont trouvé cette chaise très beau.;belle;beau;belle;adjective_noun_agreement
Hier, j'ai vu ces ordinateurs si beaux.;Hier, j'ai vu ces ordinateurs si beau.;beaux;beau;beaux;adjective_noun_agreement
Nous avons acheté cette voiture très heureuse.;Nous avons acheté cette voiture très heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Voici cette télévision vraiment nouvelle.;Voici cette télévision vraiment nouveau.;nouvelle;nouveau;nouvelle;adjective_noun_agreement
ces livres semble intelligents.;ces livres semble intelligent.;intelligents;intelligent;intelligents;adjective_noun_agreement
As-tu remarqué cette porte si grande?;As-tu remarqué cette porte si grand?;grande;grand;grande;adjective_noun_agreement
Tu dois nettoyer cette chaise belle.;Tu dois nettoyer cette chaise belles.;belle;belles;belle;adjective_noun_agreement
Elle aime cette voiture qui est bleue.;Elle aime cette voiture qui est bleus.;bleue;bleus;bleue;adjective_noun_agreement
Je vois ces livres très petits aujourd'hui.;Je vois ces livres très petite aujourd'hui.;petits;petite;petits;adjective_noun_agreement
Ils ont trouvé ces chaussures très rouges.;Ils ont trouvé ces chaussures très rouge.;rouges;rouge;rouges;adjective_noun_agreement
Ils ont trouvé ces vélos très grands.;Ils ont trouvé ces vélos très grandes.;grands;grandes;grands;adjective_noun_agreement
Voici ces vélos vraiment nouveaux.;Voici ces vélos vraiment nouveau.;nouveaux;nouveau;nouveaux;adjective_noun_agreement
Je vois cette voiture très heureuse aujourd'hui.;Je vois cette voiture très heureux aujourd'hui.;heureuse;heureux;heureuse;adjective_noun_agreement
Nous avons acheté ces stylos très bleus.;Nous avons acheté ces stylos très bleue.;bleus;bleue;bleus;adjective_noun_agreement
Elle aime cette voiture qui est petite.;Elle aime cette voiture qui est petit.;petite;petit;petite;adjective_noun_agreement
Ils ont trouvé ce canapé très heureux.;Ils ont trouvé ce canapé très heureuses.;heureux;heureuses;heureux;adjective_noun_agreement
Nous avons acheté cette porte très intelligente.;Nous avons acheté cette porte très intelligent.;intelligente;intelligent;intelligente;adjective_noun_agreement
Voici ces rideaux vraiment nouveaux.;Voici ces rideaux vraiment nouvelles.;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Je vois ces ordinateurs très bleus aujourd'hui.;Je vois ces ordinateurs très bleu aujourd'hui.;bleus;bleu;bleus;adjective_noun_agreement
Voici ces livres vraiment vieux.;Voici ces livres vraiment vieille.;vieux;vieille;vieux;adjective_noun_agreement
Tu dois nettoyer ce chien nouveau.;Tu dois nettoyer ce chien nouvelle.;nouveau;nouvelle;nouveau;adjective_noun_agreement
ce chat semble vieux.;ce chat semble vieilles.;vieux;vieilles;vieux;adjective_noun_agreement
Hier, j'ai vu ces chaussures si nouvelles.;Hier, j'ai vu ces chaussures si nouveau.;nouvelles;nouveau;nouvelles;adjective_noun_agreement
ces ordinateurs est bleus.;ces ordinateurs est bleue.;bleus;bleue;bleus;adjective_noun_agreement
ces maisons semble nouvelles.;ces maisons semble nouveau.;nouvelles;nouveau;nouvelles;adjective_noun_agreement
As-tu remarqué ce bureau si frais?;As-tu remarqué ce bureau si fraîches?;frais;fraîches;frais;adjective_noun_agreement
Nous avons acheté ces fenêtres très petites.;Nous avons acheté ces fenêtres très petits.;petites;petits;petites;adjective_noun_agreement
Voici ces vélos vraiment petits.;Voici ces vélos vraiment petite.;petits;petite;petits;adjective_noun_agreement
cette porte semble vieille.;cette porte semble vieux.;vieille;vieux;vieille;adjective_noun_agreement
Ils ont trouvé cette lampe très vieille.;Ils ont trouvé cette lampe très vieilles.;vieille;vieilles;vieille;adjective_noun_agreement
As-tu remarqué ces robes si fraîches?;As-tu remarqué ces robes si frais?;fraîches;frais;fraîches;adjective_noun_agreement
ces tables est grandes.;ces tables est grand.;grandes;grand;grandes;adjective_noun_agreement
Ils ont trouvé ces vélos très frais.;Ils ont trouvé ces vélos très fraîches.;frais;fraîches;frais;adjective_noun_agreement
Hier, j'ai vu ce chat si nouveau.;Hier, j'ai vu ce chat si nouveaux.;nouveau;nouveaux;nouveau;adjective_noun_agreement
Elle aime ce canapé qui est nouveau.;Elle aime ce canapé qui est nouvelles.;nouveau;nouvelles;nouveau;adjective_noun_agreement
Nous avons acheté ces robes très petites.;Nous avons acheté ces robes très petit.;petites;petit;petites;adjective_noun_agreement
Voici ces tables vraiment bleues.;Voici ces tables vraiment bleue.;bleues;bleue;bleues;adjective_noun_agreement
Tu dois nettoyer ces maisons nouvelles.;Tu dois nettoyer ces maisons nouveau.;nouvelles;nouveau;nouvelles;adjective_noun_agreement
ces chaussures semble nouvelles.;ces chaussures semble nouveau.;nouvelles;nouveau;nouvelles;adjective_noun_agreement
Nous avons acheté ces ordinateurs très grands.;Nous avons acheté ces ordinateurs très grande.;grands;grande;grands;adjective_noun_agreement
As-tu remarqué ces stylos si nouveaux?;As-tu remarqué ces stylos si nouvelle?;nouveaux;nouvelle;nouveaux;adjective_noun_agreement
Elle aime ces livres qui est rouges.;Elle aime ces livres qui est rouge.;rouges;rouge;rouges;adjective_noun_agreement
Elle aime ce mur qui est rouge.;Elle aime ce mur qui est rouges.;rouge;rouges;rouge;adjective_noun_agreement
Je vois ces maisons très grandes aujourd'hui.;Je vois ces maisons très grande aujourd'hui.;grandes;grande;grandes;adjective_noun_agreement
Je vois ce bureau très beau aujourd'hui.;Je vois ce bureau très belle aujourd'hui.;beau;belle;beau;adjective_noun_agreement
Voici cette voiture vraiment heureuse.;Voici cette voiture vraiment heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Nous avons acheté ces fenêtres très grandes.;Nous avons acheté ces fenêtres très grands.;grandes;grands;grandes;adjective_noun_agreement
As-tu remarqué cette lampe si grande?;As-tu remarqué cette lampe si grands?;grande;grands;grande;adjective_noun_agreement
Voici ces chaussures vraiment belles.;Voici ces chaussures vraiment belle.;belles;belle;belles;adjective_noun_agreement
As-tu remarqué cette lampe si nouvelle?;As-tu remarqué cette lampe si nouvelles?;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Nous avons acheté cette porte très petite.;Nous avons acheté cette porte très petits.;petite;petits;petite;adjective_noun_agreement
Je vois ces livres très bleus aujourd'hui.;Je vois ces livres très bleue aujourd'hui.;bleus;bleue;bleus;adjective_noun_agreement
As-tu remarqué ces rideaux si intelligents?;As-tu remarqué ces rideaux si intelligente?;intelligents;intelligente;intelligents;adjective_noun_agreement
Voici cette porte vraiment bleue.;Voici cette porte vraiment bleu.;bleue;bleu;bleue;adjective_noun_agreement
Je vois cette lampe très petite aujourd'hui.;Je vois cette lampe très petites aujourd'hui.;petite;petites;petite;adjective_noun_agreement
Hier, j'ai vu cette chaise si belle.;Hier, j'ai vu cette chaise si beaux.;belle;beaux;belle;adjective_noun_agreement
Nous avons acheté cette télévision très vieille.;Nous avons acheté cette télévision très vieux.;vieille;vieux;vieille;adjective_noun_agreement
Je vois cette chaise très nouvelle aujourd'hui.;Je vois cette chaise très nouvelles aujourd'hui.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Ils ont trouvé ces vélos très nouveaux.;Ils ont trouvé ces vélos très nouveau.;nouveaux;nouveau;nouveaux;adjective_noun_agreement
ce chat est vieux.;ce chat est vieille.;vieux;vieille;vieux;adjective_noun_agreement
Tu dois nettoyer ce chat petit.;Tu dois nettoyer ce chat petites.;petit;petites;petit;adjective_noun_agreement
Ils ont trouvé ces livres très grands.;Ils ont trouvé ces livres très grande.;grands;grande;grands;adjective_noun_agreement
Tu dois nettoyer ce mur beau.;Tu dois nettoyer ce mur belle.;beau;belle;beau;adjective_noun_agreement
As-tu remarqué cette chaise si vieille?;As-tu remarqué cette chaise si vieux?;vieille;vieux;vieille;adjective_noun_agreement
Tu dois nettoyer cette voiture petite.;Tu dois nettoyer cette voiture petites.;petite;petites;petite;adjective_noun_agreement
Ils ont trouvé ces maisons très bleues.;Ils ont trouvé ces maisons très bleu.;bleues;bleu;bleues;adjective_noun_agreement
Hier, j'ai vu ce chat si bleu.;Hier, j'ai vu ce chat si bleue.;bleu;bleue;bleu;adjective_noun_agreement
Elle aime ces stylos qui est rouges.;Elle aime ces stylos qui est rouge.;rouges;rouge;rouges;adjective_noun_agreement
Je vois ces fenêtres très bleues aujourd'hui.;Je vois ces fenêtres très bleue aujourd'hui.;bleues;bleue;bleues;adjective_noun_agreement
ces maisons semble rouges.;ces maisons semble rouge.;rouges;rouge;rouges;adjective_noun_agreement
Elle aime ces stylos qui est grands.;Elle aime ces stylos qui est grand.;grands;grand;grands;adjective_noun_agreement
Tu dois nettoyer cette lampe nouvelle.;Tu dois nettoyer cette lampe nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Ils ont trouvé cette télévision très bleue.;Ils ont trouvé cette télévision très bleues.;bleue;bleues;bleue;adjective_noun_agreement
Ils ont trouvé ce chien très beau.;Ils ont trouvé ce chien très belles.;beau;belles;beau;adjective_noun_agreement
Nous avons acheté ce bureau très rouge.;Nous avons acheté ce bureau très rouges.;rouge;rouges;rouge;adjective_noun_agreement
Nous avons acheté ces rideaux très grands.;Nous avons acheté ces rideaux très grandes.;grands;grandes;grands;adjective_noun_agreement
Hier, j'ai vu ce chien si rouge.;Hier, j'ai vu ce chien si rouges.;rouge;rouges;rouge;adjective_noun_agreement
Nous avons acheté ces robes très vieilles.;Nous avons acheté ces robes très vieux.;vieilles;vieux;vieilles;adjective_noun_agreement
ces fenêtres semble nouvelles.;ces fenêtres semble nouvelle.;nouvelles;nouvelle;nouvelles;adjective_noun_agreement
Ils ont trouvé ces fenêtres très fraîches.;Ils ont trouvé ces fenêtres très frais.;fraîches;frais;fraîches;adjective_noun_agreement
ces maisons semble bleues.;ces maisons semble bleus.;bleues;bleus;bleues;adjective_noun_agreement
Ils ont trouvé ces livres très beaux.;Ils ont trouvé ces livres très beau.;beaux;beau;beaux;adjective_noun_agreement
Ils ont trouvé ces rideaux très rouges.;Ils ont trouvé ces rideaux très rouge.;rouges;rouge;rouges;adjective_noun_agreement
Elle aime ces livres qui est intelligents.;Elle aime ces livres qui est intelligentes.;intelligents;intelligentes;intelligents;adjective_noun_agreement
cette chaise semble bleue.;cette chaise semble bleus.;bleue;bleus;bleue;adjective_noun_agreement
Ils ont trouvé ces ordinateurs très bleus.;Ils ont trouvé ces ordinateurs très bleu.;bleus;bleu;bleus;adjective_noun_agreement
Tu dois nettoyer ces robes grandes.;Tu dois nettoyer ces robes grands.;grandes;grands;grandes;adjective_noun_agreement
As-tu remarqué cette chaise si grande?;As-tu remarqué cette chaise si grand?;grande;grand;grande;adjective_noun_agreement
Ils ont trouvé ces fenêtres très rouges.;Ils ont trouvé ces fenêtres très rouge.;rouges;rouge;rouges;adjective_noun_agreement
Nous avons acheté cette chaise très grande.;Nous avons acheté cette chaise très grandes.;grande;grandes;grande;adjective_noun_agreement
Tu dois nettoyer cette télévision heureuse.;Tu dois nettoyer cette télévision heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Elle aime ce chat qui est heureux.;Elle aime ce chat qui est heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
Voici ces vélos vraiment beaux.;Voici ces vélos vraiment belles.;beaux;belles;beaux;adjective_noun_agreement
ces ordinateurs semble nouveaux.;ces ordinateurs semble nouvelle.;nouveaux;nouvelle;nouveaux;adjective_noun_agreement
As-tu remarqué ces maisons si belles?;As-tu remarqué ces maisons si beaux?;belles;beaux;belles;adjective_noun_agreement
Hier, j'ai vu ces vélos si grands.;Hier, j'ai vu ces vélos si grandes.;grands;grandes;grands;adjective_noun_agreement
ce canapé est nouveau.;ce canapé est nouvelle.;nouveau;nouvelle;nouveau;adjective_noun_agreement
Ils ont trouvé ce canapé très bleu.;Ils ont trouvé ce canapé très bleus.;bleu;bleus;bleu;adjective_noun_agreement
Voici ce canapé vraiment grand.;Voici ce canapé vraiment grands.;grand;grands;grand;adjective_noun_agreement
Voici cette voiture vraiment intelligente.;Voici cette voiture vraiment intelligent.;intelligente;intelligent;intelligente;adjective_noun_agreement
Hier, j'ai vu ces chaussures si petites.;Hier, j'ai vu ces chaussures si petit.;petites;petit;petites;adjective_noun_agreement
Je vois ces fenêtres très fraîches aujourd'hui.;Je vois ces fenêtres très frais aujourd'hui.;fraîches;frais;fraîches;adjective_noun_agreement
Elle aime ces tables qui est bleues.;Elle aime ces tables qui est bleus.;bleues;bleus;bleues;adjective_noun_agreement
Nous avons acheté ces maisons très fraîches.;Nous avons acheté ces maisons très fraîche.;fraîches;fraîche;fraîches;adjective_noun_agreement
Ils ont trouvé ces maisons très petites.;Ils ont trouvé ces maisons très petite.;petites;petite;petites;adjective_noun_agreement
cette télévision semble petite.;cette télévision semble petits.;petite;petits;petite;adjective_noun_agreement
As-tu remarqué ces vélos si intelligents?;As-tu remarqué ces vélos si intelligentes?;intelligents;intelligentes;intelligents;adjective_noun_agreement
Voici ce chien vraiment heureux.;Voici ce chien vraiment heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
ces vélos est nouveaux.;ces vélos est nouvelle.;nouveaux;nouvelle;nouveaux;adjective_noun_agreement
As-tu remarqué ces fenêtres si grandes?;As-tu remarqué ces fenêtres si grande?;grandes;grande;grandes;adjective_noun_agreement
Nous avons acheté cette porte très fraîche.;Nous avons acheté cette porte très frais.;fraîche;frais;fraîche;adjective_noun_agreement
Elle aime ces maisons qui est bleues.;Elle aime ces maisons qui est bleu.;bleues;bleu;bleues;adjective_noun_agreement
Tu dois nettoyer ces fenêtres belles.;Tu dois nettoyer ces fenêtres beau.;belles;beau;belles;adjective_noun_agreement
Nous avons acheté ces tables très intelligentes.;Nous avons acheté ces tables très intelligents.;intelligentes;intelligents;intelligentes;adjective_noun_agreement
Tu dois nettoyer ces rideaux beaux.;Tu dois nettoyer ces rideaux belles.;beaux;belles;beaux;adjective_noun_agreement
As-tu remarqué ces vélos si rouges?;As-tu remarqué ces vélos si rouge?;rouges;rouge;rouges;adjective_noun_agreement
As-tu remarqué cette chaise si nouvelle?;As-tu remarqué cette chaise si nouveaux?;nouvelle;nouveaux;nouvelle;adjective_noun_agreement
Elle aime cette porte qui est bleue.;Elle aime cette porte qui est bleues.;bleue;bleues;bleue;adjective_noun_agreement
As-tu remarqué ces rideaux si frais?;As-tu remarqué ces rideaux si fraîche?;frais;fraîche;frais;adjective_noun_agreement
Hier, j'ai vu ces maisons si heureuses.;Hier, j'ai vu ces maisons si heureuse.;heureuses;heureuse;heureuses;adjective_noun_agreement
cette chaise est vieille.;cette chaise est vieux.;vieille;vieux;vieille;adjective_noun_agreement
Ils ont trouvé ces fenêtres très fraîches.;Ils ont trouvé ces fenêtres très fraîche.;fraîches;fraîche;fraîches;adjective_noun_agreement
As-tu remarqué ces ordinateurs si nouveaux?;As-tu remarqué ces ordinateurs si nouvelles?;nouveaux;nouvelles;nouveaux;adjective_noun_agreement
Ils ont trouvé cette voiture très bleue.;Ils ont trouvé cette voiture très bleus.;bleue;bleus;bleue;adjective_noun_agreement
Hier, j'ai vu ces livres si vieux.;Hier, j'ai vu ces livres si vieille.;vieux;vieille;vieux;adjective_noun_agreement
Tu dois nettoyer ces fenêtres petites.;Tu dois nettoyer ces fenêtres petite.;petites;petite;petites;adjective_noun_agreement
As-tu remarqué ce chat si intelligent?;As-tu remarqué ce chat si intelligents?;intelligent;intelligents;intelligent;adjective_noun_agreement
ces livres est rouges.;ces livres est rouge.;rouges;rouge;rouges;adjective_noun_agreement
Elle aime ces tables qui est grandes.;Elle aime ces tables qui est grande.;grandes;grande;grandes;adjective_noun_agreement
Nous avons acheté ces stylos très beaux.;Nous avons acheté ces stylos très beau.;beaux;beau;beaux;adjective_noun_agreement
As-tu remarqué ces chaussures si rouges?;As-tu remarqué ces chaussures si rouge?;rouges;rouge;rouges;adjective_noun_agreement
ce chien semble beau.;ce chien semble belles.;beau;belles;beau;adjective_noun_agreement
Voici ces robes vraiment nouvelles.;Voici ces robes vraiment nouvelle.;nouvelles;nouvelle;nouvelles;adjective_noun_agreement
cette voiture semble nouvelle.;cette voiture semble nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
Ils ont trouvé ces livres très frais.;Ils ont trouvé ces livres très fraîche.;frais;fraîche;frais;adjective_noun_agreement
As-tu remarqué ces ordinateurs si bleus?;As-tu remarqué ces ordinateurs si bleu?;bleus;bleu;bleus;adjective_noun_agreement
As-tu remarqué ces stylos si petits?;As-tu remarqué ces stylos si petite?;petits;petite;petits;adjective_noun_agreement
Ils ont trouvé ces fenêtres très petites.;Ils ont trouvé ces fenêtres très petit.;petites;petit;petites;adjective_noun_agreement
Ils ont trouvé ces chaussures très grandes.;Ils ont trouvé ces chaussures très grande.;grandes;grande;grandes;adjective_noun_agreement
Nous avons acheté ces fenêtres très heureuses.;Nous avons acheté ces fenêtres très heureuse.;heureuses;heureuse;heureuses;adjective_noun_agreement
Tu dois nettoyer ces maisons grandes.;Tu dois nettoyer ces maisons grands.;grandes;grands;grandes;adjective_noun_agreement
Elle aime cette lampe qui est heureuse.;Elle aime cette lampe qui est heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Ils ont trouvé ce chat très bleu.;Ils ont trouvé ce chat très bleus.;bleu;bleus;bleu;adjective_noun_agreement
Hier, j'ai vu cette porte si belle.;Hier, j'ai vu cette porte si belles.;belle;belles;belle;adjective_noun_agreement
ce chat est intelligent.;ce chat est intelligents.;intelligent;intelligents;intelligent;adjective_noun_agreement
Hier, j'ai vu ces rideaux si rouges.;Hier, j'ai vu ces rideaux si rouge.;rouges;rouge;rouges;adjective_noun_agreement
cette chaise semble intelligente.;cette chaise semble intelligent.;intelligente;intelligent;intelligente;adjective_noun_agreement
Elle aime ces robes qui est heureuses.;Elle aime ces robes qui est heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
Elle aime ce canapé qui est nouveau.;Elle aime ce canapé qui est nouvelle.;nouveau;nouvelle;nouveau;adjective_noun_agreement
Elle aime ces ordinateurs qui est petits.;Elle aime ces ordinateurs qui est petit.;petits;petit;petits;adjective_noun_agreement
Nous avons acheté ces fenêtres très petites.;Nous avons acheté ces fenêtres très petit.;petites;petit;petites;adjective_noun_agreement
As-tu remarqué ces chaussures si intelligentes?;As-tu remarqué ces chaussures si intelligent?;intelligentes;intelligent;intelligentes;adjective_noun_agreement
Tu dois nettoyer ces chaussures fraîches.;Tu dois nettoyer ces chaussures frais.;fraîches;frais;fraîches;adjective_noun_agreement
Ils ont trouvé ce canapé très frais.;Ils ont trouvé ce canapé très fraîches.;frais;fraîches;frais;adjective_noun_agreement
As-tu remarqué cette porte si petite?;As-tu remarqué cette porte si petit?;petite;petit;petite;adjective_noun_agreement
Hier, j'ai vu cette voiture si grande.;Hier, j'ai vu cette voiture si grands.;grande;grands;grande;adjective_noun_agreement
ces ordinateurs est intelligents.;ces ordinateurs est intelligentes.;intelligents;intelligentes;intelligents;adjective_noun_agreement
Elle aime cette porte qui est intelligente.;Elle aime cette porte qui est intelligent.;intelligente;intelligent;intelligente;adjective_noun_agreement
Elle aime cette télévision qui est heureuse.;Elle aime cette télévision qui est heureuses.;heureuse;heureuses;heureuse;adjective_noun_agreement
Elle aime cette télévision qui est petite.;Elle aime cette télévision qui est petits.;petite;petits;petite;adjective_noun_agreement
Voici ces fenêtres vraiment rouges.;Voici ces fenêtres vraiment rouge.;rouges;rouge;rouges;adjective_noun_agreement
Voici ces stylos vraiment frais.;Voici ces stylos vraiment fraîches.;frais;fraîches;frais;adjective_noun_agreement
Ils ont trouvé ces vélos très beaux.;Ils ont trouvé ces vélos très belles.;beaux;belles;beaux;adjective_noun_agreement
Voici cette lampe vraiment belle.;Voici cette lampe vraiment beaux.;belle;beaux;belle;adjective_noun_agreement
As-tu remarqué ces robes si bleues?;As-tu remarqué ces robes si bleus?;bleues;bleus;bleues;adjective_noun_agreement
Hier, j'ai vu ce chien si beau.;Hier, j'ai vu ce chien si belles.;beau;belles;beau;adjective_noun_agreement
Elle aime cette porte qui est belle.;Elle aime cette porte qui est belles.;belle;belles;belle;adjective_noun_agreement
Elle aime ces stylos qui est bleus.;Elle aime ces stylos qui est bleues.;bleus;bleues;bleus;adjective_noun_agreement
As-tu remarqué cette lampe si vieille?;As-tu remarqué cette lampe si vieux?;vieille;vieux;vieille;adjective_noun_agreement
cette lampe est intelligente.;cette lampe est intelligentes.;intelligente;intelligentes;intelligente;adjective_noun_agreement
Voici ces tables vraiment heureuses.;Voici ces tables vraiment heureux.;heureuses;heureux;heureuses;adjective_noun_agreement
Hier, j'ai vu cette voiture si intelligente.;Hier, j'ai vu cette voiture si intelligentes.;intelligente;intelligentes;intelligente;adjective_noun_agreement
Ils ont trouvé ces ordinateurs très petits.;Ils ont trouvé ces ordinateurs très petite.;petits;petite;petits;adjective_noun_agreement
Elle aime cette télévision qui est fraîche.;Elle aime cette télévision qui est frais.;fraîche;frais;fraîche;adjective_noun_agreement
Tu dois nettoyer ce chien vieux.;Tu dois nettoyer ce chien vieilles.;vieux;vieilles;vieux;adjective_noun_agreement
Tu dois nettoyer cette voiture heureuse.;Tu dois nettoyer cette voiture heureux.;heureuse;heureux;heureuse;adjective_noun_agreement
Nous avons acheté cette voiture très grande.;Nous avons acheté cette voiture très grand.;grande;grand;grande;adjective_noun_agreement
ce bureau semble heureux.;ce bureau semble heureuse.;heureux;heureuse;heureux;adjective_noun_agreement
Nous avons acheté cette lampe très belle.;Nous avons acheté cette lampe très beau.;belle;beau;belle;adjective_noun_agreement
Tu dois nettoyer cette porte nouvelle.;Tu dois nettoyer cette porte nouvelles.;nouvelle;nouvelles;nouvelle;adjective_noun_agreement
cette lampe est nouvelle.;cette lampe est nouveau.;nouvelle;nouveau;nouvelle;adjective_noun_agreement
