good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Normalement, Vous vous couchez rapidement.;Normalement, Vous me couchez rapidement.;vous;me;vous;anaphor_agreement
Normalement, Ils se couchent rapidement.;Normalement, Ils nous couchent rapidement.;se;nous;se;anaphor_agreement
Normalement, Elles se couchent rapidement.;Normalement, Elles te couchent rapidement.;se;te;se;anaphor_agreement
Normalement, Je me habille rapidement.;Normalement, Je nous habille rapidement.;me;nous;me;anaphor_agreement
Normalement, Tu te habilles rapidement.;Normalement, Tu se habilles rapidement.;te;se;te;anaphor_agreement
Normalement, Il se habille rapidement.;Normalement, Il me habille rapidement.;se;me;se;anaphor_agreement
Normalement, Elle se habille rapidement.;Normalement, Elle me habille rapidement.;se;me;se;anaphor_agreement
Normalement, Nous nous habillons rapidement.;Normalement, Nous te habillons rapidement.;nous;te;nous;anaphor_agreement
Normalement, Vous vous habillez rapidement.;Normalement, Vous nous habillez rapidement.;vous;nous;vous;anaphor_agreement
Normalement, Ils se habillent rapidement.;Normalement, Ils me habillent rapidement.;se;me;se;anaphor_agreement
Normalement, Elles se habillent rapidement.;Normalement, Elles te habillent rapidement.;se;te;se;anaphor_agreement
Normalement, Je me regarde rapidement.;Normalement, Je se regarde rapidement.;me;se;me;anaphor_agreement
Normalement, Tu te regardes rapidement.;Normalement, Tu vous regardes rapidement.;te;vous;te;anaphor_agreement
Normalement, Il se regarde rapidement.;Normalement, Il me regarde rapidement.;se;me;se;anaphor_agreement
Normalement, Elle se regarde rapidement.;Normalement, Elle me regarde rapidement.;se;me;se;anaphor_agreement
Normalement, Nous nous regardons rapidement.;Normalement, Nous te regardons rapidement.;nous;te;nous;anaphor_agreement
Normalement, Vous vous regardez rapidement.;Normalement, Vous se regardez rapidement.;vous;se;vous;anaphor_agreement
Normalement, Ils se regardent rapidement.;Normalement, Ils nous regardent rapidement.;se;nous;se;anaphor_agreement
Normalement, Elles se regardent rapidement.;Normalement, Elles nous regardent rapidement.;se;nous;se;anaphor_agreement
Normalement, Je me dépêche rapidement.;Normalement, Je se dépêche rapidement.;me;se;me;anaphor_agreement
Normalement, Tu te dépêches rapidement.;Normalement, Tu nous dépêches rapidement.;te;nous;te;anaphor_agreement
Normalement, Il se dépêche rapidement.;Normalement, Il te dépêche rapidement.;se;te;se;anaphor_agreement
Normalement, Elle se dépêche rapidement.;Normalement, Elle nous dépêche rapidement.;se;nous;se;anaphor_agreement
Normalement, Nous nous dépêchons rapidement.;Normalement, Nous me dépêchons rapidement.;nous;me;nous;anaphor_agreement
Normalement, Vous vous dépêchez rapidement.;Normalement, Vous nous dépêchez rapidement.;vous;nous;vous;anaphor_agreement
Normalement, Ils se dépêchent rapidement.;Normalement, Ils vous dépêchent rapidement.;se;vous;se;anaphor_agreement
Normalement, Elles se dépêchent rapidement.;Normalement, Elles te dépêchent rapidement.;se;te;se;anaphor_agreement
Tous les jours, Je me lave à la même heure.;Tous les jours, Je vous lave à la même heure.;me;vous;me;anaphor_agreement
Tous les jours, Tu te laves à la même heure.;Tous les jours, Tu vous laves à la même heure.;te;vous;te;anaphor_agreement
Tous les jours, Il se lave à la même heure.;Tous les jours, Il te lave à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Elle se lave à la même heure.;Tous les jours, Elle vous lave à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Nous nous lavons à la même heure.;Tous les jours, Nous se lavons à la même heure.;nous;se;nous;anaphor_agreement
Tous les jours, Vous vous lavez à la même heure.;Tous les jours, Vous te lavez à la même heure.;vous;te;vous;anaphor_agreement
Tous les jours, Ils se lavent à la même heure.;Tous les jours, Ils nous lavent à la même heure.;se;nous;se;anaphor_agreement
Tous les jours, Elles se lavent à la même heure.;Tous les jours, Elles nous lavent à la même heure.;se;nous;se;anaphor_agreement
Tous les jours, Je me réveille à la même heure.;Tous les jours, Je te réveille à la même heure.;me;te;me;anaphor_agreement
Tous les jours, Tu te réveilles à la même heure.;Tous les jours, Tu vous réveilles à la même heure.;te;vous;te;anaphor_agreement
Tous les jours, Il se réveille à la même heure.;Tous les jours, Il me réveille à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Elle se réveille à la même heure.;Tous les jours, Elle vous réveille à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Nous nous réveillons à la même heure.;Tous les jours, Nous se réveillons à la même heure.;nous;se;nous;anaphor_agreement
Tous les jours, Vous vous réveillez à la même heure.;Tous les jours, Vous me réveillez à la même heure.;vous;me;vous;anaphor_agreement
Tous les jours, Ils se réveillent à la même heure.;Tous les jours, Ils vous réveillent à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Elles se réveillent à la même heure.;Tous les jours, Elles nous réveillent à la même heure.;se;nous;se;anaphor_agreement
Tous les jours, Je me lève à la même heure.;Tous les jours, Je vous lève à la même heure.;me;vous;me;anaphor_agreement
Tous les jours, Tu te lèves à la même heure.;Tous les jours, Tu nous lèves à la même heure.;te;nous;te;anaphor_agreement
Tous les jours, Il se lève à la même heure.;Tous les jours, Il te lève à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Elle se lève à la même heure.;Tous les jours, Elle te lève à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Nous nous levons à la même heure.;Tous les jours, Nous me levons à la même heure.;nous;me;nous;anaphor_agreement
Tous les jours, Vous vous levez à la même heure.;Tous les jours, Vous te levez à la même heure.;vous;te;vous;anaphor_agreement
Tous les jours, Ils se lèvent à la même heure.;Tous les jours, Ils vous lèvent à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Elles se lèvent à la même heure.;Tous les jours, Elles me lèvent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Je me couche à la même heure.;Tous les jours, Je te couche à la même heure.;me;te;me;anaphor_agreement
Tous les jours, Tu te couches à la même heure.;Tous les jours, Tu nous couches à la même heure.;te;nous;te;anaphor_agreement
Tous les jours, Il se couche à la même heure.;Tous les jours, Il me couche à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Elle se couche à la même heure.;Tous les jours, Elle vous couche à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Nous nous couchons à la même heure.;Tous les jours, Nous te couchons à la même heure.;nous;te;nous;anaphor_agreement
Tous les jours, Vous vous couchez à la même heure.;Tous les jours, Vous te couchez à la même heure.;vous;te;vous;anaphor_agreement
Tous les jours, Ils se couchent à la même heure.;Tous les jours, Ils me couchent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Elles se couchent à la même heure.;Tous les jours, Elles me couchent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Je me habille à la même heure.;Tous les jours, Je se habille à la même heure.;me;se;me;anaphor_agreement
Tous les jours, Tu te habilles à la même heure.;Tous les jours, Tu vous habilles à la même heure.;te;vous;te;anaphor_agreement
Tous les jours, Il se habille à la même heure.;Tous les jours, Il me habille à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Elle se habille à la même heure.;Tous les jours, Elle te habille à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Nous nous habillons à la même heure.;Tous les jours, Nous me habillons à la même heure.;nous;me;nous;anaphor_agreement
Tous les jours, Vous vous habillez à la même heure.;Tous les jours, Vous te habillez à la même heure.;vous;te;vous;anaphor_agreement
Tous les jours, Ils se habillent à la même heure.;Tous les jours, Ils me habillent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Elles se habillent à la même heure.;Tous les jours, Elles me habillent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Je me regarde à la même heure.;Tous les jours, Je se regarde à la même heure.;me;se;me;anaphor_agreement
Tous les jours, Tu te regardes à la même heure.;Tous les jours, Tu me regardes à la même heure.;te;me;te;anaphor_agreement
Tous les jours, Il se regarde à la même heure.;Tous les jours, Il vous regarde à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Elle se regarde à la même heure.;Tous les jours, Elle te regarde à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Nous nous regardons à la même heure.;Tous les jours, Nous me regardons à la même heure.;nous;me;nous;anaphor_agreement
Tous les jours, Vous vous regardez à la même heure.;Tous les jours, Vous me regardez à la même heure.;vous;me;vous;anaphor_agreement
Tous les jours, Ils se regardent à la même heure.;Tous les jours, Ils te regardent à la même heure.;se;te;se;anaphor_agreement
Tous les jours, Elles se regardent à la même heure.;Tous les jours, Elles me regardent à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Je me dépêche à la même heure.;Tous les jours, Je vous dépêche à la même heure.;me;vous;me;anaphor_agreement
Tous les jours, Tu te dépêches à la même heure.;Tous les jours, Tu se dépêches à la même heure.;te;se;te;anaphor_agreement
Tous les jours, Il se dépêche à la même heure.;Tous les jours, Il vous dépêche à la même heure.;se;vous;se;anaphor_agreement
Tous les jours, Elle se dépêche à la même heure.;Tous les jours, Elle me dépêche à la même heure.;se;me;se;anaphor_agreement
Tous les jours, Nous nous dépêchons à la même heure.;Tous les jours, Nous me dépêchons à la même heure.;nous;me;nous;anaphor_agreement
Tous les jours, Vous vous dépêchez à la même heure.;Tous les jours, Vous me dépêchez à la même heure.;vous;me;vous;anaphor_agreement
Tous les jours, Ils se dépêchent à la même heure.;Tous les jours, Ils nous dépêchent à la même heure.;se;nous;se;anaphor_agreement
Tous les jours, Elles se dépêchent à la même heure.;Tous les jours, Elles me dépêchent à la même heure.;se;me;se;anaphor_agreement
Hier, Je me lave plus tôt que d'habitude.;Hier, Je se lave plus tôt que d'habitude.;me;se;me;anaphor_agreement
Hier, Tu te laves plus tôt que d'habitude.;Hier, Tu nous laves plus tôt que d'habitude.;te;nous;te;anaphor_agreement
Hier, Il se lave plus tôt que d'habitude.;Hier, Il te lave plus tôt que d'habitude.;se;te;se;anaphor_agreement
Hier, Elle se lave plus tôt que d'habitude.;Hier, Elle vous lave plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Nous nous lavons plus tôt que d'habitude.;Hier, Nous te lavons plus tôt que d'habitude.;nous;te;nous;anaphor_agreement
Hier, Vous vous lavez plus tôt que d'habitude.;Hier, Vous te lavez plus tôt que d'habitude.;vous;te;vous;anaphor_agreement
Hier, Ils se lavent plus tôt que d'habitude.;Hier, Ils me lavent plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Elles se lavent plus tôt que d'habitude.;Hier, Elles nous lavent plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Je me réveille plus tôt que d'habitude.;Hier, Je se réveille plus tôt que d'habitude.;me;se;me;anaphor_agreement
Hier, Tu te réveilles plus tôt que d'habitude.;Hier, Tu vous réveilles plus tôt que d'habitude.;te;vous;te;anaphor_agreement
Hier, Il se réveille plus tôt que d'habitude.;Hier, Il nous réveille plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Elle se réveille plus tôt que d'habitude.;Hier, Elle nous réveille plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Nous nous réveillons plus tôt que d'habitude.;Hier, Nous se réveillons plus tôt que d'habitude.;nous;se;nous;anaphor_agreement
Hier, Vous vous réveillez plus tôt que d'habitude.;Hier, Vous se réveillez plus tôt que d'habitude.;vous;se;vous;anaphor_agreement
Hier, Ils se réveillent plus tôt que d'habitude.;Hier, Ils vous réveillent plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Elles se réveillent plus tôt que d'habitude.;Hier, Elles vous réveillent plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Je me lève plus tôt que d'habitude.;Hier, Je te lève plus tôt que d'habitude.;me;te;me;anaphor_agreement
Hier, Tu te lèves plus tôt que d'habitude.;Hier, Tu se lèves plus tôt que d'habitude.;te;se;te;anaphor_agreement
Hier, Il se lève plus tôt que d'habitude.;Hier, Il vous lève plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Elle se lève plus tôt que d'habitude.;Hier, Elle te lève plus tôt que d'habitude.;se;te;se;anaphor_agreement
Hier, Nous nous levons plus tôt que d'habitude.;Hier, Nous vous levons plus tôt que d'habitude.;nous;vous;nous;anaphor_agreement
Hier, Vous vous levez plus tôt que d'habitude.;Hier, Vous me levez plus tôt que d'habitude.;vous;me;vous;anaphor_agreement
Hier, Ils se lèvent plus tôt que d'habitude.;Hier, Ils nous lèvent plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Elles se lèvent plus tôt que d'habitude.;Hier, Elles me lèvent plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Je me couche plus tôt que d'habitude.;Hier, Je nous couche plus tôt que d'habitude.;me;nous;me;anaphor_agreement
Hier, Tu te couches plus tôt que d'habitude.;Hier, Tu me couches plus tôt que d'habitude.;te;me;te;anaphor_agreement
Hier, Il se couche plus tôt que d'habitude.;Hier, Il vous couche plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Elle se couche plus tôt que d'habitude.;Hier, Elle nous couche plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Nous nous couchons plus tôt que d'habitude.;Hier, Nous te couchons plus tôt que d'habitude.;nous;te;nous;anaphor_agreement
Hier, Vous vous couchez plus tôt que d'habitude.;Hier, Vous me couchez plus tôt que d'habitude.;vous;me;vous;anaphor_agreement
Hier, Ils se couchent plus tôt que d'habitude.;Hier, Ils vous couchent plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Elles se couchent plus tôt que d'habitude.;Hier, Elles vous couchent plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Je me habille plus tôt que d'habitude.;Hier, Je nous habille plus tôt que d'habitude.;me;nous;me;anaphor_agreement
Hier, Tu te habilles plus tôt que d'habitude.;Hier, Tu nous habilles plus tôt que d'habitude.;te;nous;te;anaphor_agreement
Hier, Il se habille plus tôt que d'habitude.;Hier, Il nous habille plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Elle se habille plus tôt que d'habitude.;Hier, Elle nous habille plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Nous nous habillons plus tôt que d'habitude.;Hier, Nous te habillons plus tôt que d'habitude.;nous;te;nous;anaphor_agreement
Hier, Vous vous habillez plus tôt que d'habitude.;Hier, Vous te habillez plus tôt que d'habitude.;vous;te;vous;anaphor_agreement
Hier, Ils se habillent plus tôt que d'habitude.;Hier, Ils nous habillent plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Elles se habillent plus tôt que d'habitude.;Hier, Elles me habillent plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Je me regarde plus tôt que d'habitude.;Hier, Je vous regarde plus tôt que d'habitude.;me;vous;me;anaphor_agreement
Hier, Tu te regardes plus tôt que d'habitude.;Hier, Tu vous regardes plus tôt que d'habitude.;te;vous;te;anaphor_agreement
Hier, Il se regarde plus tôt que d'habitude.;Hier, Il nous regarde plus tôt que d'habitude.;se;nous;se;anaphor_agreement
Hier, Elle se regarde plus tôt que d'habitude.;Hier, Elle vous regarde plus tôt que d'habitude.;se;vous;se;anaphor_agreement
Hier, Nous nous regardons plus tôt que d'habitude.;Hier, Nous se regardons plus tôt que d'habitude.;nous;se;nous;anaphor_agreement
Hier, Vous vous regardez plus tôt que d'habitude.;Hier, Vous te regardez plus tôt que d'habitude.;vous;te;vous;anaphor_agreement
Hier, Ils se regardent plus tôt que d'habitude.;Hier, Ils me regardent plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Elles se regardent plus tôt que d'habitude.;Hier, Elles te regardent plus tôt que d'habitude.;se;te;se;anaphor_agreement
Hier, Je me dépêche plus tôt que d'habitude.;Hier, Je te dépêche plus tôt que d'habitude.;me;te;me;anaphor_agreement
Hier, Tu te dépêches plus tôt que d'habitude.;Hier, Tu me dépêches plus tôt que d'habitude.;te;me;te;anaphor_agreement
Hier, Il se dépêche plus tôt que d'habitude.;Hier, Il me dépêche plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Elle se dépêche plus tôt que d'habitude.;Hier, Elle te dépêche plus tôt que d'habitude.;se;te;se;anaphor_agreement
Hier, Nous nous dépêchons plus tôt que d'habitude.;Hier, Nous te dépêchons plus tôt que d'habitude.;nous;te;nous;anaphor_agreement
Hier, Vous vous dépêchez plus tôt que d'habitude.;Hier, Vous nous dépêchez plus tôt que d'habitude.;vous;nous;vous;anaphor_agreement
Hier, Ils se dépêchent plus tôt que d'habitude.;Hier, Ils me dépêchent plus tôt que d'habitude.;se;me;se;anaphor_agreement
Hier, Elles se dépêchent plus tôt que d'habitude.;Hier, Elles vous dépêchent plus tôt que d'habitude.;se;vous;se;anaphor_agreement
D'habitude, Je me lave sans problème.;D'habitude, Je nous lave sans problème.;me;nous;me;anaphor_agreement
D'habitude, Tu te laves sans problème.;D'habitude, Tu se laves sans problème.;te;se;te;anaphor_agreement
D'habitude, Il se lave sans problème.;D'habitude, Il vous lave sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elle se lave sans problème.;D'habitude, Elle me lave sans problème.;se;me;se;anaphor_agreement
D'habitude, Nous nous lavons sans problème.;D'habitude, Nous vous lavons sans problème.;nous;vous;nous;anaphor_agreement
D'habitude, Vous vous lavez sans problème.;D'habitude, Vous te lavez sans problème.;vous;te;vous;anaphor_agreement
D'habitude, Ils se lavent sans problème.;D'habitude, Ils me lavent sans problème.;se;me;se;anaphor_agreement
D'habitude, Elles se lavent sans problème.;D'habitude, Elles te lavent sans problème.;se;te;se;anaphor_agreement
D'habitude, Je me réveille sans problème.;D'habitude, Je vous réveille sans problème.;me;vous;me;anaphor_agreement
D'habitude, Tu te réveilles sans problème.;D'habitude, Tu vous réveilles sans problème.;te;vous;te;anaphor_agreement
D'habitude, Il se réveille sans problème.;D'habitude, Il te réveille sans problème.;se;te;se;anaphor_agreement
D'habitude, Elle se réveille sans problème.;D'habitude, Elle me réveille sans problème.;se;me;se;anaphor_agreement
D'habitude, Nous nous réveillons sans problème.;D'habitude, Nous me réveillons sans problème.;nous;me;nous;anaphor_agreement
D'habitude, Vous vous réveillez sans problème.;D'habitude, Vous nous réveillez sans problème.;vous;nous;vous;anaphor_agreement
D'habitude, Ils se réveillent sans problème.;D'habitude, Ils me réveillent sans problème.;se;me;se;anaphor_agreement
D'habitude, Elles se réveillent sans problème.;D'habitude, Elles nous réveillent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Je me lève sans problème.;D'habitude, Je nous lève sans problème.;me;nous;me;anaphor_agreement
D'habitude, Tu te lèves sans problème.;D'habitude, Tu se lèves sans problème.;te;se;te;anaphor_agreement
D'habitude, Il se lève sans problème.;D'habitude, Il vous lève sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elle se lève sans problème.;D'habitude, Elle me lève sans problème.;se;me;se;anaphor_agreement
D'habitude, Nous nous levons sans problème.;D'habitude, Nous se levons sans problème.;nous;se;nous;anaphor_agreement
D'habitude, Vous vous levez sans problème.;D'habitude, Vous te levez sans problème.;vous;te;vous;anaphor_agreement
D'habitude, Ils se lèvent sans problème.;D'habitude, Ils vous lèvent sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elles se lèvent sans problème.;D'habitude, Elles nous lèvent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Je me couche sans problème.;D'habitude, Je vous couche sans problème.;me;vous;me;anaphor_agreement
D'habitude, Tu te couches sans problème.;D'habitude, Tu vous couches sans problème.;te;vous;te;anaphor_agreement
D'habitude, Il se couche sans problème.;D'habitude, Il vous couche sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elle se couche sans problème.;D'habitude, Elle nous couche sans problème.;se;nous;se;anaphor_agreement
D'habitude, Nous nous couchons sans problème.;D'habitude, Nous te couchons sans problème.;nous;te;nous;anaphor_agreement
D'habitude, Vous vous couchez sans problème.;D'habitude, Vous nous couchez sans problème.;vous;nous;vous;anaphor_agreement
D'habitude, Ils se couchent sans problème.;D'habitude, Ils nous couchent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Elles se couchent sans problème.;D'habitude, Elles nous couchent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Je me habille sans problème.;D'habitude, Je nous habille sans problème.;me;nous;me;anaphor_agreement
D'habitude, Tu te habilles sans problème.;D'habitude, Tu nous habilles sans problème.;te;nous;te;anaphor_agreement
D'habitude, Il se habille sans problème.;D'habitude, Il te habille sans problème.;se;te;se;anaphor_agreement
D'habitude, Elle se habille sans problème.;D'habitude, Elle me habille sans problème.;se;me;se;anaphor_agreement
D'habitude, Nous nous habillons sans problème.;D'habitude, Nous me habillons sans problème.;nous;me;nous;anaphor_agreement
D'habitude, Vous vous habillez sans problème.;D'habitude, Vous se habillez sans problème.;vous;se;vous;anaphor_agreement
D'habitude, Ils se habillent sans problème.;D'habitude, Ils nous habillent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Elles se habillent sans problème.;D'habitude, Elles nous habillent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Je me regarde sans problème.;D'habitude, Je nous regarde sans problème.;me;nous;me;anaphor_agreement
D'habitude, Tu te regardes sans problème.;D'habitude, Tu nous regardes sans problème.;te;nous;te;anaphor_agreement
D'habitude, Il se regarde sans problème.;D'habitude, Il vous regarde sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elle se regarde sans problème.;D'habitude, Elle vous regarde sans problème.;se;vous;se;anaphor_agreement
D'habitude, Nous nous regardons sans problème.;D'habitude, Nous se regardons sans problème.;nous;se;nous;anaphor_agreement
D'habitude, Vous vous regardez sans problème.;D'habitude, Vous te regardez sans problème.;vous;te;vous;anaphor_agreement
D'habitude, Ils se regardent sans problème.;D'habitude, Ils nous regardent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Elles se regardent sans problème.;D'habitude, Elles te regardent sans problème.;se;te;se;anaphor_agreement
D'habitude, Je me dépêche sans problème.;D'habitude, Je vous dépêche sans problème.;me;vous;me;anaphor_agreement
D'habitude, Tu te dépêches sans problème.;D'habitude, Tu se dépêches sans problème.;te;se;te;anaphor_agreement
D'habitude, Il se dépêche sans problème.;D'habitude, Il vous dépêche sans problème.;se;vous;se;anaphor_agreement
D'habitude, Elle se dépêche sans problème.;D'habitude, Elle vous dépêche sans problème.;se;vous;se;anaphor_agreement
D'habitude, Nous nous dépêchons sans problème.;D'habitude, Nous se dépêchons sans problème.;nous;se;nous;anaphor_agreement
D'habitude, Vous vous dépêchez sans problème.;D'habitude, Vous nous dépêchez sans problème.;vous;nous;vous;anaphor_agreement
D'habitude, Ils se dépêchent sans problème.;D'habitude, Ils nous dépêchent sans problème.;se;nous;se;anaphor_agreement
D'habitude, Elles se dépêchent sans problème.;D'habitude, Elles te dépêchent sans problème.;se;te;se;anaphor_agreement
Quand il fait froid, Je me lave vite.;Quand il fait froid, Je te lave vite.;me;te;me;anaphor_agreement
Quand il fait froid, Tu te laves vite.;Quand il fait froid, Tu nous laves vite.;te;nous;te;anaphor_agreement
Quand il fait froid, Il se lave vite.;Quand il fait froid, Il me lave vite.;se;me;se;anaphor_agreement
Quand il fait froid, Elle se lave vite.;Quand il fait froid, Elle me lave vite.;se;me;se;anaphor_agreement
Quand il fait froid, Nous nous lavons vite.;Quand il fait froid, Nous vous lavons vite.;nous;vous;nous;anaphor_agreement
Quand il fait froid, Vous vous lavez vite.;Quand il fait froid, Vous se lavez vite.;vous;se;vous;anaphor_agreement
Quand il fait froid, Ils se lavent vite.;Quand il fait froid, Ils te lavent vite.;se;te;se;anaphor_agreement
Quand il fait froid, Elles se lavent vite.;Quand il fait froid, Elles me lavent vite.;se;me;se;anaphor_agreement
Quand il fait froid, Je me réveille vite.;Quand il fait froid, Je se réveille vite.;me;se;me;anaphor_agreement
Quand il fait froid, Tu te réveilles vite.;Quand il fait froid, Tu nous réveilles vite.;te;nous;te;anaphor_agreement
Quand il fait froid, Il se réveille vite.;Quand il fait froid, Il nous réveille vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Elle se réveille vite.;Quand il fait froid, Elle me réveille vite.;se;me;se;anaphor_agreement
Quand il fait froid, Nous nous réveillons vite.;Quand il fait froid, Nous se réveillons vite.;nous;se;nous;anaphor_agreement
Quand il fait froid, Vous vous réveillez vite.;Quand il fait froid, Vous me réveillez vite.;vous;me;vous;anaphor_agreement
Quand il fait froid, Ils se réveillent vite.;Quand il fait froid, Ils te réveillent vite.;se;te;se;anaphor_agreement
Quand il fait froid, Elles se réveillent vite.;Quand il fait froid, Elles vous réveillent vite.;se;vous;se;anaphor_agreement
Quand il fait froid, Je me lève vite.;Quand il fait froid, Je nous lève vite.;me;nous;me;anaphor_agreement
Quand il fait froid, Tu te lèves vite.;Quand il fait froid, Tu me lèves vite.;te;me;te;anaphor_agreement
Quand il fait froid, Il se lève vite.;Quand il fait froid, Il me lève vite.;se;me;se;anaphor_agreement
Quand il fait froid, Elle se lève vite.;Quand il fait froid, Elle nous lève vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Nous nous levons vite.;Quand il fait froid, Nous vous levons vite.;nous;vous;nous;anaphor_agreement
Quand il fait froid, Vous vous levez vite.;Quand il fait froid, Vous te levez vite.;vous;te;vous;anaphor_agreement
Quand il fait froid, Ils se lèvent vite.;Quand il fait froid, Ils nous lèvent vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Elles se lèvent vite.;Quand il fait froid, Elles nous lèvent vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Je me couche vite.;Quand il fait froid, Je se couche vite.;me;se;me;anaphor_agreement
Quand il fait froid, Tu te couches vite.;Quand il fait froid, Tu vous couches vite.;te;vous;te;anaphor_agreement
Quand il fait froid, Il se couche vite.;Quand il fait froid, Il me couche vite.;se;me;se;anaphor_agreement
Quand il fait froid, Elle se couche vite.;Quand il fait froid, Elle vous couche vite.;se;vous;se;anaphor_agreement
Quand il fait froid, Nous nous couchons vite.;Quand il fait froid, Nous se couchons vite.;nous;se;nous;anaphor_agreement
Quand il fait froid, Vous vous couchez vite.;Quand il fait froid, Vous te couchez vite.;vous;te;vous;anaphor_agreement
Quand il fait froid, Ils se couchent vite.;Quand il fait froid, Ils nous couchent vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Elles se couchent vite.;Quand il fait froid, Elles vous couchent vite.;se;vous;se;anaphor_agreement
Quand il fait froid, Je me habille vite.;Quand il fait froid, Je vous habille vite.;me;vous;me;anaphor_agreement
Quand il fait froid, Tu te habilles vite.;Quand il fait froid, Tu me habilles vite.;te;me;te;anaphor_agreement
Quand il fait froid, Il se habille vite.;Quand il fait froid, Il nous habille vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Elle se habille vite.;Quand il fait froid, Elle me habille vite.;se;me;se;anaphor_agreement
Quand il fait froid, Nous nous habillons vite.;Quand il fait froid, Nous me habillons vite.;nous;me;nous;anaphor_agreement
Quand il fait froid, Vous vous habillez vite.;Quand il fait froid, Vous te habillez vite.;vous;te;vous;anaphor_agreement
Quand il fait froid, Ils se habillent vite.;Quand il fait froid, Ils nous habillent vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Elles se habillent vite.;Quand il fait froid, Elles nous habillent vite.;se;nous;se;anaphor_agreement
Quand il fait froid, Je me regarde vite.;Quand il fait froid, Je nous regarde vite.;me;nous;me;anaphor_agreement
Quand il fait froid, Tu te regardes vite.;Quand il fait froid, Tu se regardes vite.;te;se;te;anaphor_agreement
Quand il fait froid, Il se regarde vite.;Quand il fait froid, Il me regarde vite.;se;me;se;anaphor_agreement
Quand il fait froid, Elle se regarde vite.;Quand il fait froid, Elle te regarde vite.;se;te;se;anaphor_agreement
Quand il fait froid, Nous nous regardons vite.;Quand il fait froid, Nous te regardons vite.;nous;te;nous;anaphor_agreement
Quand il fait froid, Vous vous regardez vite.;Quand il fait froid, Vous nous regardez vite.;vous;nous;vous;anaphor_agreement
Quand il fait froid, Ils se regardent vite.;Quand il fait froid, Ils te regardent vite.;se;te;se;anaphor_agreement
