good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Chaque jour il ne finit pas.;Chaque jour il finit pas.;ne;—;ne;negation
Chaque jour il ne fait pas.;Chaque jour il fait pas.;ne;—;ne;negation
Chaque jour il ne prend pas.;Chaque jour il prend pas.;ne;—;ne;negation
Chaque jour il ne lit pas.;Chaque jour il lit pas.;ne;—;ne;negation
Chaque jour il ne boit pas.;Chaque jour il boit pas.;ne;—;ne;negation
Chaque jour il ne travaille pas.;Chaque jour il travaille pas.;ne;—;ne;negation
Chaque jour elle ne mange pas.;Chaque jour elle mange pas.;ne;—;ne;negation
Chaque jour elle ne parle pas.;Chaque jour elle parle pas.;ne;—;ne;negation
Chaque jour elle ne vient pas.;Chaque jour elle vient pas.;ne;—;ne;negation
Chaque jour elle ne voit pas.;Chaque jour elle voit pas.;ne;—;ne;negation
Chaque jour elle ne finit pas.;Chaque jour elle finit pas.;ne;—;ne;negation
Chaque jour elle ne fait pas.;Chaque jour elle fait pas.;ne;—;ne;negation
Chaque jour elle ne prend pas.;Chaque jour elle prend pas.;ne;—;ne;negation
Chaque jour elle ne lit pas.;Chaque jour elle lit pas.;ne;—;ne;negation
Chaque jour elle ne boit pas.;Chaque jour elle boit pas.;ne;—;ne;negation
Chaque jour elle ne travaille pas.;Chaque jour elle travaille pas.;ne;—;ne;negation
Chaque jour nous ne mangeons pas.;Chaque jour nous mangeons pas.;ne;—;ne;negation
Chaque jour nous ne parlons pas.;Chaque jour nous parlons pas.;ne;—;ne;negation
Chaque jour nous ne venons pas.;Chaque jour nous venons pas.;ne;—;ne;negation
Chaque jour nous ne voyons pas.;Chaque jour nous voyons pas.;ne;—;ne;negation
Chaque jour nous ne finissons pas.;Chaque jour nous finissons pas.;ne;—;ne;negation
Chaque jour nous ne faisons pas.;Chaque jour nous faisons pas.;ne;—;ne;negation
Chaque jour nous ne prenons pas.;Chaque jour nous prenons pas.;ne;—;ne;negation
Chaque jour nous ne lisons pas.;Chaque jour nous lisons pas.;ne;—;ne;negation
Chaque jour nous ne buvons pas.;Chaque jour nous buvons pas.;ne;—;ne;negation
Chaque jour nous ne travaillons pas.;Chaque jour nous travaillons pas.;ne;—;ne;negation
Chaque jour vous ne mangez pas.;Chaque jour vous mangez pas.;ne;—;ne;negation
Chaque jour vous ne parlez pas.;Chaque jour vous parlez pas.;ne;—;ne;negation
Chaque jour vous ne venez pas.;Chaque jour vous venez pas.;ne;—;ne;negation
Chaque jour vous ne voyez pas.;Chaque jour vous voyez pas.;ne;—;ne;negation
Chaque jour vous ne finissez pas.;Chaque jour vous finissez pas.;ne;—;ne;negation
Chaque jour vous ne faites pas.;Chaque jour vous faites pas.;ne;—;ne;negation
Chaque jour vous ne prenez pas.;Chaque jour vous prenez pas.;ne;—;ne;negation
Chaque jour vous ne lisez pas.;Chaque jour vous lisez pas.;ne;—;ne;negation
Chaque jour vous ne buvez pas.;Chaque jour vous buvez pas.;ne;—;ne;negation
Chaque jour vous ne travaillez pas.;Chaque jour vous travaillez pas.;ne;—;ne;negation
Chaque jour ils ne mangent pas.;Chaque jour ils mangent pas.;ne;—;ne;negation
Chaque jour ils ne parlent pas.;Chaque jour ils parlent pas.;ne;—;ne;negation
Chaque jour ils ne viennent pas.;Chaque jour ils viennent pas.;ne;—;ne;negation
Chaque jour ils ne voient pas.;Chaque jour ils voient pas.;ne;—;ne;negation
Chaque jour ils ne finissent pas.;Chaque jour ils finissent pas.;ne;—;ne;negation
Chaque jour ils ne font pas.;Chaque jour ils font pas.;ne;—;ne;negation
Chaque jour ils ne prennent pas.;Chaque jour ils prennent pas.;ne;—;ne;negation
Chaque jour ils ne lisent pas.;Chaque jour ils lisent pas.;ne;—;ne;negation
Chaque jour ils ne boivent pas.;Chaque jour ils boivent pas.;ne;—;ne;negation
Chaque jour ils ne travaillent pas.;Chaque jour ils travaillent pas.;ne;—;ne;negation
Chaque jour elles ne mangent pas.;Chaque jour elles mangent pas.;ne;—;ne;negation
Chaque jour elles ne parlent pas.;Chaque jour elles parlent pas.;ne;—;ne;negation
Chaque jour elles ne viennent pas.;Chaque jour elles viennent pas.;ne;—;ne;negation
Chaque jour elles ne voient pas.;Chaque jour elles voient pas.;ne;—;ne;negation
Chaque jour elles ne finissent pas.;Chaque jour elles finissent pas.;ne;—;ne;negation
Chaque jour elles ne font pas.;Chaque jour elles font pas.;ne;—;ne;negation
Chaque jour elles ne prennent pas.;Chaque jour elles prennent pas.;ne;—;ne;negation
Chaque jour elles ne lisent pas.;Chaque jour elles lisent pas.;ne;—;ne;negation
Chaque jour elles ne boivent pas.;Chaque jour elles boivent pas.;ne;—;ne;negation
Chaque jour elles ne travaillent pas.;Chaque jour elles travaillent pas.;ne;—;ne;negation
Ce matin je ne mange pas;Ce matin je mange pas;ne;—;ne;negation
Ce matin je ne parle pas;Ce matin je parle pas;ne;—;ne;negation
Ce matin je ne viens pas;Ce matin je viens pas;ne;—;ne;negation
Ce matin je ne vois pas;Ce matin je vois pas;ne;—;ne;negation
Ce matin je ne finis pas;Ce matin je finis pas;ne;—;ne;negation
Ce matin je ne fais pas;Ce matin je fais pas;ne;—;ne;negation
Ce matin je ne prends pas;Ce matin je prends pas;ne;—;ne;negation
Ce matin je ne lis pas;Ce matin je lis pas;ne;—;ne;negation
Ce matin je ne bois pas;Ce matin je bois pas;ne;—;ne;negation
Ce matin je ne travaille pas;Ce matin je travaille pas;ne;—;ne;negation
Ce matin tu ne manges pas;Ce matin tu manges pas;ne;—;ne;negation
Ce matin tu ne parles pas;Ce matin tu parles pas;ne;—;ne;negation
Ce matin tu ne viens pas;Ce matin tu viens pas;ne;—;ne;negation
Ce matin tu ne vois pas;Ce matin tu vois pas;ne;—;ne;negation
Ce matin tu ne finis pas;Ce matin tu finis pas;ne;—;ne;negation
Ce matin tu ne fais pas;Ce matin tu fais pas;ne;—;ne;negation
Ce matin tu ne prends pas;Ce matin tu prends pas;ne;—;ne;negation
Ce matin tu ne lis pas;Ce matin tu lis pas;ne;—;ne;negation
Ce matin tu ne bois pas;Ce matin tu bois pas;ne;—;ne;negation
Ce matin tu ne travailles pas;Ce matin tu travailles pas;ne;—;ne;negation
Ce matin il ne mange pas;Ce matin il mange pas;ne;—;ne;negation
Ce matin il ne parle pas;Ce matin il parle pas;ne;—;ne;negation
Ce matin il ne vient pas;Ce matin il vient pas;ne;—;ne;negation
Ce matin il ne voit pas;Ce matin il voit pas;ne;—;ne;negation
Ce matin il ne finit pas;Ce matin il finit pas;ne;—;ne;negation
Ce matin il ne fait pas;Ce matin il fait pas;ne;—;ne;negation
Ce matin il ne prend pas;Ce matin il prend pas;ne;—;ne;negation
Ce matin il ne lit pas;Ce matin il lit pas;ne;—;ne;negation
Ce matin il ne boit pas;Ce matin il boit pas;ne;—;ne;negation
Ce matin il ne travaille pas;Ce matin il travaille pas;ne;—;ne;negation
Ce matin elle ne mange pas;Ce matin elle mange pas;ne;—;ne;negation
Ce matin elle ne parle pas;Ce matin elle parle pas;ne;—;ne;negation
Ce matin elle ne vient pas;Ce matin elle vient pas;ne;—;ne;negation
Ce matin elle ne voit pas;Ce matin elle voit pas;ne;—;ne;negation
Ce matin elle ne finit pas;Ce matin elle finit pas;ne;—;ne;negation
Ce matin elle ne fait pas;Ce matin elle fait pas;ne;—;ne;negation
Ce matin elle ne prend pas;Ce matin elle prend pas;ne;—;ne;negation
Ce matin elle ne lit pas;Ce matin elle lit pas;ne;—;ne;negation
Ce matin elle ne boit pas;Ce matin elle boit pas;ne;—;ne;negation
Ce matin elle ne travaille pas;Ce matin elle travaille pas;ne;—;ne;negation
Ce matin nous ne mangeons pas;Ce matin nous mangeons pas;ne;—;ne;negation
Ce matin nous ne parlons pas;Ce matin nous parlons pas;ne;—;ne;negation
Ce matin nous ne venons pas;Ce matin nous venons pas;ne;—;ne;negation
Ce matin nous ne voyons pas;Ce matin nous voyons pas;ne;—;ne;negation
Ce matin nous ne finissons pas;Ce matin nous finissons pas;ne;—;ne;negation
Ce matin nous ne faisons pas;Ce matin nous faisons pas;ne;—;ne;negation
Ce matin nous ne prenons pas;Ce matin nous prenons pas;ne;—;ne;negation
Ce matin nous ne lisons pas;Ce matin nous lisons pas;ne;—;ne;negation
Ce matin nous ne buvons pas;Ce matin nous buvons pas;ne;—;ne;negation
Ce matin nous ne travaillons pas;Ce matin nous travaillons pas;ne;—;ne;negation
Ce matin vous ne mangez pas;Ce matin vous mangez pas;ne;—;ne;negation
Ce matin vous ne parlez pas;Ce matin vous parlez pas;ne;—;ne;negation
Ce matin vous ne venez pas;Ce matin vous venez pas;ne;—;ne;negation
Ce matin vous ne voyez pas;Ce matin vous voyez pas;ne;—;ne;negation
Ce matin vous ne finissez pas;Ce matin vous finissez pas;ne;—;ne;negation
Ce matin vous ne faites pas;Ce matin vous faites pas;ne;—;ne;negation
Ce matin vous ne prenez pas;Ce matin vous prenez pas;ne;—;ne;negation
Ce matin vous ne lisez pas;Ce matin vous lisez pas;ne;—;ne;negation
Ce matin vous ne buvez pas;Ce matin vous buvez pas;ne;—;ne;negation
Ce matin vous ne travaillez pas;Ce matin vous travaillez pas;ne;—;ne;negation
Ce matin ils ne mangent pas;Ce matin ils mangent pas;ne;—;ne;negation
Ce matin ils ne parlent pas;Ce matin ils parlent pas;ne;—;ne;negation
Ce matin ils ne viennent pas;Ce matin ils viennent pas;ne;—;ne;negation
Ce matin ils ne voient pas;Ce matin ils voient pas;ne;—;ne;negation
Ce matin ils ne finissent pas;Ce matin ils finissent pas;ne;—;ne;negation
Ce matin ils ne font pas;Ce matin ils font pas;ne;—;ne;negation
Ce matin ils ne prennent pas;Ce matin ils prennent pas;ne;—;ne;negation
Ce matin ils ne lisent pas;Ce matin ils lisent pas;ne;—;ne;negation
Ce matin ils ne boivent pas;Ce matin ils boivent pas;ne;—;ne;negation
Ce matin ils ne travaillent pas;Ce matin ils travaillent pas;ne;—;ne;negation
Ce matin elles ne mangent pas;Ce matin elles mangent pas;ne;—;ne;negation
Ce matin elles ne parlent pas;Ce matin elles parlent pas;ne;—;ne;negation
Ce matin elles ne viennent pas;Ce matin elles viennent pas;ne;—;ne;negation
Ce matin elles ne voient pas;Ce matin elles voient pas;ne;—;ne;negation
Ce matin elles ne finissent pas;Ce matin elles finissent pas;ne;—;ne;negation
Ce matin elles ne font pas;Ce matin elles font pas;ne;—;ne;negation
Ce matin elles ne prennent pas;Ce matin elles prennent pas;ne;—;ne;negation
Ce matin elles ne lisent pas;Ce matin elles lisent pas;ne;—;ne;negation
Ce matin elles ne boivent pas;Ce matin elles boivent pas;ne;—;ne;negation
Ce matin elles ne travaillent pas;Ce matin elles travaillent pas;ne;—;ne;negation
Chez moi je ne mange pas;Chez moi je mange pas;ne;—;ne;negation
Chez moi je ne parle pas;Chez moi je parle pas;ne;—;ne;negation
Chez moi je ne viens pas;Chez moi je viens pas;ne;—;ne;negation
Chez moi je ne vois pas;Chez moi je vois pas;ne;—;ne;negation
Chez moi je ne finis pas;Chez moi je finis pas;ne;—;ne;negation
Chez moi je ne fais pas;Chez moi je fais pas;ne;—;ne;negation
Chez moi je ne prends pas;Chez moi je prends pas;ne;—;ne;negation
Chez moi je ne lis pas;Chez moi je lis pas;ne;—;ne;negation
Chez moi je ne bois pas;Chez moi je bois pas;ne;—;ne;negation
Chez moi je ne travaille pas;Chez moi je travaille pas;ne;—;ne;negation
Chez moi tu ne manges pas;Chez moi tu manges pas;ne;—;ne;negation
Chez moi tu ne parles pas;Chez moi tu parles pas;ne;—;ne;negation
Chez moi tu ne viens pas;Chez moi tu viens pas;ne;—;ne;negation
Chez moi tu ne vois pas;Chez moi tu vois pas;ne;—;ne;negation
Chez moi tu ne finis pas;Chez moi tu finis pas;ne;—;ne;negation
Chez moi tu ne fais pas;Chez moi tu fais pas;ne;—;ne;negation
Chez moi tu ne prends pas;Chez moi tu prends pas;ne;—;ne;negation
Chez moi tu ne lis pas;Chez moi tu lis pas;ne;—;ne;negation
Chez moi tu ne bois pas;Chez moi tu bois pas;ne;—;ne;negation
Chez moi tu ne travailles pas;Chez moi tu travailles pas;ne;—;ne;negation
Chez moi il ne mange pas;Chez moi il mange pas;ne;—;ne;negation
Chez moi il ne parle pas;Chez moi il parle pas;ne;—;ne;negation
Chez moi il ne vient pas;Chez moi il vient pas;ne;—;ne;negation
Chez moi il ne voit pas;Chez moi il voit pas;ne;—;ne;negation
Chez moi il ne finit pas;Chez moi il finit pas;ne;—;ne;negation
Chez moi il ne fait pas;Chez moi il fait pas;ne;—;ne;negation
Chez moi il ne prend pas;Chez moi il prend pas;ne;—;ne;negation
Chez moi il ne lit pas;Chez moi il lit pas;ne;—;ne;negation
Chez moi il ne boit pas;Chez moi il boit pas;ne;—;ne;negation
Chez moi il ne travaille pas;Chez moi il travaille pas;ne;—;ne;negation
Chez moi elle ne mange pas;Chez moi elle mange pas;ne;—;ne;negation
Chez moi elle ne parle pas;Chez moi elle parle pas;ne;—;ne;negation
Chez moi elle ne vient pas;Chez moi elle vient pas;ne;—;ne;negation
Chez moi elle ne voit pas;Chez moi elle voit pas;ne;—;ne;negation
Chez moi elle ne finit pas;Chez moi elle finit pas;ne;—;ne;negation
Chez moi elle ne fait pas;Chez moi elle fait pas;ne;—;ne;negation
Chez moi elle ne prend pas;Chez moi elle prend pas;ne;—;ne;negation
Chez moi elle ne lit pas;Chez moi elle lit pas;ne;—;ne;negation
Chez moi elle ne boit pas;Chez moi elle boit pas;ne;—;ne;negation
Chez moi elle ne travaille pas;Chez moi elle travaille pas;ne;—;ne;negation
Chez moi nous ne mangeons pas;Chez moi nous mangeons pas;ne;—;ne;negation
Chez moi nous ne parlons pas;Chez moi nous parlons pas;ne;—;ne;negation
Chez moi nous ne venons pas;Chez moi nous venons pas;ne;—;ne;negation
Chez moi nous ne voyons pas;Chez moi nous voyons pas;ne;—;ne;negation
Chez moi nous ne finissons pas;Chez moi nous finissons pas;ne;—;ne;negation
Chez moi nous ne faisons pas;Chez moi nous faisons pas;ne;—;ne;negation
Chez moi nous ne prenons pas;Chez moi nous prenons pas;ne;—;ne;negation
Chez moi nous ne lisons pas;Chez moi nous lisons pas;ne;—;ne;negation
Chez moi nous ne buvons pas;Chez moi nous buvons pas;ne;—;ne;negation
Chez moi nous ne travaillons pas;Chez moi nous travaillons pas;ne;—;ne;negation
Chez moi vous ne mangez pas;Chez moi vous mangez pas;ne;—;ne;negation
Chez moi vous ne parlez pas;Chez moi vous parlez pas;ne;—;ne;negation
Chez moi vous ne venez pas;Chez moi vous venez pas;ne;—;ne;negation
Chez moi vous ne voyez pas;Chez moi vous voyez pas;ne;—;ne;negation
Chez moi vous ne finissez pas;Chez moi vous finissez pas;ne;—;ne;negation
Chez moi vous ne faites pas;Chez moi vous faites pas;ne;—;ne;negation
Chez moi vous ne prenez pas;Chez moi vous prenez pas;ne;—;ne;negation
Chez moi vous ne lisez pas;Chez moi vous lisez pas;ne;—;ne;negation
Chez moi vous ne buvez pas;Chez moi vous buvez pas;ne;—;ne;negation
Chez moi vous ne travaillez pas;Chez moi vous travaillez pas;ne;—;ne;negation
Chez moi ils ne mangent pas;Chez moi ils mangent pas;ne;—;ne;negation
Chez moi ils ne parlent pas;Chez moi ils parlent pas;ne;—;ne;negation
Chez moi ils ne viennent pas;Chez moi ils viennent pas;ne;—;ne;negation
Chez moi ils ne voient pas;Chez moi ils voient pas;ne;—;ne;negation
Chez moi ils ne finissent pas;Chez moi ils finissent pas;ne;—;ne;negation
Chez moi ils ne font pas;Chez moi ils font pas;ne;—;ne;negation
Chez moi ils ne prennent pas;Chez moi ils prennent pas;ne;—;ne;negation
Chez moi ils ne lisent pas;Chez moi ils lisent pas;ne;—;ne;negation
Chez moi ils ne boivent pas;Chez moi ils boivent pas;ne;—;ne;negation
Chez moi ils ne travaillent pas;Chez moi ils travaillent pas;ne;—;ne;negation
Chez moi elles ne mangent pas;Chez moi elles mangent pas;ne;—;ne;negation
Chez moi elles ne parlent pas;Chez moi elles parlent pas;ne;—;ne;negation
Chez moi elles ne viennent pas;Chez moi elles viennent pas;ne;—;ne;negation
Chez moi elles ne voient pas;Chez moi elles voient pas;ne;—;ne;negation
Chez moi elles ne finissent pas;Chez moi elles finissent pas;ne;—;ne;negation
Chez moi elles ne font pas;Chez moi elles font pas;ne;—;ne;negation
Chez moi elles ne prennent pas;Chez moi elles prennent pas;ne;—;ne;negation
Chez moi elles ne lisent pas;Chez moi elles lisent pas;ne;—;ne;negation
Chez moi elles ne boivent pas;Chez moi elles boivent pas;ne;—;ne;negation
Chez moi elles ne travaillent pas;Chez moi elles travaillent pas;ne;—;ne;negation
je ne mange jamais en vacances;je mange jamais en vacances;ne;—;ne;negation
je ne parle jamais en vacances;je parle jamais en vacances;ne;—;ne;negation
je ne viens jamais en vacances;je viens jamais en vacances;ne;—;ne;negation
je ne vois jamais en vacances;je vois jamais en vacances;ne;—;ne;negation
je ne finis jamais en vacances;je finis jamais en vacances;ne;—;ne;negation
je ne fais jamais en vacances;je fais jamais en vacances;ne;—;ne;negation
je ne prends jamais en vacances;je prends jamais en vacances;ne;—;ne;negation
je ne lis jamais en vacances;je lis jamais en vacances;ne;—;ne;negation
je ne bois jamais en vacances;je bois jamais en vacances;ne;—;ne;negation
je ne travaille jamais en vacances;je travaille jamais en vacances;ne;—;ne;negation
tu ne manges jamais en vacances;tu manges jamais en vacances;ne;—;ne;negation
tu ne parles jamais en vacances;tu parles jamais en vacances;ne;—;ne;negation
tu ne viens jamais en vacances;tu viens jamais en vacances;ne;—;ne;negation
tu ne vois jamais en vacances;tu vois jamais en vacances;ne;—;ne;negation
tu ne finis jamais en vacances;tu finis jamais en vacances;ne;—;ne;negation
tu ne fais jamais en vacances;tu fais jamais en vacances;ne;—;ne;negation
tu ne prends jamais en vacances;tu prends jamais en vacances;ne;—;ne;negation
tu ne lis jamais en vacances;tu lis jamais en vacances;ne;—;ne;negation
tu ne bois jamais en vacances;tu bois jamais en vacances;ne;—;ne;negation
tu ne travailles jamais en vacances;tu travailles jamais en vacances;ne;—;ne;negation
il ne mange jamais en vacances;il mange jamais en vacances;ne;—;ne;negation
il ne parle jamais en vacances;il parle jamais en vacances;ne;—;ne;negation
il ne vient jamais en vacances;il vient jamais en vacances;ne;—;ne;negation
il ne voit jamais en vacances;il voit jamais en vacances;ne;—;ne;negation
il ne finit jamais en vacances;il finit jamais en vacances;ne;—;ne;negation
il ne fait jamais en vacances;il fait jamais en vacances;ne;—;ne;negation
il ne prend jamais en vacances;il prend jamais en vacances;ne;—;ne;negation
il ne lit jamais en vacances;il lit jamais en vacances;ne;—;ne;negation
il ne boit jamais en vacances;il boit jamais en vacances;ne;—;ne;negation
il ne travaille jamais en vacances;il travaille jamais en vacances;ne;—;ne;negation
