good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
On prend le matin.,On prenons le matin.,On,On,prend,subject_verb_agreement
Elle prend chez moi.,Elle prennent chez moi.,Elle,Elle,prend,subject_verb_agreement
Les garçons voient à l'école.,Les garçons vois à l'école.,Les garçons,Les garçons,voient,subject_verb_agreement
On finit le matin.,On finissez le matin.,On,On,finit,subject_verb_agreement
La fille parle le matin.,La fille parlons le matin.,La fille,La fille,parle,subject_verb_agreement
Vous venez avec ses amis.,Vous vient avec ses amis.,Vous,Vous,venez,subject_verb_agreement
La fille vient en été.,La fille viennent en été.,La fille,La fille,vient,subject_verb_agreement
Vous parlez au marché.,Vous parlent au marché.,Vous,Vous,parlez,subject_verb_agreement
Le garçon prend pendant le week-end.,Le garçon prenons pendant le week-end.,Le garçon,Le garçon,prend,subject_verb_agreement
Nous parlons chez moi.,Nous parlent chez moi.,Nous,Nous,parlons,subject_verb_agreement
Elle parle tous les jours.,Elle parlons tous les jours.,Elle,Elle,parle,subject_verb_agreement
Elle parle à l'école.,Elle parlent à l'école.,Elle,Elle,parle,subject_verb_agreement
Elles voient à l'école.,Elles voit à l'école.,Elles,Elles,voient,subject_verb_agreement
Je prends rapidement.,Je prend rapidement.,Je,Je,prends,subject_verb_agreement
Le garçon vient à l'école.,Le garçon viennent à l'école.,Le garçon,Le garçon,vient,subject_verb_agreement
Je finis en été.,Je finissent en été.,Je,Je,finis,subject_verb_agreement
Il prend le matin.,Il prennent le matin.,Il,Il,prend,subject_verb_agreement
Je viens en été.,Je vient en été.,Je,Je,viens,subject_verb_agreement
Ils viennent chez moi.,Ils venez chez moi.,Ils,Ils,viennent,subject_verb_agreement
Les filles finissent en silence.,Les filles finissons en silence.,Les filles,Les filles,finissent,subject_verb_agreement
Je finis en silence.,Je finissent en silence.,Je,Je,finis,subject_verb_agreement
Tu parles tous les jours.,Tu parlent tous les jours.,Tu,Tu,parles,subject_verb_agreement
La fille finit avec ses amis.,La fille finis avec ses amis.,La fille,La fille,finit,subject_verb_agreement
Elles finissent tous les jours.,Elles finit tous les jours.,Elles,Elles,finissent,subject_verb_agreement
La fille voit le matin.,La fille vois le matin.,La fille,La fille,voit,subject_verb_agreement
Elles prennent tous les jours.,Elles prenons tous les jours.,Elles,Elles,prennent,subject_verb_agreement
Tu viens pendant le week-end.,Tu vient pendant le week-end.,Tu,Tu,viens,subject_verb_agreement
Les filles voient le matin.,Les filles voit le matin.,Les filles,Les filles,voient,subject_verb_agreement
Je parle en été.,Je parlez en été.,Je,Je,parle,subject_verb_agreement
La fille finit avec ses amis.,La fille finissent avec ses amis.,La fille,La fille,finit,subject_verb_agreement
Tu parles en été.,Tu parlons en été.,Tu,Tu,parles,subject_verb_agreement
Il prend rapidement.,Il prennent rapidement.,Il,Il,prend,subject_verb_agreement
Je viens tous les jours.,Je venez tous les jours.,Je,Je,viens,subject_verb_agreement
Ils voient en été.,Ils vois en été.,Ils,Ils,voient,subject_verb_agreement
Elles voient chez moi.,Elles voit chez moi.,Elles,Elles,voient,subject_verb_agreement
On voit rapidement.,On voyons rapidement.,On,On,voit,subject_verb_agreement
Je finis à l'école.,Je finissons à l'école.,Je,Je,finis,subject_verb_agreement
Il voit en été.,Il voyons en été.,Il,Il,voit,subject_verb_agreement
Elles prennent en silence.,Elles prend en silence.,Elles,Elles,prennent,subject_verb_agreement
Elle vient en silence.,Elle viennent en silence.,Elle,Elle,vient,subject_verb_agreement
Nous finissons rapidement.,Nous finis rapidement.,Nous,Nous,finissons,subject_verb_agreement
Les filles viennent chez moi.,Les filles viens chez moi.,Les filles,Les filles,viennent,subject_verb_agreement
Il vient au marché.,Il viennent au marché.,Il,Il,vient,subject_verb_agreement
On finit au marché.,On finis au marché.,On,On,finit,subject_verb_agreement
Je viens à l'école.,Je viennent à l'école.,Je,Je,viens,subject_verb_agreement
Je viens en silence.,Je vient en silence.,Je,Je,viens,subject_verb_agreement
Je prends avec ses amis.,Je prend avec ses amis.,Je,Je,prends,subject_verb_agreement
On vient rapidement.,On viennent rapidement.,On,On,vient,subject_verb_agreement
Nous parlons chez moi.,Nous parle chez moi.,Nous,Nous,parlons,subject_verb_agreement
Tu finis avec ses amis.,Tu finissent avec ses amis.,Tu,Tu,finis,subject_verb_agreement
Tu viens rapidement.,Tu vient rapidement.,Tu,Tu,viens,subject_verb_agreement
Je viens le matin.,Je viennent le matin.,Je,Je,viens,subject_verb_agreement
Les filles viennent en silence.,Les filles viens en silence.,Les filles,Les filles,viennent,subject_verb_agreement
Ils viennent avec ses amis.,Ils vient avec ses amis.,Ils,Ils,viennent,subject_verb_agreement
On vient avec ses amis.,On viens avec ses amis.,On,On,vient,subject_verb_agreement
La fille finit pendant le week-end.,La fille finissez pendant le week-end.,La fille,La fille,finit,subject_verb_agreement
Tu parles chez moi.,Tu parlent chez moi.,Tu,Tu,parles,subject_verb_agreement
Le garçon finit tous les jours.,Le garçon finissez tous les jours.,Le garçon,Le garçon,finit,subject_verb_agreement
Le garçon prend pendant le week-end.,Le garçon prends pendant le week-end.,Le garçon,Le garçon,prend,subject_verb_agreement
Nous prenons pendant le week-end.,Nous prennent pendant le week-end.,Nous,Nous,prenons,subject_verb_agreement
Vous parlez en silence.,Vous parle en silence.,Vous,Vous,parlez,subject_verb_agreement
Je prends à l'école.,Je prend à l'école.,Je,Je,prends,subject_verb_agreement
Vous parlez en silence.,Vous parle en silence.,Vous,Vous,parlez,subject_verb_agreement
Il voit au marché.,Il voyons au marché.,Il,Il,voit,subject_verb_agreement
Elle parle à l'école.,Elle parlons à l'école.,Elle,Elle,parle,subject_verb_agreement
Le garçon vient rapidement.,Le garçon viens rapidement.,Le garçon,Le garçon,vient,subject_verb_agreement
Nous prenons tous les jours.,Nous prend tous les jours.,Nous,Nous,prenons,subject_verb_agreement
Je parle en été.,Je parlons en été.,Je,Je,parle,subject_verb_agreement
Ils prennent à l'école.,Ils prend à l'école.,Ils,Ils,prennent,subject_verb_agreement
Nous venons en silence.,Nous vient en silence.,Nous,Nous,venons,subject_verb_agreement
Elle voit pendant le week-end.,Elle vois pendant le week-end.,Elle,Elle,voit,subject_verb_agreement
Vous finissez en été.,Vous finis en été.,Vous,Vous,finissez,subject_verb_agreement
Je viens rapidement.,Je vient rapidement.,Je,Je,viens,subject_verb_agreement
Il finit tous les jours.,Il finis tous les jours.,Il,Il,finit,subject_verb_agreement
Nous venons au marché.,Nous viens au marché.,Nous,Nous,venons,subject_verb_agreement
Nous venons à l'école.,Nous viens à l'école.,Nous,Nous,venons,subject_verb_agreement
Vous finissez au marché.,Vous finissent au marché.,Vous,Vous,finissez,subject_verb_agreement
Tu viens pendant le week-end.,Tu viennent pendant le week-end.,Tu,Tu,viens,subject_verb_agreement
On parle tous les jours.,On parlez tous les jours.,On,On,parle,subject_verb_agreement
Les garçons finissent pendant le week-end.,Les garçons finissez pendant le week-end.,Les garçons,Les garçons,finissent,subject_verb_agreement
Je vois en silence.,Je voit en silence.,Je,Je,vois,subject_verb_agreement
Il prend tous les jours.,Il prennent tous les jours.,Il,Il,prend,subject_verb_agreement
Elles voient en silence.,Elles voit en silence.,Elles,Elles,voient,subject_verb_agreement
Vous parlez tous les jours.,Vous parle tous les jours.,Vous,Vous,parlez,subject_verb_agreement
Les filles voient tous les jours.,Les filles vois tous les jours.,Les filles,Les filles,voient,subject_verb_agreement
Vous parlez chez moi.,Vous parles chez moi.,Vous,Vous,parlez,subject_verb_agreement
Tu vois le matin.,Tu voient le matin.,Tu,Tu,vois,subject_verb_agreement
On finit avec ses amis.,On finissez avec ses amis.,On,On,finit,subject_verb_agreement
Nous venons avec ses amis.,Nous vient avec ses amis.,Nous,Nous,venons,subject_verb_agreement
Vous voyez rapidement.,Vous voient rapidement.,Vous,Vous,voyez,subject_verb_agreement
Elles prennent à l'école.,Elles prenons à l'école.,Elles,Elles,prennent,subject_verb_agreement
La fille voit en silence.,La fille vois en silence.,La fille,La fille,voit,subject_verb_agreement
Nous venons rapidement.,Nous viens rapidement.,Nous,Nous,venons,subject_verb_agreement
Vous finissez au marché.,Vous finis au marché.,Vous,Vous,finissez,subject_verb_agreement
Tu vois pendant le week-end.,Tu voyons pendant le week-end.,Tu,Tu,vois,subject_verb_agreement
La fille finit en silence.,La fille finissons en silence.,La fille,La fille,finit,subject_verb_agreement
La fille parle à l'école.,La fille parlent à l'école.,La fille,La fille,parle,subject_verb_agreement
Tu prends à l'école.,Tu prend à l'école.,Tu,Tu,prends,subject_verb_agreement
Vous prenez le matin.,Vous prends le matin.,Vous,Vous,prenez,subject_verb_agreement
Elles viennent au marché.,Elles vient au marché.,Elles,Elles,viennent,subject_verb_agreement
Elles finissent en été.,Elles finit en été.,Elles,Elles,finissent,subject_verb_agreement
Tu finis en été.,Tu finissons en été.,Tu,Tu,finis,subject_verb_agreement
Ils viennent rapidement.,Ils venez rapidement.,Ils,Ils,viennent,subject_verb_agreement
Les filles viennent en silence.,Les filles viens en silence.,Les filles,Les filles,viennent,subject_verb_agreement
La fille parle le matin.,La fille parlez le matin.,La fille,La fille,parle,subject_verb_agreement
Les filles voient en silence.,Les filles voit en silence.,Les filles,Les filles,voient,subject_verb_agreement
Nous parlons au marché.,Nous parle au marché.,Nous,Nous,parlons,subject_verb_agreement
Nous prenons en été.,Nous prennent en été.,Nous,Nous,prenons,subject_verb_agreement
On parle pendant le week-end.,On parlent pendant le week-end.,On,On,parle,subject_verb_agreement
Les filles prennent chez moi.,Les filles prend chez moi.,Les filles,Les filles,prennent,subject_verb_agreement
Ils prennent en silence.,Ils prend en silence.,Ils,Ils,prennent,subject_verb_agreement
Les garçons viennent avec ses amis.,Les garçons vient avec ses amis.,Les garçons,Les garçons,viennent,subject_verb_agreement
Je vois le matin.,Je voit le matin.,Je,Je,vois,subject_verb_agreement
Le garçon voit chez moi.,Le garçon voyons chez moi.,Le garçon,Le garçon,voit,subject_verb_agreement
On vient en été.,On venons en été.,On,On,vient,subject_verb_agreement
Nous parlons avec ses amis.,Nous parlent avec ses amis.,Nous,Nous,parlons,subject_verb_agreement
Il voit rapidement.,Il voyez rapidement.,Il,Il,voit,subject_verb_agreement
Les garçons finissent en été.,Les garçons finissons en été.,Les garçons,Les garçons,finissent,subject_verb_agreement
Il prend en été.,Il prenez en été.,Il,Il,prend,subject_verb_agreement
Nous prenons au marché.,Nous prennent au marché.,Nous,Nous,prenons,subject_verb_agreement
Elle voit au marché.,Elle voyons au marché.,Elle,Elle,voit,subject_verb_agreement
La fille finit en silence.,La fille finissez en silence.,La fille,La fille,finit,subject_verb_agreement
La fille voit tous les jours.,La fille voyez tous les jours.,La fille,La fille,voit,subject_verb_agreement
Nous voyons à l'école.,Nous voyez à l'école.,Nous,Nous,voyons,subject_verb_agreement
Les filles parlent chez moi.,Les filles parle chez moi.,Les filles,Les filles,parlent,subject_verb_agreement
Nous prenons pendant le week-end.,Nous prends pendant le week-end.,Nous,Nous,prenons,subject_verb_agreement
Je prends en été.,Je prennent en été.,Je,Je,prends,subject_verb_agreement
On finit rapidement.,On finissez rapidement.,On,On,finit,subject_verb_agreement
Vous voyez à l'école.,Vous voit à l'école.,Vous,Vous,voyez,subject_verb_agreement
Les garçons prennent au marché.,Les garçons prends au marché.,Les garçons,Les garçons,prennent,subject_verb_agreement
On finit avec ses amis.,On finissons avec ses amis.,On,On,finit,subject_verb_agreement
Les garçons voient le matin.,Les garçons voit le matin.,Les garçons,Les garçons,voient,subject_verb_agreement
Les filles viennent le matin.,Les filles venez le matin.,Les filles,Les filles,viennent,subject_verb_agreement
Elles parlent en silence.,Elles parlez en silence.,Elles,Elles,parlent,subject_verb_agreement
Ils viennent avec ses amis.,Ils venez avec ses amis.,Ils,Ils,viennent,subject_verb_agreement
Nous parlons chez moi.,Nous parle chez moi.,Nous,Nous,parlons,subject_verb_agreement
Les garçons parlent chez moi.,Les garçons parle chez moi.,Les garçons,Les garçons,parlent,subject_verb_agreement
Tu prends au marché.,Tu prend au marché.,Tu,Tu,prends,subject_verb_agreement
Nous prenons au marché.,Nous prennent au marché.,Nous,Nous,prenons,subject_verb_agreement
Les filles parlent le matin.,Les filles parlons le matin.,Les filles,Les filles,parlent,subject_verb_agreement
Vous prenez en silence.,Vous prends en silence.,Vous,Vous,prenez,subject_verb_agreement
Nous venons chez moi.,Nous viens chez moi.,Nous,Nous,venons,subject_verb_agreement
Nous voyons pendant le week-end.,Nous voient pendant le week-end.,Nous,Nous,voyons,subject_verb_agreement
On prend tous les jours.,On prenez tous les jours.,On,On,prend,subject_verb_agreement
Elles viennent au marché.,Elles vient au marché.,Elles,Elles,viennent,subject_verb_agreement
Nous prenons en été.,Nous prenez en été.,Nous,Nous,prenons,subject_verb_agreement
Les garçons viennent pendant le week-end.,Les garçons viens pendant le week-end.,Les garçons,Les garçons,viennent,subject_verb_agreement
Je finis pendant le week-end.,Je finissent pendant le week-end.,Je,Je,finis,subject_verb_agreement
Tu parles pendant le week-end.,Tu parlent pendant le week-end.,Tu,Tu,parles,subject_verb_agreement
Il finit en silence.,Il finissent en silence.,Il,Il,finit,subject_verb_agreement
On parle chez moi.,On parles chez moi.,On,On,parle,subject_verb_agreement
Les garçons prennent en silence.,Les garçons prenez en silence.,Les garçons,Les garçons,prennent,subject_verb_agreement
Vous finissez au marché.,Vous finis au marché.,Vous,Vous,finissez,subject_verb_agreement
Elles viennent rapidement.,Elles vient rapidement.,Elles,Elles,viennent,subject_verb_agreement
Vous parlez pendant le week-end.,Vous parles pendant le week-end.,Vous,Vous,parlez,subject_verb_agreement
On parle en silence.,On parlons en silence.,On,On,parle,subject_verb_agreement
Je viens pendant le week-end.,Je venez pendant le week-end.,Je,Je,viens,subject_verb_agreement
Il voit avec ses amis.,Il vois avec ses amis.,Il,Il,voit,subject_verb_agreement
Il vient le matin.,Il venons le matin.,Il,Il,vient,subject_verb_agreement
Il parle rapidement.,Il parlent rapidement.,Il,Il,parle,subject_verb_agreement
Nous prenons avec ses amis.,Nous prend avec ses amis.,Nous,Nous,prenons,subject_verb_agreement
Elle vient le matin.,Elle viennent le matin.,Elle,Elle,vient,subject_verb_agreement
Tu parles le matin.,Tu parle le matin.,Tu,Tu,parles,subject_verb_agreement
Tu prends rapidement.,Tu prennent rapidement.,Tu,Tu,prends,subject_verb_agreement
Tu finis rapidement.,Tu finit rapidement.,Tu,Tu,finis,subject_verb_agreement
Les filles viennent avec ses amis.,Les filles viens avec ses amis.,Les filles,Les filles,viennent,subject_verb_agreement
Ils parlent pendant le week-end.,Ils parle pendant le week-end.,Ils,Ils,parlent,subject_verb_agreement
Je parle au marché.,Je parlons au marché.,Je,Je,parle,subject_verb_agreement
Vous venez le matin.,Vous vient le matin.,Vous,Vous,venez,subject_verb_agreement
Elles parlent le matin.,Elles parle le matin.,Elles,Elles,parlent,subject_verb_agreement
La fille finit rapidement.,La fille finissez rapidement.,La fille,La fille,finit,subject_verb_agreement
On parle en été.,On parlent en été.,On,On,parle,subject_verb_agreement
Tu prends au marché.,Tu prend au marché.,Tu,Tu,prends,subject_verb_agreement
La fille vient en silence.,La fille viennent en silence.,La fille,La fille,vient,subject_verb_agreement
Nous prenons avec ses amis.,Nous prend avec ses amis.,Nous,Nous,prenons,subject_verb_agreement
On prend en silence.,On prenez en silence.,On,On,prend,subject_verb_agreement
Le garçon parle en été.,Le garçon parles en été.,Le garçon,Le garçon,parle,subject_verb_agreement
Je viens pendant le week-end.,Je venons pendant le week-end.,Je,Je,viens,subject_verb_agreement
La fille voit avec ses amis.,La fille voient avec ses amis.,La fille,La fille,voit,subject_verb_agreement
Nous prenons en été.,Nous prends en été.,Nous,Nous,prenons,subject_verb_agreement
Ils viennent tous les jours.,Ils viens tous les jours.,Ils,Ils,viennent,subject_verb_agreement
Les garçons parlent tous les jours.,Les garçons parle tous les jours.,Les garçons,Les garçons,parlent,subject_verb_agreement
On finit le matin.,On finissent le matin.,On,On,finit,subject_verb_agreement
Vous finissez tous les jours.,Vous finis tous les jours.,Vous,Vous,finissez,subject_verb_agreement
Je finis au marché.,Je finit au marché.,Je,Je,finis,subject_verb_agreement
Ils prennent en silence.,Ils prends en silence.,Ils,Ils,prennent,subject_verb_agreement
La fille voit pendant le week-end.,La fille vois pendant le week-end.,La fille,La fille,voit,subject_verb_agreement
Le garçon parle chez moi.,Le garçon parlent chez moi.,Le garçon,Le garçon,parle,subject_verb_agreement
Je vois rapidement.,Je voient rapidement.,Je,Je,vois,subject_verb_agreement
Ils viennent en silence.,Ils viens en silence.,Ils,Ils,viennent,subject_verb_agreement
On prend avec ses amis.,On prennent avec ses amis.,On,On,prend,subject_verb_agreement
Nous prenons tous les jours.,Nous prend tous les jours.,Nous,Nous,prenons,subject_verb_agreement
Nous prenons chez moi.,Nous prend chez moi.,Nous,Nous,prenons,subject_verb_agreement
Tu prends en silence.,Tu prend en silence.,Tu,Tu,prends,subject_verb_agreement
Tu prends en silence.,Tu prend en silence.,Tu,Tu,prends,subject_verb_agreement
Elles parlent le matin.,Elles parlez le matin.,Elles,Elles,parlent,subject_verb_agreement
Nous venons tous les jours.,Nous vient tous les jours.,Nous,Nous,venons,subject_verb_agreement
Je prends tous les jours.,Je prenez tous les jours.,Je,Je,prends,subject_verb_agreement
Les garçons viennent en silence.,Les garçons vient en silence.,Les garçons,Les garçons,viennent,subject_verb_agreement
Elle parle le matin.,Elle parlent le matin.,Elle,Elle,parle,subject_verb_agreement
On parle rapidement.,On parles rapidement.,On,On,parle,subject_verb_agreement
Vous prenez chez moi.,Vous prends chez moi.,Vous,Vous,prenez,subject_verb_agreement
Nous parlons rapidement.,Nous parle rapidement.,Nous,Nous,parlons,subject_verb_agreement
Nous finissons tous les jours.,Nous finis tous les jours.,Nous,Nous,finissons,subject_verb_agreement
La fille finit chez moi.,La fille finissent chez moi.,La fille,La fille,finit,subject_verb_agreement
Ils prennent à l'école.,Ils prends à l'école.,Ils,Ils,prennent,subject_verb_agreement
Il prend en été.,Il prends en été.,Il,Il,prend,subject_verb_agreement
Elle parle chez moi.,Elle parlez chez moi.,Elle,Elle,parle,subject_verb_agreement
Elles viennent tous les jours.,Elles vient tous les jours.,Elles,Elles,viennent,subject_verb_agreement
Elle vient au marché.,Elle viennent au marché.,Elle,Elle,vient,subject_verb_agreement
Elle parle avec ses amis.,Elle parlons avec ses amis.,Elle,Elle,parle,subject_verb_agreement
Elles viennent au marché.,Elles viens au marché.,Elles,Elles,viennent,subject_verb_agreement
On finit chez moi.,On finis chez moi.,On,On,finit,subject_verb_agreement
Le garçon parle en été.,Le garçon parlez en été.,Le garçon,Le garçon,parle,subject_verb_agreement
La fille voit rapidement.,La fille vois rapidement.,La fille,La fille,voit,subject_verb_agreement
Le garçon parle rapidement.,Le garçon parlez rapidement.,Le garçon,Le garçon,parle,subject_verb_agreement
On prend pendant le week-end.,On prennent pendant le week-end.,On,On,prend,subject_verb_agreement
Nous prenons en silence.,Nous prennent en silence.,Nous,Nous,prenons,subject_verb_agreement
Elles viennent pendant le week-end.,Elles viens pendant le week-end.,Elles,Elles,viennent,subject_verb_agreement
Elle parle en été.,Elle parlez en été.,Elle,Elle,parle,subject_verb_agreement
Vous voyez à l'école.,Vous voyons à l'école.,Vous,Vous,voyez,subject_verb_agreement
Il vient en silence.,Il venons en silence.,Il,Il,vient,subject_verb_agreement
Je viens tous les jours.,Je viennent tous les jours.,Je,Je,viens,subject_verb_agreement
Elle finit tous les jours.,Elle finissent tous les jours.,Elle,Elle,finit,subject_verb_agreement
Vous venez le matin.,Vous vient le matin.,Vous,Vous,venez,subject_verb_agreement
Les garçons prennent en été.,Les garçons prend en été.,Les garçons,Les garçons,prennent,subject_verb_agreement
Je parle chez moi.,Je parlent chez moi.,Je,Je,parle,subject_verb_agreement
Tu finis en été.,Tu finissons en été.,Tu,Tu,finis,subject_verb_agreement
Vous finissez au marché.,Vous finissent au marché.,Vous,Vous,finissez,subject_verb_agreement
Elles voient rapidement.,Elles voyons rapidement.,Elles,Elles,voient,subject_verb_agreement
Tu parles à l'école.,Tu parle à l'école.,Tu,Tu,parles,subject_verb_agreement
Je finis au marché.,Je finit au marché.,Je,Je,finis,subject_verb_agreement
La fille finit à l'école.,La fille finissez à l'école.,La fille,La fille,finit,subject_verb_agreement
Nous voyons le matin.,Nous voit le matin.,Nous,Nous,voyons,subject_verb_agreement
Nous finissons tous les jours.,Nous finissent tous les jours.,Nous,Nous,finissons,subject_verb_agreement
Les filles viennent en silence.,Les filles vient en silence.,Les filles,Les filles,viennent,subject_verb_agreement
Elle parle chez moi.,Elle parlez chez moi.,Elle,Elle,parle,subject_verb_agreement
Vous venez rapidement.,Vous viens rapidement.,Vous,Vous,venez,subject_verb_agreement
Ils prennent avec ses amis.,Ils prends avec ses amis.,Ils,Ils,prennent,subject_verb_agreement
Je finis au marché.,Je finissez au marché.,Je,Je,finis,subject_verb_agreement
On prend avec ses amis.,On prennent avec ses amis.,On,On,prend,subject_verb_agreement
Nous finissons à l'école.,Nous finit à l'école.,Nous,Nous,finissons,subject_verb_agreement
Nous venons rapidement.,Nous vient rapidement.,Nous,Nous,venons,subject_verb_agreement
La fille parle avec ses amis.,La fille parlent avec ses amis.,La fille,La fille,parle,subject_verb_agreement
Tu parles le matin.,Tu parlons le matin.,Tu,Tu,parles,subject_verb_agreement
La fille prend en silence.,La fille prennent en silence.,La fille,La fille,prend,subject_verb_agreement
Il parle en silence.,Il parlons en silence.,Il,Il,parle,subject_verb_agreement
Les garçons prennent en été.,Les garçons prends en été.,Les garçons,Les garçons,prennent,subject_verb_agreement
Elles viennent le matin.,Elles vient le matin.,Elles,Elles,viennent,subject_verb_agreement
Elles finissent le matin.,Elles finit le matin.,Elles,Elles,finissent,subject_verb_agreement
Elle finit à l'école.,Elle finissez à l'école.,Elle,Elle,finit,subject_verb_agreement
Les filles finissent le matin.,Les filles finit le matin.,Les filles,Les filles,finissent,subject_verb_agreement
Je prends en silence.,Je prennent en silence.,Je,Je,prends,subject_verb_agreement
Vous parlez pendant le week-end.,Vous parle pendant le week-end.,Vous,Vous,parlez,subject_verb_agreement
Les filles viennent à l'école.,Les filles venons à l'école.,Les filles,Les filles,viennent,subject_verb_agreement
Le garçon vient au marché.,Le garçon venons au marché.,Le garçon,Le garçon,vient,subject_verb_agreement
Vous venez en été.,Vous vient en été.,Vous,Vous,venez,subject_verb_agreement
Je finis avec ses amis.,Je finit avec ses amis.,Je,Je,finis,subject_verb_agreement
On vient chez moi.,On viennent chez moi.,On,On,vient,subject_verb_agreement
On prend avec ses amis.,On prennent avec ses amis.,On,On,prend,subject_verb_agreement
Vous voyez chez moi.,Vous voit chez moi.,Vous,Vous,voyez,subject_verb_agreement
Les garçons prennent rapidement.,Les garçons prenons rapidement.,Les garçons,Les garçons,prennent,subject_verb_agreement
Vous voyez à l'école.,Vous voient à l'école.,Vous,Vous,voyez,subject_verb_agreement
La fille parle rapidement.,La fille parlent rapidement.,La fille,La fille,parle,subject_verb_agreement
Ils finissent tous les jours.,Ils finis tous les jours.,Ils,Ils,finissent,subject_verb_agreement
Les garçons prennent chez moi.,Les garçons prends chez moi.,Les garçons,Les garçons,prennent,subject_verb_agreement
Je prends chez moi.,Je prennent chez moi.,Je,Je,prends,subject_verb_agreement
On prend en silence.,On prennent en silence.,On,On,prend,subject_verb_agreement
Les garçons viennent au marché.,Les garçons venez au marché.,Les garçons,Les garçons,viennent,subject_verb_agreement
Les filles finissent rapidement.,Les filles finit rapidement.,Les filles,Les filles,finissent,subject_verb_agreement
Tu viens au marché.,Tu viennent au marché.,Tu,Tu,viens,subject_verb_agreement
Tu vois en été.,Tu voit en été.,Tu,Tu,vois,subject_verb_agreement
Elles viennent chez moi.,Elles viens chez moi.,Elles,Elles,viennent,subject_verb_agreement
Je parle rapidement.,Je parlent rapidement.,Je,Je,parle,subject_verb_agreement
On parle au marché.,On parlent au marché.,On,On,parle,subject_verb_agreement
Je prends pendant le week-end.,Je prennent pendant le week-end.,Je,Je,prends,subject_verb_agreement
Elles parlent chez moi.,Elles parle chez moi.,Elles,Elles,parlent,subject_verb_agreement
Elles viennent à l'école.,Elles vient à l'école.,Elles,Elles,viennent,subject_verb_agreement
Tu prends le matin.,Tu prend le matin.,Tu,Tu,prends,subject_verb_agreement
Ils voient rapidement.,Ils voyons rapidement.,Ils,Ils,voient,subject_verb_agreement
Je viens à l'école.,Je vient à l'école.,Je,Je,viens,subject_verb_agreement
Vous prenez rapidement.,Vous prennent rapidement.,Vous,Vous,prenez,subject_verb_agreement
Il vient pendant le week-end.,Il viennent pendant le week-end.,Il,Il,vient,subject_verb_agreement
Elle voit en silence.,Elle voient en silence.,Elle,Elle,voit,subject_verb_agreement
Je finis avec ses amis.,Je finit avec ses amis.,Je,Je,finis,subject_verb_agreement
Vous finissez à l'école.,Vous finit à l'école.,Vous,Vous,finissez,subject_verb_agreement
Ils viennent avec ses amis.,Ils viens avec ses amis.,Ils,Ils,viennent,subject_verb_agreement
Vous parlez avec ses amis.,Vous parlent avec ses amis.,Vous,Vous,parlez,subject_verb_agreement
Nous prenons le matin.,Nous prennent le matin.,Nous,Nous,prenons,subject_verb_agreement
Tu finis le matin.,Tu finissent le matin.,Tu,Tu,finis,subject_verb_agreement
Les filles viennent avec ses amis.,Les filles vient avec ses amis.,Les filles,Les filles,viennent,subject_verb_agreement
Ils voient rapidement.,Ils voit rapidement.,Ils,Ils,voient,subject_verb_agreement
Nous venons au marché.,Nous viens au marché.,Nous,Nous,venons,subject_verb_agreement
Elle vient pendant le week-end.,Elle venons pendant le week-end.,Elle,Elle,vient,subject_verb_agreement
Les garçons voient chez moi.,Les garçons voit chez moi.,Les garçons,Les garçons,voient,subject_verb_agreement
Tu parles en silence.,Tu parle en silence.,Tu,Tu,parles,subject_verb_agreement
Vous venez le matin.,Vous vient le matin.,Vous,Vous,venez,subject_verb_agreement
Vous venez en silence.,Vous viens en silence.,Vous,Vous,venez,subject_verb_agreement
Vous venez le matin.,Vous vient le matin.,Vous,Vous,venez,subject_verb_agreement
Je viens en silence.,Je vient en silence.,Je,Je,viens,subject_verb_agreement
Vous parlez avec ses amis.,Vous parle avec ses amis.,Vous,Vous,parlez,subject_verb_agreement
La fille vient chez moi.,La fille viennent chez moi.,La fille,La fille,vient,subject_verb_agreement
Il vient au marché.,Il venons au marché.,Il,Il,vient,subject_verb_agreement
Les filles prennent en silence.,Les filles prends en silence.,Les filles,Les filles,prennent,subject_verb_agreement
On parle rapidement.,On parlent rapidement.,On,On,parle,subject_verb_agreement
Nous parlons en silence.,Nous parlent en silence.,Nous,Nous,parlons,subject_verb_agreement
Vous voyez en silence.,Vous voit en silence.,Vous,Vous,voyez,subject_verb_agreement
Je finis chez moi.,Je finissent chez moi.,Je,Je,finis,subject_verb_agreement
Les filles prennent au marché.,Les filles prenons au marché.,Les filles,Les filles,prennent,subject_verb_agreement
On parle pendant le week-end.,On parles pendant le week-end.,On,On,parle,subject_verb_agreement
Les garçons voient chez moi.,Les garçons voyez chez moi.,Les garçons,Les garçons,voient,subject_verb_agreement
Ils prennent avec ses amis.,Ils prend avec ses amis.,Ils,Ils,prennent,subject_verb_agreement
La fille voit au marché.,La fille vois au marché.,La fille,La fille,voit,subject_verb_agreement
On voit pendant le week-end.,On vois pendant le week-end.,On,On,voit,subject_verb_agreement
Les garçons finissent en silence.,Les garçons finissez en silence.,Les garçons,Les garçons,finissent,subject_verb_agreement
On finit le matin.,On finissent le matin.,On,On,finit,subject_verb_agreement
Les filles prennent à l'école.,Les filles prenons à l'école.,Les filles,Les filles,prennent,subject_verb_agreement
Elle finit tous les jours.,Elle finis tous les jours.,Elle,Elle,finit,subject_verb_agreement
On vient en silence.,On viens en silence.,On,On,vient,subject_verb_agreement
