good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Sur la photo, on voit les bruyantes robes.;Sur la photo, on voit les bruyants robes.;bruyantes;bruyants;bruyantes;adj_noun
J’ai vu les lentes jupes dans le jardin.;J’ai vu les lents jupes dans le jardin.;lentes;lents;lentes;adj_noun
Les bruyants manteaux sont sur la table.;Les bruyantes manteaux sont sur la table.;bruyants;bruyantes;bruyants;adj_noun
J’ai vu le petit chapeau dans le jardin.;J’ai vu le petite chapeau dans le jardin.;petit;petite;petit;adj_noun
Je préfère les heureux chapeaux de ma grand-mère.;Je préfère les heureuses chapeaux de ma grand-mère.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit les heureux pulls.;Sur la photo, on voit les heureuses pulls.;heureux;heureuses;heureux;adj_noun
J’ai vu la jolie écharpe dans le jardin.;J’ai vu la joli écharpe dans le jardin.;jolie;joli;jolie;adj_noun
Le professeur a décrit les heureuses valises.;Le professeur a décrit les heureux valises.;heureuses;heureux;heureuses;adj_noun
Le professeur a décrit le nouveau manteau.;Le professeur a décrit le nouvelle manteau.;nouveau;nouvelle;nouveau;adj_noun
J’ai vu la bleue chemise dans le jardin.;J’ai vu la bleu chemise dans le jardin.;bleue;bleu;bleue;adj_noun
J’ai vu les grands pulls dans le jardin.;J’ai vu les grandes pulls dans le jardin.;grands;grandes;grands;adj_noun
Je préfère les bleues écharpes de ma grand-mère.;Je préfère les bleus écharpes de ma grand-mère.;bleues;bleus;bleues;adj_noun
J’ai vu le bruyant pantalon dans le jardin.;J’ai vu le bruyante pantalon dans le jardin.;bruyant;bruyante;bruyant;adj_noun
Sur la photo, on voit le grand pantalon.;Sur la photo, on voit le grande pantalon.;grand;grande;grand;adj_noun
Les grande robe sont sur la table.;Les grand robe sont sur la table.;grande;grand;grande;adj_noun
Nous aimons les lents manteaux du marché.;Nous aimons les lentes manteaux du marché.;lents;lentes;lents;adj_noun
Les bruyants pulls sont sur la table.;Les bruyantes pulls sont sur la table.;bruyants;bruyantes;bruyants;adj_noun
Ils ont acheté le heureux chapeau hier.;Ils ont acheté le heureuse chapeau hier.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit les nouveaux pulls.;Sur la photo, on voit les nouvelles pulls.;nouveaux;nouvelles;nouveaux;adj_noun
Je préfère les jolie valise de ma grand-mère.;Je préfère les joli valise de ma grand-mère.;jolie;joli;jolie;adj_noun
Nous aimons les nouvelles valises du marché.;Nous aimons les nouveaux valises du marché.;nouvelles;nouveaux;nouvelles;adj_noun
Nous aimons les nouveaux chapeaux du marché.;Nous aimons les nouvelles chapeaux du marché.;nouveaux;nouvelles;nouveaux;adj_noun
Je préfère les nouvelles chemises de ma grand-mère.;Je préfère les nouveaux chemises de ma grand-mère.;nouvelles;nouveaux;nouvelles;adj_noun
Le professeur a décrit les anciens pantalons.;Le professeur a décrit les anciennes pantalons.;anciens;anciennes;anciens;adj_noun
Ils ont acheté les nouvelles robes hier.;Ils ont acheté les nouveaux robes hier.;nouvelles;nouveaux;nouvelles;adj_noun
Je préfère les lents costumes de ma grand-mère.;Je préfère les lentes costumes de ma grand-mère.;lents;lentes;lents;adj_noun
Je préfère les heureux costumes de ma grand-mère.;Je préfère les heureuses costumes de ma grand-mère.;heureux;heureuses;heureux;adj_noun
Les grand pantalon sont sur la table.;Les grande pantalon sont sur la table.;grand;grande;grand;adj_noun
Je préfère les ancien chapeau de ma grand-mère.;Je préfère les ancienne chapeau de ma grand-mère.;ancien;ancienne;ancien;adj_noun
Les petite jupe sont sur la table.;Les petit jupe sont sur la table.;petite;petit;petite;adj_noun
J’ai vu les bruyantes valises dans le jardin.;J’ai vu les bruyants valises dans le jardin.;bruyantes;bruyants;bruyantes;adj_noun
Je préfère les bleues robes de ma grand-mère.;Je préfère les bleus robes de ma grand-mère.;bleues;bleus;bleues;adj_noun
J’ai vu la grande jupe dans le jardin.;J’ai vu la grand jupe dans le jardin.;grande;grand;grande;adj_noun
Ils ont acheté le bruyant manteau hier.;Ils ont acheté le bruyante manteau hier.;bruyant;bruyante;bruyant;adj_noun
Le professeur a décrit le bleu manteau.;Le professeur a décrit le bleue manteau.;bleu;bleue;bleu;adj_noun
Je préfère les nouvelle chemise de ma grand-mère.;Je préfère les nouveau chemise de ma grand-mère.;nouvelle;nouveau;nouvelle;adj_noun
J’ai vu les anciens chapeaux dans le jardin.;J’ai vu les anciennes chapeaux dans le jardin.;anciens;anciennes;anciens;adj_noun
Le professeur a décrit la nouvelle chemise.;Le professeur a décrit la nouveau chemise.;nouvelle;nouveau;nouvelle;adj_noun
Les bruyante valise sont sur la table.;Les bruyant valise sont sur la table.;bruyante;bruyant;bruyante;adj_noun
Sur la photo, on voit le bleu chapeau.;Sur la photo, on voit le bleue chapeau.;bleu;bleue;bleu;adj_noun
Le professeur a décrit les heureuses jupes.;Le professeur a décrit les heureux jupes.;heureuses;heureux;heureuses;adj_noun
Les heureux pantalon sont sur la table.;Les heureuse pantalon sont sur la table.;heureux;heureuse;heureux;adj_noun
Sur la photo, on voit l’ heureuse robe.;Sur la photo, on voit l’ heureux robe.;heureuse;heureux;heureuse;adj_noun
Ils ont acheté les bleues écharpes hier.;Ils ont acheté les bleus écharpes hier.;bleues;bleus;bleues;adj_noun
Les jolis chapeaux sont sur la table.;Les jolies chapeaux sont sur la table.;jolis;jolies;jolis;adj_noun
Ils ont acheté les bleues robes hier.;Ils ont acheté les bleus robes hier.;bleues;bleus;bleues;adj_noun
Nous aimons les heureux chapeau du marché.;Nous aimons les heureuse chapeau du marché.;heureux;heureuse;heureux;adj_noun
Le professeur a décrit les bleues robes.;Le professeur a décrit les bleus robes.;bleues;bleus;bleues;adj_noun
Ils ont acheté le petit costume hier.;Ils ont acheté le petite costume hier.;petit;petite;petit;adj_noun
Le professeur a décrit le heureux pantalon.;Le professeur a décrit le heureuse pantalon.;heureux;heureuse;heureux;adj_noun
Ils ont acheté le ancien manteau hier.;Ils ont acheté le ancienne manteau hier.;ancien;ancienne;ancien;adj_noun
Les ancienne robe sont sur la table.;Les ancien robe sont sur la table.;ancienne;ancien;ancienne;adj_noun
Les anciennes jupes sont sur la table.;Les anciens jupes sont sur la table.;anciennes;anciens;anciennes;adj_noun
J’ai vu l’ heureuse robe dans le jardin.;J’ai vu l’ heureux robe dans le jardin.;heureuse;heureux;heureuse;adj_noun
Le professeur a décrit le bleu costume.;Le professeur a décrit le bleue costume.;bleu;bleue;bleu;adj_noun
Le professeur a décrit la bruyante robe.;Le professeur a décrit la bruyant robe.;bruyante;bruyant;bruyante;adj_noun
Ils ont acheté la jolie écharpe hier.;Ils ont acheté la joli écharpe hier.;jolie;joli;jolie;adj_noun
Ils ont acheté les jolies écharpes hier.;Ils ont acheté les jolis écharpes hier.;jolies;jolis;jolies;adj_noun
J’ai vu les bruyants costumes dans le jardin.;J’ai vu les bruyantes costumes dans le jardin.;bruyants;bruyantes;bruyants;adj_noun
Je préfère les bruyantes robes de ma grand-mère.;Je préfère les bruyants robes de ma grand-mère.;bruyantes;bruyants;bruyantes;adj_noun
J’ai vu les grandes jupes dans le jardin.;J’ai vu les grands jupes dans le jardin.;grandes;grands;grandes;adj_noun
Je préfère les lentes robes de ma grand-mère.;Je préfère les lents robes de ma grand-mère.;lentes;lents;lentes;adj_noun
Sur la photo, on voit la bruyante chemise.;Sur la photo, on voit la bruyant chemise.;bruyante;bruyant;bruyante;adj_noun
Ils ont acheté les grandes valises hier.;Ils ont acheté les grands valises hier.;grandes;grands;grandes;adj_noun
Le professeur a décrit les bruyantes écharpes.;Le professeur a décrit les bruyants écharpes.;bruyantes;bruyants;bruyantes;adj_noun
J’ai vu les anciens pantalons dans le jardin.;J’ai vu les anciennes pantalons dans le jardin.;anciens;anciennes;anciens;adj_noun
Nous aimons les heureuse robe du marché.;Nous aimons les heureux robe du marché.;heureuse;heureux;heureuse;adj_noun
J’ai vu les bruyantes chemises dans le jardin.;J’ai vu les bruyants chemises dans le jardin.;bruyantes;bruyants;bruyantes;adj_noun
Sur la photo, on voit les grandes valises.;Sur la photo, on voit les grands valises.;grandes;grands;grandes;adj_noun
Je préfère les bruyant pull de ma grand-mère.;Je préfère les bruyante pull de ma grand-mère.;bruyant;bruyante;bruyant;adj_noun
Les grand chapeau sont sur la table.;Les grande chapeau sont sur la table.;grand;grande;grand;adj_noun
Nous aimons les heureux costumes du marché.;Nous aimons les heureuses costumes du marché.;heureux;heureuses;heureux;adj_noun
Ils ont acheté les petites robes hier.;Ils ont acheté les petits robes hier.;petites;petits;petites;adj_noun
Nous aimons les grandes valises du marché.;Nous aimons les grands valises du marché.;grandes;grands;grandes;adj_noun
J’ai vu les grandes valises dans le jardin.;J’ai vu les grands valises dans le jardin.;grandes;grands;grandes;adj_noun
Les bleu chapeau sont sur la table.;Les bleue chapeau sont sur la table.;bleu;bleue;bleu;adj_noun
J’ai vu les petits costumes dans le jardin.;J’ai vu les petites costumes dans le jardin.;petits;petites;petits;adj_noun
Nous aimons les petit costume du marché.;Nous aimons les petite costume du marché.;petit;petite;petit;adj_noun
Sur la photo, on voit les lents costumes.;Sur la photo, on voit les lentes costumes.;lents;lentes;lents;adj_noun
Sur la photo, on voit la grande robe.;Sur la photo, on voit la grand robe.;grande;grand;grande;adj_noun
Ils ont acheté les petites valises hier.;Ils ont acheté les petits valises hier.;petites;petits;petites;adj_noun
Ils ont acheté le bruyant pull hier.;Ils ont acheté le bruyante pull hier.;bruyant;bruyante;bruyant;adj_noun
J’ai vu les anciennes robes dans le jardin.;J’ai vu les anciens robes dans le jardin.;anciennes;anciens;anciennes;adj_noun
Sur la photo, on voit la bruyante valise.;Sur la photo, on voit la bruyant valise.;bruyante;bruyant;bruyante;adj_noun
Les petit manteau sont sur la table.;Les petite manteau sont sur la table.;petit;petite;petit;adj_noun
J’ai vu le joli chapeau dans le jardin.;J’ai vu le jolie chapeau dans le jardin.;joli;jolie;joli;adj_noun
Sur la photo, on voit les heureux manteaux.;Sur la photo, on voit les heureuses manteaux.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit le bruyant manteau.;Sur la photo, on voit le bruyante manteau.;bruyant;bruyante;bruyant;adj_noun
Nous aimons les ancienne valise du marché.;Nous aimons les ancien valise du marché.;ancienne;ancien;ancienne;adj_noun
Les bleues robes sont sur la table.;Les bleus robes sont sur la table.;bleues;bleus;bleues;adj_noun
Je préfère les ancienne écharpe de ma grand-mère.;Je préfère les ancien écharpe de ma grand-mère.;ancienne;ancien;ancienne;adj_noun
Sur la photo, on voit le ancien chapeau.;Sur la photo, on voit le ancienne chapeau.;ancien;ancienne;ancien;adj_noun
J’ai vu les lentes chemises dans le jardin.;J’ai vu les lents chemises dans le jardin.;lentes;lents;lentes;adj_noun
Sur la photo, on voit les petites jupes.;Sur la photo, on voit les petits jupes.;petites;petits;petites;adj_noun
Nous aimons les heureux costume du marché.;Nous aimons les heureuse costume du marché.;heureux;heureuse;heureux;adj_noun
Les jolies jupes sont sur la table.;Les jolis jupes sont sur la table.;jolies;jolis;jolies;adj_noun
J’ai vu la bleue valise dans le jardin.;J’ai vu la bleu valise dans le jardin.;bleue;bleu;bleue;adj_noun
Le professeur a décrit les grandes jupes.;Le professeur a décrit les grands jupes.;grandes;grands;grandes;adj_noun
Ils ont acheté le nouveau chapeau hier.;Ils ont acheté le nouvelle chapeau hier.;nouveau;nouvelle;nouveau;adj_noun
Ils ont acheté la jolie robe hier.;Ils ont acheté la joli robe hier.;jolie;joli;jolie;adj_noun
Nous aimons les jolis pulls du marché.;Nous aimons les jolies pulls du marché.;jolis;jolies;jolis;adj_noun
Le professeur a décrit l’ ancienne écharpe.;Le professeur a décrit l’ ancien écharpe.;ancienne;ancien;ancienne;adj_noun
Je préfère les ancienne valise de ma grand-mère.;Je préfère les ancien valise de ma grand-mère.;ancienne;ancien;ancienne;adj_noun
J’ai vu la bruyante chemise dans le jardin.;J’ai vu la bruyant chemise dans le jardin.;bruyante;bruyant;bruyante;adj_noun
Ils ont acheté le joli chapeau hier.;Ils ont acheté le jolie chapeau hier.;joli;jolie;joli;adj_noun
Les bruyant manteau sont sur la table.;Les bruyante manteau sont sur la table.;bruyant;bruyante;bruyant;adj_noun
Les anciennes valises sont sur la table.;Les anciens valises sont sur la table.;anciennes;anciens;anciennes;adj_noun
Sur la photo, on voit les bleues valises.;Sur la photo, on voit les bleus valises.;bleues;bleus;bleues;adj_noun
Le professeur a décrit la jolie écharpe.;Le professeur a décrit la joli écharpe.;jolie;joli;jolie;adj_noun
Ils ont acheté les bruyants pulls hier.;Ils ont acheté les bruyantes pulls hier.;bruyants;bruyantes;bruyants;adj_noun
Sur la photo, on voit les bleus pantalons.;Sur la photo, on voit les bleues pantalons.;bleus;bleues;bleus;adj_noun
Je préfère les joli manteau de ma grand-mère.;Je préfère les jolie manteau de ma grand-mère.;joli;jolie;joli;adj_noun
J’ai vu la petite écharpe dans le jardin.;J’ai vu la petit écharpe dans le jardin.;petite;petit;petite;adj_noun
Ils ont acheté les bruyantes jupes hier.;Ils ont acheté les bruyants jupes hier.;bruyantes;bruyants;bruyantes;adj_noun
Les petit costume sont sur la table.;Les petite costume sont sur la table.;petit;petite;petit;adj_noun
Sur la photo, on voit les jolies robes.;Sur la photo, on voit les jolis robes.;jolies;jolis;jolies;adj_noun
Les heureuse écharpe sont sur la table.;Les heureux écharpe sont sur la table.;heureuse;heureux;heureuse;adj_noun
Sur la photo, on voit les petites écharpes.;Sur la photo, on voit les petits écharpes.;petites;petits;petites;adj_noun
J’ai vu la bruyante écharpe dans le jardin.;J’ai vu la bruyant écharpe dans le jardin.;bruyante;bruyant;bruyante;adj_noun
Sur la photo, on voit la nouvelle robe.;Sur la photo, on voit la nouveau robe.;nouvelle;nouveau;nouvelle;adj_noun
Ils ont acheté les nouvelles écharpes hier.;Ils ont acheté les nouveaux écharpes hier.;nouvelles;nouveaux;nouvelles;adj_noun
Nous aimons les grand pull du marché.;Nous aimons les grande pull du marché.;grand;grande;grand;adj_noun
Je préfère les joli pantalon de ma grand-mère.;Je préfère les jolie pantalon de ma grand-mère.;joli;jolie;joli;adj_noun
Ils ont acheté les anciennes écharpes hier.;Ils ont acheté les anciens écharpes hier.;anciennes;anciens;anciennes;adj_noun
Nous aimons les grandes écharpes du marché.;Nous aimons les grands écharpes du marché.;grandes;grands;grandes;adj_noun
J’ai vu les jolis chapeaux dans le jardin.;J’ai vu les jolies chapeaux dans le jardin.;jolis;jolies;jolis;adj_noun
Les petit pantalon sont sur la table.;Les petite pantalon sont sur la table.;petit;petite;petit;adj_noun
Nous aimons les heureux chapeaux du marché.;Nous aimons les heureuses chapeaux du marché.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit l’ heureuse jupe.;Sur la photo, on voit l’ heureux jupe.;heureuse;heureux;heureuse;adj_noun
Je préfère les bruyant costume de ma grand-mère.;Je préfère les bruyante costume de ma grand-mère.;bruyant;bruyante;bruyant;adj_noun
Les lentes jupes sont sur la table.;Les lents jupes sont sur la table.;lentes;lents;lentes;adj_noun
Ils ont acheté le grand pantalon hier.;Ils ont acheté le grande pantalon hier.;grand;grande;grand;adj_noun
Je préfère les heureux pantalons de ma grand-mère.;Je préfère les heureuses pantalons de ma grand-mère.;heureux;heureuses;heureux;adj_noun
Sur la photo, on voit les bruyantes jupes.;Sur la photo, on voit les bruyants jupes.;bruyantes;bruyants;bruyantes;adj_noun
Je préfère les lente jupe de ma grand-mère.;Je préfère les lent jupe de ma grand-mère.;lente;lent;lente;adj_noun
Nous aimons les bleues chemises du marché.;Nous aimons les bleus chemises du marché.;bleues;bleus;bleues;adj_noun
Ils ont acheté les grands manteaux hier.;Ils ont acheté les grandes manteaux hier.;grands;grandes;grands;adj_noun
Sur la photo, on voit la petite écharpe.;Sur la photo, on voit la petit écharpe.;petite;petit;petite;adj_noun
Le professeur a décrit les anciennes chemises.;Le professeur a décrit les anciens chemises.;anciennes;anciens;anciennes;adj_noun
J’ai vu la nouvelle robe dans le jardin.;J’ai vu la nouveau robe dans le jardin.;nouvelle;nouveau;nouvelle;adj_noun
Les anciens pantalons sont sur la table.;Les anciennes pantalons sont sur la table.;anciens;anciennes;anciens;adj_noun
Nous aimons les grande robe du marché.;Nous aimons les grand robe du marché.;grande;grand;grande;adj_noun
J’ai vu les petites écharpes dans le jardin.;J’ai vu les petits écharpes dans le jardin.;petites;petits;petites;adj_noun
Nous aimons les bleues valises du marché.;Nous aimons les bleus valises du marché.;bleues;bleus;bleues;adj_noun
Sur la photo, on voit les lents chapeaux.;Sur la photo, on voit les lentes chapeaux.;lents;lentes;lents;adj_noun
Sur la photo, on voit les jolis pantalons.;Sur la photo, on voit les jolies pantalons.;jolis;jolies;jolis;adj_noun
Le professeur a décrit les jolis pulls.;Le professeur a décrit les jolies pulls.;jolis;jolies;jolis;adj_noun
Ils ont acheté les grandes robes hier.;Ils ont acheté les grands robes hier.;grandes;grands;grandes;adj_noun
Je préfère les bleus costumes de ma grand-mère.;Je préfère les bleues costumes de ma grand-mère.;bleus;bleues;bleus;adj_noun
Le professeur a décrit les bruyants pantalons.;Le professeur a décrit les bruyantes pantalons.;bruyants;bruyantes;bruyants;adj_noun
Les nouveaux manteaux sont sur la table.;Les nouvelles manteaux sont sur la table.;nouveaux;nouvelles;nouveaux;adj_noun
Ils ont acheté la bleue valise hier.;Ils ont acheté la bleu valise hier.;bleue;bleu;bleue;adj_noun
Le professeur a décrit les lents manteaux.;Le professeur a décrit les lentes manteaux.;lents;lentes;lents;adj_noun
Sur la photo, on voit les anciennes chemises.;Sur la photo, on voit les anciens chemises.;anciennes;anciens;anciennes;adj_noun
Je préfère les nouveaux manteaux de ma grand-mère.;Je préfère les nouvelles manteaux de ma grand-mère.;nouveaux;nouvelles;nouveaux;adj_noun
Les bruyant chapeau sont sur la table.;Les bruyante chapeau sont sur la table.;bruyant;bruyante;bruyant;adj_noun
Le professeur a décrit les grands pantalons.;Le professeur a décrit les grandes pantalons.;grands;grandes;grands;adj_noun
J’ai vu les lentes robes dans le jardin.;J’ai vu les lents robes dans le jardin.;lentes;lents;lentes;adj_noun
Sur la photo, on voit les lentes valises.;Sur la photo, on voit les lents valises.;lentes;lents;lentes;adj_noun
Nous aimons les nouvelle écharpe du marché.;Nous aimons les nouveau écharpe du marché.;nouvelle;nouveau;nouvelle;adj_noun
Sur la photo, on voit le lent costume.;Sur la photo, on voit le lente costume.;lent;lente;lent;adj_noun
Le professeur a décrit les jolis pantalons.;Le professeur a décrit les jolies pantalons.;jolis;jolies;jolis;adj_noun
Nous aimons les bruyantes jupes du marché.;Nous aimons les bruyants jupes du marché.;bruyantes;bruyants;bruyantes;adj_noun
Nous aimons les bleus pulls du marché.;Nous aimons les bleues pulls du marché.;bleus;bleues;bleus;adj_noun
J’ai vu les bruyantes robes dans le jardin.;J’ai vu les bruyants robes dans le jardin.;bruyantes;bruyants;bruyantes;adj_noun
J’ai vu les nouveaux chapeaux dans le jardin.;J’ai vu les nouvelles chapeaux dans le jardin.;nouveaux;nouvelles;nouveaux;adj_noun
Les anciens manteaux sont sur la table.;Les anciennes manteaux sont sur la table.;anciens;anciennes;anciens;adj_noun
Je préfère les jolie jupe de ma grand-mère.;Je préfère les joli jupe de ma grand-mère.;jolie;joli;jolie;adj_noun
Le professeur a décrit les grandes écharpes.;Le professeur a décrit les grands écharpes.;grandes;grands;grandes;adj_noun
Je préfère les nouveaux pulls de ma grand-mère.;Je préfère les nouvelles pulls de ma grand-mère.;nouveaux;nouvelles;nouveaux;adj_noun
Le professeur a décrit le petit pull.;Le professeur a décrit le petite pull.;petit;petite;petit;adj_noun
Ils ont acheté l’ ancienne chemise hier.;Ils ont acheté l’ ancien chemise hier.;ancienne;ancien;ancienne;adj_noun
Nous aimons les grands manteaux du marché.;Nous aimons les grandes manteaux du marché.;grands;grandes;grands;adj_noun
Ils ont acheté le lent costume hier.;Ils ont acheté le lente costume hier.;lent;lente;lent;adj_noun
Les heureux pantalons sont sur la table.;Les heureuses pantalons sont sur la table.;heureux;heureuses;heureux;adj_noun
Nous aimons les nouvelle chemise du marché.;Nous aimons les nouveau chemise du marché.;nouvelle;nouveau;nouvelle;adj_noun
Les jolies chemises sont sur la table.;Les jolis chemises sont sur la table.;jolies;jolis;jolies;adj_noun
Je préfère les anciennes chemises de ma grand-mère.;Je préfère les anciens chemises de ma grand-mère.;anciennes;anciens;anciennes;adj_noun
Les lentes robes sont sur la table.;Les lents robes sont sur la table.;lentes;lents;lentes;adj_noun
Je préfère les bleues valises de ma grand-mère.;Je préfère les bleus valises de ma grand-mère.;bleues;bleus;bleues;adj_noun
Le professeur a décrit les jolies écharpes.;Le professeur a décrit les jolis écharpes.;jolies;jolis;jolies;adj_noun
Ils ont acheté la petite valise hier.;Ils ont acheté la petit valise hier.;petite;petit;petite;adj_noun
Nous aimons les petits chapeaux du marché.;Nous aimons les petites chapeaux du marché.;petits;petites;petits;adj_noun
Nous aimons les anciens chapeaux du marché.;Nous aimons les anciennes chapeaux du marché.;anciens;anciennes;anciens;adj_noun
Les nouveau costume sont sur la table.;Les nouvelle costume sont sur la table.;nouveau;nouvelle;nouveau;adj_noun
Je préfère les lente écharpe de ma grand-mère.;Je préfère les lent écharpe de ma grand-mère.;lente;lent;lente;adj_noun
Les heureux costume sont sur la table.;Les heureuse costume sont sur la table.;heureux;heureuse;heureux;adj_noun
Ils ont acheté la petite robe hier.;Ils ont acheté la petit robe hier.;petite;petit;petite;adj_noun
J’ai vu la lente robe dans le jardin.;J’ai vu la lent robe dans le jardin.;lente;lent;lente;adj_noun
Les joli manteau sont sur la table.;Les jolie manteau sont sur la table.;joli;jolie;joli;adj_noun
Sur la photo, on voit la bruyante jupe.;Sur la photo, on voit la bruyant jupe.;bruyante;bruyant;bruyante;adj_noun
Ils ont acheté la bruyante jupe hier.;Ils ont acheté la bruyant jupe hier.;bruyante;bruyant;bruyante;adj_noun
Nous aimons les nouveaux manteaux du marché.;Nous aimons les nouvelles manteaux du marché.;nouveaux;nouvelles;nouveaux;adj_noun
Les nouveau pull sont sur la table.;Les nouvelle pull sont sur la table.;nouveau;nouvelle;nouveau;adj_noun
Je préfère les bruyante écharpe de ma grand-mère.;Je préfère les bruyant écharpe de ma grand-mère.;bruyante;bruyant;bruyante;adj_noun
Le professeur a décrit l’ heureuse écharpe.;Le professeur a décrit l’ heureux écharpe.;heureuse;heureux;heureuse;adj_noun
J’ai vu la nouvelle jupe dans le jardin.;J’ai vu la nouveau jupe dans le jardin.;nouvelle;nouveau;nouvelle;adj_noun
Le professeur a décrit les bleues valises.;Le professeur a décrit les bleus valises.;bleues;bleus;bleues;adj_noun
Sur la photo, on voit la nouvelle chemise.;Sur la photo, on voit la nouveau chemise.;nouvelle;nouveau;nouvelle;adj_noun
Ils ont acheté les bruyantes écharpes hier.;Ils ont acheté les bruyants écharpes hier.;bruyantes;bruyants;bruyantes;adj_noun
Je préfère les nouveau pantalon de ma grand-mère.;Je préfère les nouvelle pantalon de ma grand-mère.;nouveau;nouvelle;nouveau;adj_noun
Sur la photo, on voit la bleue écharpe.;Sur la photo, on voit la bleu écharpe.;bleue;bleu;bleue;adj_noun
Je préfère les jolis costumes de ma grand-mère.;Je préfère les jolies costumes de ma grand-mère.;jolis;jolies;jolis;adj_noun
Je préfère les lentes chemises de ma grand-mère.;Je préfère les lents chemises de ma grand-mère.;lentes;lents;lentes;adj_noun
J’ai vu le nouveau chapeau dans le jardin.;J’ai vu le nouvelle chapeau dans le jardin.;nouveau;nouvelle;nouveau;adj_noun
J’ai vu le ancien manteau dans le jardin.;J’ai vu le ancienne manteau dans le jardin.;ancien;ancienne;ancien;adj_noun
Nous aimons les lentes chemises du marché.;Nous aimons les lents chemises du marché.;lentes;lents;lentes;adj_noun
Nous aimons les lent pantalon du marché.;Nous aimons les lente pantalon du marché.;lent;lente;lent;adj_noun
Sur la photo, on voit le heureux manteau.;Sur la photo, on voit le heureuse manteau.;heureux;heureuse;heureux;adj_noun
Nous aimons les bruyants chapeaux du marché.;Nous aimons les bruyantes chapeaux du marché.;bruyants;bruyantes;bruyants;adj_noun
Les jolies écharpes sont sur la table.;Les jolis écharpes sont sur la table.;jolies;jolis;jolies;adj_noun
Nous aimons les bleue chemise du marché.;Nous aimons les bleu chemise du marché.;bleue;bleu;bleue;adj_noun
Ils ont acheté les lentes valises hier.;Ils ont acheté les lents valises hier.;lentes;lents;lentes;adj_noun
Nous aimons les heureuse chemise du marché.;Nous aimons les heureux chemise du marché.;heureuse;heureux;heureuse;adj_noun
Les grands pulls sont sur la table.;Les grandes pulls sont sur la table.;grands;grandes;grands;adj_noun
Nous aimons les grand costume du marché.;Nous aimons les grande costume du marché.;grand;grande;grand;adj_noun
Nous aimons les heureuses écharpes du marché.;Nous aimons les heureux écharpes du marché.;heureuses;heureux;heureuses;adj_noun
Nous aimons les grands pantalons du marché.;Nous aimons les grandes pantalons du marché.;grands;grandes;grands;adj_noun
Le professeur a décrit les bruyants pulls.;Le professeur a décrit les bruyantes pulls.;bruyants;bruyantes;bruyants;adj_noun
Je préfère les bruyantes écharpes de ma grand-mère.;Je préfère les bruyants écharpes de ma grand-mère.;bruyantes;bruyants;bruyantes;adj_noun
Les petite écharpe sont sur la table.;Les petit écharpe sont sur la table.;petite;petit;petite;adj_noun
Je préfère les grand pantalon de ma grand-mère.;Je préfère les grande pantalon de ma grand-mère.;grand;grande;grand;adj_noun
Sur la photo, on voit la lente robe.;Sur la photo, on voit la lent robe.;lente;lent;lente;adj_noun
Sur la photo, on voit les nouvelles jupes.;Sur la photo, on voit les nouveaux jupes.;nouvelles;nouveaux;nouvelles;adj_noun
Ils ont acheté les jolis pantalons hier.;Ils ont acheté les jolies pantalons hier.;jolis;jolies;jolis;adj_noun
Les nouvelle chemise sont sur la table.;Les nouveau chemise sont sur la table.;nouvelle;nouveau;nouvelle;adj_noun
Nous aimons les jolie chemise du marché.;Nous aimons les joli chemise du marché.;jolie;joli;jolie;adj_noun
Ils ont acheté les petits costumes hier.;Ils ont acheté les petites costumes hier.;petits;petites;petits;adj_noun
Nous aimons les bleus manteaux du marché.;Nous aimons les bleues manteaux du marché.;bleus;bleues;bleus;adj_noun
Les bruyante chemise sont sur la table.;Les bruyant chemise sont sur la table.;bruyante;bruyant;bruyante;adj_noun
Sur la photo, on voit les petits pulls.;Sur la photo, on voit les petites pulls.;petits;petites;petits;adj_noun
Le professeur a décrit les petites valises.;Le professeur a décrit les petits valises.;petites;petits;petites;adj_noun
Le professeur a décrit les bleues jupes.;Le professeur a décrit les bleus jupes.;bleues;bleus;bleues;adj_noun
