good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Souvent, Elles sont tombées sans problème.;Souvent, Elles sont tombé sans problème.;tombées;tombé;tombées;auxiliary_agreement
Je suis allé avant midi.;Je suis allée avant midi.;allé;allée;allé;auxiliary_agreement
Je suis parti avant midi.;Je suis partie avant midi.;parti;partie;parti;auxiliary_agreement
Je suis venu avant midi.;Je suis venue avant midi.;venu;venue;venu;auxiliary_agreement
Je suis arrivé avant midi.;Je suis arrivée avant midi.;arrivé;arrivée;arrivé;auxiliary_agreement
Je suis monté avant midi.;Je suis montée avant midi.;monté;montée;monté;auxiliary_agreement
Je suis descendu avant midi.;Je suis descendue avant midi.;descendu;descendue;descendu;auxiliary_agreement
Je suis né avant midi.;Je suis née avant midi.;né;née;né;auxiliary_agreement
Je suis resté avant midi.;Je suis restée avant midi.;resté;restée;resté;auxiliary_agreement
Je suis entré avant midi.;Je suis entrée avant midi.;entré;entrée;entré;auxiliary_agreement
Je suis tombé avant midi.;Je suis tombée avant midi.;tombé;tombée;tombé;auxiliary_agreement
Je suis allée avant midi.;Je suis allés avant midi.;allée;allés;allée;auxiliary_agreement
Je suis partie avant midi.;Je suis partis avant midi.;partie;partis;partie;auxiliary_agreement
Je suis venue avant midi.;Je suis venus avant midi.;venue;venus;venue;auxiliary_agreement
Je suis arrivée avant midi.;Je suis arrivés avant midi.;arrivée;arrivés;arrivée;auxiliary_agreement
Je suis montée avant midi.;Je suis montés avant midi.;montée;montés;montée;auxiliary_agreement
Je suis descendue avant midi.;Je suis descendus avant midi.;descendue;descendus;descendue;auxiliary_agreement
Je suis née avant midi.;Je suis nés avant midi.;née;nés;née;auxiliary_agreement
Je suis restée avant midi.;Je suis restés avant midi.;restée;restés;restée;auxiliary_agreement
Je suis entrée avant midi.;Je suis entrés avant midi.;entrée;entrés;entrée;auxiliary_agreement
Je suis tombée avant midi.;Je suis tombés avant midi.;tombée;tombés;tombée;auxiliary_agreement
Tu es allé avant midi.;Tu es allée avant midi.;allé;allée;allé;auxiliary_agreement
Tu es parti avant midi.;Tu es partie avant midi.;parti;partie;parti;auxiliary_agreement
Tu es venu avant midi.;Tu es venue avant midi.;venu;venue;venu;auxiliary_agreement
Tu es arrivé avant midi.;Tu es arrivée avant midi.;arrivé;arrivée;arrivé;auxiliary_agreement
Tu es monté avant midi.;Tu es montée avant midi.;monté;montée;monté;auxiliary_agreement
Tu es descendu avant midi.;Tu es descendue avant midi.;descendu;descendue;descendu;auxiliary_agreement
Tu es né avant midi.;Tu es née avant midi.;né;née;né;auxiliary_agreement
Tu es resté avant midi.;Tu es restée avant midi.;resté;restée;resté;auxiliary_agreement
Tu es entré avant midi.;Tu es entrée avant midi.;entré;entrée;entré;auxiliary_agreement
Tu es tombé avant midi.;Tu es tombée avant midi.;tombé;tombée;tombé;auxiliary_agreement
Tu es allée avant midi.;Tu es allés avant midi.;allée;allés;allée;auxiliary_agreement
Tu es partie avant midi.;Tu es partis avant midi.;partie;partis;partie;auxiliary_agreement
Tu es venue avant midi.;Tu es venus avant midi.;venue;venus;venue;auxiliary_agreement
Tu es arrivée avant midi.;Tu es arrivés avant midi.;arrivée;arrivés;arrivée;auxiliary_agreement
Tu es montée avant midi.;Tu es montés avant midi.;montée;montés;montée;auxiliary_agreement
Tu es descendue avant midi.;Tu es descendus avant midi.;descendue;descendus;descendue;auxiliary_agreement
Tu es née avant midi.;Tu es nés avant midi.;née;nés;née;auxiliary_agreement
Tu es restée avant midi.;Tu es restés avant midi.;restée;restés;restée;auxiliary_agreement
Tu es entrée avant midi.;Tu es entrés avant midi.;entrée;entrés;entrée;auxiliary_agreement
Tu es tombée avant midi.;Tu es tombés avant midi.;tombée;tombés;tombée;auxiliary_agreement
Il est allé avant midi.;Il est allée avant midi.;allé;allée;allé;auxiliary_agreement
Il est parti avant midi.;Il est partie avant midi.;parti;partie;parti;auxiliary_agreement
Il est venu avant midi.;Il est venue avant midi.;venu;venue;venu;auxiliary_agreement
Il est arrivé avant midi.;Il est arrivée avant midi.;arrivé;arrivée;arrivé;auxiliary_agreement
Il est monté avant midi.;Il est montée avant midi.;monté;montée;monté;auxiliary_agreement
Il est descendu avant midi.;Il est descendue avant midi.;descendu;descendue;descendu;auxiliary_agreement
Il est né avant midi.;Il est née avant midi.;né;née;né;auxiliary_agreement
Il est resté avant midi.;Il est restée avant midi.;resté;restée;resté;auxiliary_agreement
Il est entré avant midi.;Il est entrée avant midi.;entré;entrée;entré;auxiliary_agreement
Il est tombé avant midi.;Il est tombée avant midi.;tombé;tombée;tombé;auxiliary_agreement
Elle est allée avant midi.;Elle est allés avant midi.;allée;allés;allée;auxiliary_agreement
Elle est partie avant midi.;Elle est partis avant midi.;partie;partis;partie;auxiliary_agreement
Elle est venue avant midi.;Elle est venus avant midi.;venue;venus;venue;auxiliary_agreement
Elle est arrivée avant midi.;Elle est arrivés avant midi.;arrivée;arrivés;arrivée;auxiliary_agreement
Elle est montée avant midi.;Elle est montés avant midi.;montée;montés;montée;auxiliary_agreement
Elle est descendue avant midi.;Elle est descendus avant midi.;descendue;descendus;descendue;auxiliary_agreement
Elle est née avant midi.;Elle est nés avant midi.;née;nés;née;auxiliary_agreement
Elle est restée avant midi.;Elle est restés avant midi.;restée;restés;restée;auxiliary_agreement
Elle est entrée avant midi.;Elle est entrés avant midi.;entrée;entrés;entrée;auxiliary_agreement
Elle est tombée avant midi.;Elle est tombés avant midi.;tombée;tombés;tombée;auxiliary_agreement
Nous sommes allés avant midi.;Nous sommes allées avant midi.;allés;allées;allés;auxiliary_agreement
Nous sommes partis avant midi.;Nous sommes parties avant midi.;partis;parties;partis;auxiliary_agreement
Nous sommes venus avant midi.;Nous sommes venues avant midi.;venus;venues;venus;auxiliary_agreement
Nous sommes arrivés avant midi.;Nous sommes arrivées avant midi.;arrivés;arrivées;arrivés;auxiliary_agreement
Nous sommes montés avant midi.;Nous sommes montées avant midi.;montés;montées;montés;auxiliary_agreement
Nous sommes descendus avant midi.;Nous sommes descendues avant midi.;descendus;descendues;descendus;auxiliary_agreement
Nous sommes nés avant midi.;Nous sommes nées avant midi.;nés;nées;nés;auxiliary_agreement
Nous sommes restés avant midi.;Nous sommes restées avant midi.;restés;restées;restés;auxiliary_agreement
Nous sommes entrés avant midi.;Nous sommes entrées avant midi.;entrés;entrées;entrés;auxiliary_agreement
Nous sommes tombés avant midi.;Nous sommes tombées avant midi.;tombés;tombées;tombés;auxiliary_agreement
Nous sommes allées avant midi.;Nous sommes allé avant midi.;allées;allé;allées;auxiliary_agreement
Nous sommes parties avant midi.;Nous sommes parti avant midi.;parties;parti;parties;auxiliary_agreement
Nous sommes venues avant midi.;Nous sommes venu avant midi.;venues;venu;venues;auxiliary_agreement
Nous sommes arrivées avant midi.;Nous sommes arrivé avant midi.;arrivées;arrivé;arrivées;auxiliary_agreement
Nous sommes montées avant midi.;Nous sommes monté avant midi.;montées;monté;montées;auxiliary_agreement
Nous sommes descendues avant midi.;Nous sommes descendu avant midi.;descendues;descendu;descendues;auxiliary_agreement
Nous sommes nées avant midi.;Nous sommes né avant midi.;nées;né;nées;auxiliary_agreement
Nous sommes restées avant midi.;Nous sommes resté avant midi.;restées;resté;restées;auxiliary_agreement
Nous sommes entrées avant midi.;Nous sommes entré avant midi.;entrées;entré;entrées;auxiliary_agreement
Nous sommes tombées avant midi.;Nous sommes tombé avant midi.;tombées;tombé;tombées;auxiliary_agreement
Vous êtes allés avant midi.;Vous êtes allées avant midi.;allés;allées;allés;auxiliary_agreement
Vous êtes partis avant midi.;Vous êtes parties avant midi.;partis;parties;partis;auxiliary_agreement
Vous êtes venus avant midi.;Vous êtes venues avant midi.;venus;venues;venus;auxiliary_agreement
Vous êtes arrivés avant midi.;Vous êtes arrivées avant midi.;arrivés;arrivées;arrivés;auxiliary_agreement
Vous êtes montés avant midi.;Vous êtes montées avant midi.;montés;montées;montés;auxiliary_agreement
Vous êtes descendus avant midi.;Vous êtes descendues avant midi.;descendus;descendues;descendus;auxiliary_agreement
Vous êtes nés avant midi.;Vous êtes nées avant midi.;nés;nées;nés;auxiliary_agreement
Vous êtes restés avant midi.;Vous êtes restées avant midi.;restés;restées;restés;auxiliary_agreement
Vous êtes entrés avant midi.;Vous êtes entrées avant midi.;entrés;entrées;entrés;auxiliary_agreement
Vous êtes tombés avant midi.;Vous êtes tombées avant midi.;tombés;tombées;tombés;auxiliary_agreement
Vous êtes allées avant midi.;Vous êtes allé avant midi.;allées;allé;allées;auxiliary_agreement
Vous êtes parties avant midi.;Vous êtes parti avant midi.;parties;parti;parties;auxiliary_agreement
Vous êtes venues avant midi.;Vous êtes venu avant midi.;venues;venu;venues;auxiliary_agreement
Vous êtes arrivées avant midi.;Vous êtes arrivé avant midi.;arrivées;arrivé;arrivées;auxiliary_agreement
Vous êtes montées avant midi.;Vous êtes monté avant midi.;montées;monté;montées;auxiliary_agreement
Vous êtes descendues avant midi.;Vous êtes descendu avant midi.;descendues;descendu;descendues;auxiliary_agreement
Vous êtes nées avant midi.;Vous êtes né avant midi.;nées;né;nées;auxiliary_agreement
Vous êtes restées avant midi.;Vous êtes resté avant midi.;restées;resté;restées;auxiliary_agreement
Vous êtes entrées avant midi.;Vous êtes entré avant midi.;entrées;entré;entrées;auxiliary_agreement
Vous êtes tombées avant midi.;Vous êtes tombé avant midi.;tombées;tombé;tombées;auxiliary_agreement
Ils sont allés avant midi.;Ils sont allées avant midi.;allés;allées;allés;auxiliary_agreement
Ils sont partis avant midi.;Ils sont parties avant midi.;partis;parties;partis;auxiliary_agreement
Ils sont venus avant midi.;Ils sont venues avant midi.;venus;venues;venus;auxiliary_agreement
Ils sont arrivés avant midi.;Ils sont arrivées avant midi.;arrivés;arrivées;arrivés;auxiliary_agreement
Ils sont montés avant midi.;Ils sont montées avant midi.;montés;montées;montés;auxiliary_agreement
Ils sont descendus avant midi.;Ils sont descendues avant midi.;descendus;descendues;descendus;auxiliary_agreement
Ils sont nés avant midi.;Ils sont nées avant midi.;nés;nées;nés;auxiliary_agreement
Ils sont restés avant midi.;Ils sont restées avant midi.;restés;restées;restés;auxiliary_agreement
Ils sont entrés avant midi.;Ils sont entrées avant midi.;entrés;entrées;entrés;auxiliary_agreement
Ils sont tombés avant midi.;Ils sont tombées avant midi.;tombés;tombées;tombés;auxiliary_agreement
Elles sont allées avant midi.;Elles sont allé avant midi.;allées;allé;allées;auxiliary_agreement
Elles sont parties avant midi.;Elles sont parti avant midi.;parties;parti;parties;auxiliary_agreement
Elles sont venues avant midi.;Elles sont venu avant midi.;venues;venu;venues;auxiliary_agreement
Elles sont arrivées avant midi.;Elles sont arrivé avant midi.;arrivées;arrivé;arrivées;auxiliary_agreement
Elles sont montées avant midi.;Elles sont monté avant midi.;montées;monté;montées;auxiliary_agreement
Elles sont descendues avant midi.;Elles sont descendu avant midi.;descendues;descendu;descendues;auxiliary_agreement
Elles sont nées avant midi.;Elles sont né avant midi.;nées;né;nées;auxiliary_agreement
Elles sont restées avant midi.;Elles sont resté avant midi.;restées;resté;restées;auxiliary_agreement
Elles sont entrées avant midi.;Elles sont entré avant midi.;entrées;entré;entrées;auxiliary_agreement
Elles sont tombées avant midi.;Elles sont tombé avant midi.;tombées;tombé;tombées;auxiliary_agreement
Normalement, Je suis allé.;Normalement, Je suis allée.;allé;allée;allé;auxiliary_agreement
Normalement, Je suis parti.;Normalement, Je suis partie.;parti;partie;parti;auxiliary_agreement
Normalement, Je suis venu.;Normalement, Je suis venue.;venu;venue;venu;auxiliary_agreement
Normalement, Je suis arrivé.;Normalement, Je suis arrivée.;arrivé;arrivée;arrivé;auxiliary_agreement
Normalement, Je suis monté.;Normalement, Je suis montée.;monté;montée;monté;auxiliary_agreement
Normalement, Je suis descendu.;Normalement, Je suis descendue.;descendu;descendue;descendu;auxiliary_agreement
Normalement, Je suis né.;Normalement, Je suis née.;né;née;né;auxiliary_agreement
Normalement, Je suis resté.;Normalement, Je suis restée.;resté;restée;resté;auxiliary_agreement
Normalement, Je suis entré.;Normalement, Je suis entrée.;entré;entrée;entré;auxiliary_agreement
Normalement, Je suis tombé.;Normalement, Je suis tombée.;tombé;tombée;tombé;auxiliary_agreement
Normalement, Je suis allée.;Normalement, Je suis allés.;allée;allés;allée;auxiliary_agreement
Normalement, Je suis partie.;Normalement, Je suis partis.;partie;partis;partie;auxiliary_agreement
Normalement, Je suis venue.;Normalement, Je suis venus.;venue;venus;venue;auxiliary_agreement
Normalement, Je suis arrivée.;Normalement, Je suis arrivés.;arrivée;arrivés;arrivée;auxiliary_agreement
Normalement, Je suis montée.;Normalement, Je suis montés.;montée;montés;montée;auxiliary_agreement
Normalement, Je suis descendue.;Normalement, Je suis descendus.;descendue;descendus;descendue;auxiliary_agreement
Normalement, Je suis née.;Normalement, Je suis nés.;née;nés;née;auxiliary_agreement
Normalement, Je suis restée.;Normalement, Je suis restés.;restée;restés;restée;auxiliary_agreement
Normalement, Je suis entrée.;Normalement, Je suis entrés.;entrée;entrés;entrée;auxiliary_agreement
Normalement, Je suis tombée.;Normalement, Je suis tombés.;tombée;tombés;tombée;auxiliary_agreement
Normalement, Tu es allé.;Normalement, Tu es allée.;allé;allée;allé;auxiliary_agreement
Normalement, Tu es parti.;Normalement, Tu es partie.;parti;partie;parti;auxiliary_agreement
Normalement, Tu es venu.;Normalement, Tu es venue.;venu;venue;venu;auxiliary_agreement
Normalement, Tu es arrivé.;Normalement, Tu es arrivée.;arrivé;arrivée;arrivé;auxiliary_agreement
Normalement, Tu es monté.;Normalement, Tu es montée.;monté;montée;monté;auxiliary_agreement
Normalement, Tu es descendu.;Normalement, Tu es descendue.;descendu;descendue;descendu;auxiliary_agreement
Normalement, Tu es né.;Normalement, Tu es née.;né;née;né;auxiliary_agreement
Normalement, Tu es resté.;Normalement, Tu es restée.;resté;restée;resté;auxiliary_agreement
Normalement, Tu es entré.;Normalement, Tu es entrée.;entré;entrée;entré;auxiliary_agreement
Normalement, Tu es tombé.;Normalement, Tu es tombée.;tombé;tombée;tombé;auxiliary_agreement
Normalement, Tu es allée.;Normalement, Tu es allés.;allée;allés;allée;auxiliary_agreement
Normalement, Tu es partie.;Normalement, Tu es partis.;partie;partis;partie;auxiliary_agreement
Normalement, Tu es venue.;Normalement, Tu es venus.;venue;venus;venue;auxiliary_agreement
Normalement, Tu es arrivée.;Normalement, Tu es arrivés.;arrivée;arrivés;arrivée;auxiliary_agreement
Normalement, Tu es montée.;Normalement, Tu es montés.;montée;montés;montée;auxiliary_agreement
Normalement, Tu es descendue.;Normalement, Tu es descendus.;descendue;descendus;descendue;auxiliary_agreement
Normalement, Tu es née.;Normalement, Tu es nés.;née;nés;née;auxiliary_agreement
Normalement, Tu es restée.;Normalement, Tu es restés.;restée;restés;restée;auxiliary_agreement
Normalement, Tu es entrée.;Normalement, Tu es entrés.;entrée;entrés;entrée;auxiliary_agreement
Normalement, Tu es tombée.;Normalement, Tu es tombés.;tombée;tombés;tombée;auxiliary_agreement
Normalement, Il est allé.;Normalement, Il est allée.;allé;allée;allé;auxiliary_agreement
Normalement, Il est parti.;Normalement, Il est partie.;parti;partie;parti;auxiliary_agreement
Normalement, Il est venu.;Normalement, Il est venue.;venu;venue;venu;auxiliary_agreement
Normalement, Il est arrivé.;Normalement, Il est arrivée.;arrivé;arrivée;arrivé;auxiliary_agreement
Normalement, Il est monté.;Normalement, Il est montée.;monté;montée;monté;auxiliary_agreement
Normalement, Il est descendu.;Normalement, Il est descendue.;descendu;descendue;descendu;auxiliary_agreement
Normalement, Il est né.;Normalement, Il est née.;né;née;né;auxiliary_agreement
Normalement, Il est resté.;Normalement, Il est restée.;resté;restée;resté;auxiliary_agreement
Normalement, Il est entré.;Normalement, Il est entrée.;entré;entrée;entré;auxiliary_agreement
Normalement, Il est tombé.;Normalement, Il est tombée.;tombé;tombée;tombé;auxiliary_agreement
Normalement, Elle est allée.;Normalement, Elle est allés.;allée;allés;allée;auxiliary_agreement
Normalement, Elle est partie.;Normalement, Elle est partis.;partie;partis;partie;auxiliary_agreement
Normalement, Elle est venue.;Normalement, Elle est venus.;venue;venus;venue;auxiliary_agreement
Normalement, Elle est arrivée.;Normalement, Elle est arrivés.;arrivée;arrivés;arrivée;auxiliary_agreement
Normalement, Elle est montée.;Normalement, Elle est montés.;montée;montés;montée;auxiliary_agreement
Normalement, Elle est descendue.;Normalement, Elle est descendus.;descendue;descendus;descendue;auxiliary_agreement
Normalement, Elle est née.;Normalement, Elle est nés.;née;nés;née;auxiliary_agreement
Normalement, Elle est restée.;Normalement, Elle est restés.;restée;restés;restée;auxiliary_agreement
Normalement, Elle est entrée.;Normalement, Elle est entrés.;entrée;entrés;entrée;auxiliary_agreement
Normalement, Elle est tombée.;Normalement, Elle est tombés.;tombée;tombés;tombée;auxiliary_agreement
Normalement, Nous sommes allés.;Normalement, Nous sommes allées.;allés;allées;allés;auxiliary_agreement
Normalement, Nous sommes partis.;Normalement, Nous sommes parties.;partis;parties;partis;auxiliary_agreement
Normalement, Nous sommes venus.;Normalement, Nous sommes venues.;venus;venues;venus;auxiliary_agreement
Normalement, Nous sommes arrivés.;Normalement, Nous sommes arrivées.;arrivés;arrivées;arrivés;auxiliary_agreement
Normalement, Nous sommes montés.;Normalement, Nous sommes montées.;montés;montées;montés;auxiliary_agreement
Normalement, Nous sommes descendus.;Normalement, Nous sommes descendues.;descendus;descendues;descendus;auxiliary_agreement
Normalement, Nous sommes nés.;Normalement, Nous sommes nées.;nés;nées;nés;auxiliary_agreement
Normalement, Nous sommes restés.;Normalement, Nous sommes restées.;restés;restées;restés;auxiliary_agreement
Normalement, Nous sommes entrés.;Normalement, Nous sommes entrées.;entrés;entrées;entrés;auxiliary_agreement
Normalement, Nous sommes tombés.;Normalement, Nous sommes tombées.;tombés;tombées;tombés;auxiliary_agreement
Normalement, Nous sommes allées.;Normalement, Nous sommes allé.;allées;allé;allées;auxiliary_agreement
Normalement, Nous sommes parties.;Normalement, Nous sommes parti.;parties;parti;parties;auxiliary_agreement
Normalement, Nous sommes venues.;Normalement, Nous sommes venu.;venues;venu;venues;auxiliary_agreement
Normalement, Nous sommes arrivées.;Normalement, Nous sommes arrivé.;arrivées;arrivé;arrivées;auxiliary_agreement
Normalement, Nous sommes montées.;Normalement, Nous sommes monté.;montées;monté;montées;auxiliary_agreement
Normalement, Nous sommes descendues.;Normalement, Nous sommes descendu.;descendues;descendu;descendues;auxiliary_agreement
Normalement, Nous sommes nées.;Normalement, Nous sommes né.;nées;né;nées;auxiliary_agreement
Normalement, Nous sommes restées.;Normalement, Nous sommes resté.;restées;resté;restées;auxiliary_agreement
Normalement, Nous sommes entrées.;Normalement, Nous sommes entré.;entrées;entré;entrées;auxiliary_agreement
Normalement, Nous sommes tombées.;Normalement, Nous sommes tombé.;tombées;tombé;tombées;auxiliary_agreement
Normalement, Vous êtes allés.;Normalement, Vous êtes allées.;allés;allées;allés;auxiliary_agreement
Normalement, Vous êtes partis.;Normalement, Vous êtes parties.;partis;parties;partis;auxiliary_agreement
Normalement, Vous êtes venus.;Normalement, Vous êtes venues.;venus;venues;venus;auxiliary_agreement
Normalement, Vous êtes arrivés.;Normalement, Vous êtes arrivées.;arrivés;arrivées;arrivés;auxiliary_agreement
Normalement, Vous êtes montés.;Normalement, Vous êtes montées.;montés;montées;montés;auxiliary_agreement
Normalement, Vous êtes descendus.;Normalement, Vous êtes descendues.;descendus;descendues;descendus;auxiliary_agreement
Normalement, Vous êtes nés.;Normalement, Vous êtes nées.;nés;nées;nés;auxiliary_agreement
Normalement, Vous êtes restés.;Normalement, Vous êtes restées.;restés;restées;restés;auxiliary_agreement
Normalement, Vous êtes entrés.;Normalement, Vous êtes entrées.;entrés;entrées;entrés;auxiliary_agreement
Normalement, Vous êtes tombés.;Normalement, Vous êtes tombées.;tombés;tombées;tombés;auxiliary_agreement
Normalement, Vous êtes allées.;Normalement, Vous êtes allé.;allées;allé;allées;auxiliary_agreement
Normalement, Vous êtes parties.;Normalement, Vous êtes parti.;parties;parti;parties;auxiliary_agreement
Normalement, Vous êtes venues.;Normalement, Vous êtes venu.;venues;venu;venues;auxiliary_agreement
Normalement, Vous êtes arrivées.;Normalement, Vous êtes arrivé.;arrivées;arrivé;arrivées;auxiliary_agreement
Normalement, Vous êtes montées.;Normalement, Vous êtes monté.;montées;monté;montées;auxiliary_agreement
Normalement, Vous êtes descendues.;Normalement, Vous êtes descendu.;descendues;descendu;descendues;auxiliary_agreement
Normalement, Vous êtes nées.;Normalement, Vous êtes né.;nées;né;nées;auxiliary_agreement
Normalement, Vous êtes restées.;Normalement, Vous êtes resté.;restées;resté;restées;auxiliary_agreement
Normalement, Vous êtes entrées.;Normalement, Vous êtes entré.;entrées;entré;entrées;auxiliary_agreement
Normalement, Vous êtes tombées.;Normalement, Vous êtes tombé.;tombées;tombé;tombées;auxiliary_agreement
Normalement, Ils sont allés.;Normalement, Ils sont allées.;allés;allées;allés;auxiliary_agreement
Normalement, Ils sont partis.;Normalement, Ils sont parties.;partis;parties;partis;auxiliary_agreement
Normalement, Ils sont venus.;Normalement, Ils sont venues.;venus;venues;venus;auxiliary_agreement
Normalement, Ils sont arrivés.;Normalement, Ils sont arrivées.;arrivés;arrivées;arrivés;auxiliary_agreement
Normalement, Ils sont montés.;Normalement, Ils sont montées.;montés;montées;montés;auxiliary_agreement
Normalement, Ils sont descendus.;Normalement, Ils sont descendues.;descendus;descendues;descendus;auxiliary_agreement
Normalement, Ils sont nés.;Normalement, Ils sont nées.;nés;nées;nés;auxiliary_agreement
Normalement, Ils sont restés.;Normalement, Ils sont restées.;restés;restées;restés;auxiliary_agreement
Normalement, Ils sont entrés.;Normalement, Ils sont entrées.;entrés;entrées;entrés;auxiliary_agreement
Normalement, Ils sont tombés.;Normalement, Ils sont tombées.;tombés;tombées;tombés;auxiliary_agreement
Normalement, Elles sont allées.;Normalement, Elles sont allé.;allées;allé;allées;auxiliary_agreement
Normalement, Elles sont parties.;Normalement, Elles sont parti.;parties;parti;parties;auxiliary_agreement
Normalement, Elles sont venues.;Normalement, Elles sont venu.;venues;venu;venues;auxiliary_agreement
Normalement, Elles sont arrivées.;Normalement, Elles sont arrivé.;arrivées;arrivé;arrivées;auxiliary_agreement
Normalement, Elles sont montées.;Normalement, Elles sont monté.;montées;monté;montées;auxiliary_agreement
Normalement, Elles sont descendues.;Normalement, Elles sont descendu.;descendues;descendu;descendues;auxiliary_agreement
Normalement, Elles sont nées.;Normalement, Elles sont né.;nées;né;nées;auxiliary_agreement
Normalement, Elles sont restées.;Normalement, Elles sont resté.;restées;resté;restées;auxiliary_agreement
Normalement, Elles sont entrées.;Normalement, Elles sont entré.;entrées;entré;entrées;auxiliary_agreement
Normalement, Elles sont tombées.;Normalement, Elles sont tombé.;tombées;tombé;tombées;auxiliary_agreement
Parfois, Je suis allé tranquillement.;Parfois, Je suis allée tranquillement.;allé;allée;allé;auxiliary_agreement
Parfois, Je suis parti tranquillement.;Parfois, Je suis partie tranquillement.;parti;partie;parti;auxiliary_agreement
Parfois, Je suis venu tranquillement.;Parfois, Je suis venue tranquillement.;venu;venue;venu;auxiliary_agreement
Parfois, Je suis arrivé tranquillement.;Parfois, Je suis arrivée tranquillement.;arrivé;arrivée;arrivé;auxiliary_agreement
Parfois, Je suis monté tranquillement.;Parfois, Je suis montée tranquillement.;monté;montée;monté;auxiliary_agreement
Parfois, Je suis descendu tranquillement.;Parfois, Je suis descendue tranquillement.;descendu;descendue;descendu;auxiliary_agreement
Parfois, Je suis né tranquillement.;Parfois, Je suis née tranquillement.;né;née;né;auxiliary_agreement
Parfois, Je suis resté tranquillement.;Parfois, Je suis restée tranquillement.;resté;restée;resté;auxiliary_agreement
Parfois, Je suis entré tranquillement.;Parfois, Je suis entrée tranquillement.;entré;entrée;entré;auxiliary_agreement
Parfois, Je suis tombé tranquillement.;Parfois, Je suis tombée tranquillement.;tombé;tombée;tombé;auxiliary_agreement
Parfois, Je suis allée tranquillement.;Parfois, Je suis allés tranquillement.;allée;allés;allée;auxiliary_agreement
Parfois, Je suis partie tranquillement.;Parfois, Je suis partis tranquillement.;partie;partis;partie;auxiliary_agreement
Parfois, Je suis venue tranquillement.;Parfois, Je suis venus tranquillement.;venue;venus;venue;auxiliary_agreement
Parfois, Je suis arrivée tranquillement.;Parfois, Je suis arrivés tranquillement.;arrivée;arrivés;arrivée;auxiliary_agreement
Parfois, Je suis montée tranquillement.;Parfois, Je suis montés tranquillement.;montée;montés;montée;auxiliary_agreement
Parfois, Je suis descendue tranquillement.;Parfois, Je suis descendus tranquillement.;descendue;descendus;descendue;auxiliary_agreement
Parfois, Je suis née tranquillement.;Parfois, Je suis nés tranquillement.;née;nés;née;auxiliary_agreement
Parfois, Je suis restée tranquillement.;Parfois, Je suis restés tranquillement.;restée;restés;restée;auxiliary_agreement
Parfois, Je suis entrée tranquillement.;Parfois, Je suis entrés tranquillement.;entrée;entrés;entrée;auxiliary_agreement
Parfois, Je suis tombée tranquillement.;Parfois, Je suis tombés tranquillement.;tombée;tombés;tombée;auxiliary_agreement
Parfois, Tu es allé tranquillement.;Parfois, Tu es allée tranquillement.;allé;allée;allé;auxiliary_agreement
Parfois, Tu es parti tranquillement.;Parfois, Tu es partie tranquillement.;parti;partie;parti;auxiliary_agreement
Parfois, Tu es venu tranquillement.;Parfois, Tu es venue tranquillement.;venu;venue;venu;auxiliary_agreement
Parfois, Tu es arrivé tranquillement.;Parfois, Tu es arrivée tranquillement.;arrivé;arrivée;arrivé;auxiliary_agreement
Parfois, Tu es monté tranquillement.;Parfois, Tu es montée tranquillement.;monté;montée;monté;auxiliary_agreement
Parfois, Tu es descendu tranquillement.;Parfois, Tu es descendue tranquillement.;descendu;descendue;descendu;auxiliary_agreement
Parfois, Tu es né tranquillement.;Parfois, Tu es née tranquillement.;né;née;né;auxiliary_agreement
Parfois, Tu es resté tranquillement.;Parfois, Tu es restée tranquillement.;resté;restée;resté;auxiliary_agreement
Parfois, Tu es entré tranquillement.;Parfois, Tu es entrée tranquillement.;entré;entrée;entré;auxiliary_agreement
Parfois, Tu es tombé tranquillement.;Parfois, Tu es tombée tranquillement.;tombé;tombée;tombé;auxiliary_agreement
Parfois, Tu es allée tranquillement.;Parfois, Tu es allés tranquillement.;allée;allés;allée;auxiliary_agreement
Parfois, Tu es partie tranquillement.;Parfois, Tu es partis tranquillement.;partie;partis;partie;auxiliary_agreement
Parfois, Tu es venue tranquillement.;Parfois, Tu es venus tranquillement.;venue;venus;venue;auxiliary_agreement
Parfois, Tu es arrivée tranquillement.;Parfois, Tu es arrivés tranquillement.;arrivée;arrivés;arrivée;auxiliary_agreement
Parfois, Tu es montée tranquillement.;Parfois, Tu es montés tranquillement.;montée;montés;montée;auxiliary_agreement
Parfois, Tu es descendue tranquillement.;Parfois, Tu es descendus tranquillement.;descendue;descendus;descendue;auxiliary_agreement
Parfois, Tu es née tranquillement.;Parfois, Tu es nés tranquillement.;née;nés;née;auxiliary_agreement
Parfois, Tu es restée tranquillement.;Parfois, Tu es restés tranquillement.;restée;restés;restée;auxiliary_agreement
Parfois, Tu es entrée tranquillement.;Parfois, Tu es entrés tranquillement.;entrée;entrés;entrée;auxiliary_agreement
Parfois, Tu es tombée tranquillement.;Parfois, Tu es tombés tranquillement.;tombée;tombés;tombée;auxiliary_agreement
Parfois, Il est allé tranquillement.;Parfois, Il est allée tranquillement.;allé;allée;allé;auxiliary_agreement
Parfois, Il est parti tranquillement.;Parfois, Il est partie tranquillement.;parti;partie;parti;auxiliary_agreement
Parfois, Il est venu tranquillement.;Parfois, Il est venue tranquillement.;venu;venue;venu;auxiliary_agreement
