good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Je souhaite que je aie bien.;Je souhaite que je ai bien.;aie;ai;aie;subjunctive 
Je souhaite que je fasse bien.;Je souhaite que je fais bien.;fasse;fais;fasse;subjunctive 
Je souhaite que je aille bien.;Je souhaite que je vais bien.;aille;vais;aille;subjunctive 
Je souhaite que je sache bien.;Je souhaite que je sais bien.;sache;sais;sache;subjunctive 
Je souhaite que je veuille bien.;Je souhaite que je veux bien.;veuille;veux;veuille;subjunctive 
Je souhaite que je dise bien.;Je souhaite que je dis bien.;dise;dis;dise;subjunctive 
Je souhaite que je voie bien.;Je souhaite que je vois bien.;voie;vois;voie;subjunctive 
Je souhaite que tu viennes bien.;Je souhaite que tu viens bien.;viennes;viens;viennes;subjunctive 
Je souhaite que tu partes bien.;Je souhaite que tu pars bien.;partes;pars;partes;subjunctive 
Je souhaite que tu finisses bien.;Je souhaite que tu finis bien.;finisses;finis;finisses;subjunctive 
Je souhaite que tu prennes bien.;Je souhaite que tu prends bien.;prennes;prends;prennes;subjunctive 
Je souhaite que tu sois bien.;Je souhaite que tu es bien.;sois;es;sois;subjunctive 
Je souhaite que tu aies bien.;Je souhaite que tu as bien.;aies;as;aies;subjunctive 
Je souhaite que tu fasses bien.;Je souhaite que tu fais bien.;fasses;fais;fasses;subjunctive 
Je souhaite que tu ailles bien.;Je souhaite que tu vas bien.;ailles;vas;ailles;subjunctive 
Je souhaite que tu saches bien.;Je souhaite que tu sais bien.;saches;sais;saches;subjunctive 
Je souhaite que tu veuilles bien.;Je souhaite que tu veux bien.;veuilles;veux;veuilles;subjunctive 
Je souhaite que tu dises bien.;Je souhaite que tu dis bien.;dises;dis;dises;subjunctive 
Je souhaite que tu voies bien.;Je souhaite que tu vois bien.;voies;vois;voies;subjunctive 
Je souhaite que il vienne bien.;Je souhaite que il vient bien.;vienne;vient;vienne;subjunctive 
Je souhaite que il parte bien.;Je souhaite que il part bien.;parte;part;parte;subjunctive 
Je souhaite que il finisse bien.;Je souhaite que il finit bien.;finisse;finit;finisse;subjunctive 
Je souhaite que il prenne bien.;Je souhaite que il prend bien.;prenne;prend;prenne;subjunctive 
Je souhaite que il soit bien.;Je souhaite que il est bien.;soit;est;soit;subjunctive 
Je souhaite que il ait bien.;Je souhaite que il a bien.;ait;a;ait;subjunctive 
Je souhaite que il fasse bien.;Je souhaite que il fait bien.;fasse;fait;fasse;subjunctive 
Je souhaite que il aille bien.;Je souhaite que il va bien.;aille;va;aille;subjunctive 
Je souhaite que il sache bien.;Je souhaite que il sait bien.;sache;sait;sache;subjunctive 
Je souhaite que il veuille bien.;Je souhaite que il veut bien.;veuille;veut;veuille;subjunctive 
Je souhaite que il dise bien.;Je souhaite que il dit bien.;dise;dit;dise;subjunctive 
Je souhaite que il voie bien.;Je souhaite que il voit bien.;voie;voit;voie;subjunctive 
Je souhaite que elle vienne bien.;Je souhaite que elle vient bien.;vienne;vient;vienne;subjunctive 
Je souhaite que elle parte bien.;Je souhaite que elle part bien.;parte;part;parte;subjunctive 
Je souhaite que elle finisse bien.;Je souhaite que elle finit bien.;finisse;finit;finisse;subjunctive 
Je souhaite que elle prenne bien.;Je souhaite que elle prend bien.;prenne;prend;prenne;subjunctive 
Je souhaite que elle soit bien.;Je souhaite que elle est bien.;soit;est;soit;subjunctive 
Je souhaite que elle ait bien.;Je souhaite que elle a bien.;ait;a;ait;subjunctive 
Je souhaite que elle fasse bien.;Je souhaite que elle fait bien.;fasse;fait;fasse;subjunctive 
Je souhaite que elle aille bien.;Je souhaite que elle va bien.;aille;va;aille;subjunctive 
Je souhaite que elle sache bien.;Je souhaite que elle sait bien.;sache;sait;sache;subjunctive 
Je souhaite que elle veuille bien.;Je souhaite que elle veut bien.;veuille;veut;veuille;subjunctive 
Je souhaite que elle dise bien.;Je souhaite que elle dit bien.;dise;dit;dise;subjunctive 
Je souhaite que elle voie bien.;Je souhaite que elle voit bien.;voie;voit;voie;subjunctive 
Je souhaite que nous venions bien.;Je souhaite que nous venons bien.;venions;venons;venions;subjunctive 
Je souhaite que nous partions bien.;Je souhaite que nous partons bien.;partions;partons;partions;subjunctive 
Je souhaite que nous finissions bien.;Je souhaite que nous finissons bien.;finissions;finissons;finissions;subjunctive 
Je souhaite que nous prenions bien.;Je souhaite que nous prenons bien.;prenions;prenons;prenions;subjunctive 
Je souhaite que nous soyons bien.;Je souhaite que nous sommes bien.;soyons;sommes;soyons;subjunctive 
Je souhaite que nous ayons bien.;Je souhaite que nous avons bien.;ayons;avons;ayons;subjunctive 
Je souhaite que nous fassions bien.;Je souhaite que nous faisons bien.;fassions;faisons;fassions;subjunctive 
Je souhaite que nous allions bien.;Je souhaite que nous allons bien.;allions;allons;allions;subjunctive 
Je souhaite que nous sachions bien.;Je souhaite que nous savons bien.;sachions;savons;sachions;subjunctive 
Je souhaite que nous voulions bien.;Je souhaite que nous voulons bien.;voulions;voulons;voulions;subjunctive 
Je souhaite que nous disions bien.;Je souhaite que nous disons bien.;disions;disons;disions;subjunctive 
Je souhaite que nous voyions bien.;Je souhaite que nous voyons bien.;voyions;voyons;voyions;subjunctive 
Je souhaite que vous veniez bien.;Je souhaite que vous venez bien.;veniez;venez;veniez;subjunctive 
Je souhaite que vous partiez bien.;Je souhaite que vous partez bien.;partiez;partez;partiez;subjunctive 
Je souhaite que vous finissiez bien.;Je souhaite que vous finissez bien.;finissiez;finissez;finissiez;subjunctive 
Je souhaite que vous preniez bien.;Je souhaite que vous prenez bien.;preniez;prenez;preniez;subjunctive 
Je souhaite que vous soyez bien.;Je souhaite que vous êtes bien.;soyez;êtes;soyez;subjunctive 
Je souhaite que vous ayez bien.;Je souhaite que vous avez bien.;ayez;avez;ayez;subjunctive 
Je souhaite que vous fassiez bien.;Je souhaite que vous faites bien.;fassiez;faites;fassiez;subjunctive 
Je souhaite que vous alliez bien.;Je souhaite que vous allez bien.;alliez;allez;alliez;subjunctive 
Je souhaite que vous sachiez bien.;Je souhaite que vous savez bien.;sachiez;savez;sachiez;subjunctive 
Je souhaite que vous vouliez bien.;Je souhaite que vous voulez bien.;vouliez;voulez;vouliez;subjunctive 
Je souhaite que vous disiez bien.;Je souhaite que vous dites bien.;disiez;dites;disiez;subjunctive 
Je souhaite que vous voyiez bien.;Je souhaite que vous voyez bien.;voyiez;voyez;voyiez;subjunctive 
Je souhaite que ils viennent bien.;Je souhaite que ils viennent bien.;viennent;viennent;viennent;subjunctive 
Je souhaite que ils partent bien.;Je souhaite que ils partent bien.;partent;partent;partent;subjunctive 
Je souhaite que ils finissent bien.;Je souhaite que ils finissent bien.;finissent;finissent;finissent;subjunctive 
Je souhaite que ils prennent bien.;Je souhaite que ils prennent bien.;prennent;prennent;prennent;subjunctive 
Je souhaite que ils soient bien.;Je souhaite que ils sont bien.;soient;sont;soient;subjunctive 
Je souhaite que ils aient bien.;Je souhaite que ils ont bien.;aient;ont;aient;subjunctive 
Je souhaite que ils fassent bien.;Je souhaite que ils font bien.;fassent;font;fassent;subjunctive 
Je souhaite que ils aillent bien.;Je souhaite que ils vont bien.;aillent;vont;aillent;subjunctive 
Je souhaite que ils sachent bien.;Je souhaite que ils savent bien.;sachent;savent;sachent;subjunctive 
Je souhaite que ils veuillent bien.;Je souhaite que ils veulent bien.;veuillent;veulent;veuillent;subjunctive 
Je souhaite que ils disent bien.;Je souhaite que ils disent bien.;disent;disent;disent;subjunctive 
Je souhaite que ils voient bien.;Je souhaite que ils voient bien.;voient;voient;voient;subjunctive 
Je souhaite que elles viennent bien.;Je souhaite que elles viennent bien.;viennent;viennent;viennent;subjunctive 
Je souhaite que elles partent bien.;Je souhaite que elles partent bien.;partent;partent;partent;subjunctive 
Je souhaite que elles finissent bien.;Je souhaite que elles finissent bien.;finissent;finissent;finissent;subjunctive 
Je souhaite que elles prennent bien.;Je souhaite que elles prennent bien.;prennent;prennent;prennent;subjunctive 
Je souhaite que elles soient bien.;Je souhaite que elles sont bien.;soient;sont;soient;subjunctive 
Je souhaite que elles aient bien.;Je souhaite que elles ont bien.;aient;ont;aient;subjunctive 
Je souhaite que elles fassent bien.;Je souhaite que elles font bien.;fassent;font;fassent;subjunctive 
Je souhaite que elles aillent bien.;Je souhaite que elles vont bien.;aillent;vont;aillent;subjunctive 
Je souhaite que elles sachent bien.;Je souhaite que elles savent bien.;sachent;savent;sachent;subjunctive 
Je souhaite que elles veuillent bien.;Je souhaite que elles veulent bien.;veuillent;veulent;veuillent;subjunctive 
Je souhaite que elles disent bien.;Je souhaite que elles disent bien.;disent;disent;disent;subjunctive 
Je souhaite que elles voient bien.;Je souhaite que elles voient bien.;voient;voient;voient;subjunctive 
Il est possible que je vienne ici.;Il est possible que je viens ici.;vienne;viens;vienne;subjunctive 
Il est possible que je parte ici.;Il est possible que je pars ici.;parte;pars;parte;subjunctive 
Il est possible que je finisse ici.;Il est possible que je finis ici.;finisse;finis;finisse;subjunctive 
Il est possible que je prenne ici.;Il est possible que je prends ici.;prenne;prends;prenne;subjunctive 
Il est possible que je sois ici.;Il est possible que je suis ici.;sois;suis;sois;subjunctive 
Il est possible que je aie ici.;Il est possible que je ai ici.;aie;ai;aie;subjunctive 
Il est possible que je fasse ici.;Il est possible que je fais ici.;fasse;fais;fasse;subjunctive 
Il est possible que je aille ici.;Il est possible que je vais ici.;aille;vais;aille;subjunctive 
Il est possible que je sache ici.;Il est possible que je sais ici.;sache;sais;sache;subjunctive 
Il est possible que je veuille ici.;Il est possible que je veux ici.;veuille;veux;veuille;subjunctive 
Il est possible que je dise ici.;Il est possible que je dis ici.;dise;dis;dise;subjunctive 
Il est possible que je voie ici.;Il est possible que je vois ici.;voie;vois;voie;subjunctive 
Il est possible que tu viennes ici.;Il est possible que tu viens ici.;viennes;viens;viennes;subjunctive 
Il est possible que tu partes ici.;Il est possible que tu pars ici.;partes;pars;partes;subjunctive 
Il est possible que tu finisses ici.;Il est possible que tu finis ici.;finisses;finis;finisses;subjunctive 
Il est possible que tu prennes ici.;Il est possible que tu prends ici.;prennes;prends;prennes;subjunctive 
Il est possible que tu sois ici.;Il est possible que tu es ici.;sois;es;sois;subjunctive 
Il est possible que tu aies ici.;Il est possible que tu as ici.;aies;as;aies;subjunctive 
Il est possible que tu fasses ici.;Il est possible que tu fais ici.;fasses;fais;fasses;subjunctive 
Il est possible que tu ailles ici.;Il est possible que tu vas ici.;ailles;vas;ailles;subjunctive 
Il est possible que tu saches ici.;Il est possible que tu sais ici.;saches;sais;saches;subjunctive 
Il est possible que tu veuilles ici.;Il est possible que tu veux ici.;veuilles;veux;veuilles;subjunctive 
Il est possible que tu dises ici.;Il est possible que tu dis ici.;dises;dis;dises;subjunctive 
Il est possible que tu voies ici.;Il est possible que tu vois ici.;voies;vois;voies;subjunctive 
Il est possible que il vienne ici.;Il est possible que il vient ici.;vienne;vient;vienne;subjunctive 
Il est possible que il parte ici.;Il est possible que il part ici.;parte;part;parte;subjunctive 
Il est possible que il finisse ici.;Il est possible que il finit ici.;finisse;finit;finisse;subjunctive 
Il est possible que il prenne ici.;Il est possible que il prend ici.;prenne;prend;prenne;subjunctive 
Il est possible que il soit ici.;Il est possible que il est ici.;soit;est;soit;subjunctive 
Il est possible que il ait ici.;Il est possible que il a ici.;ait;a;ait;subjunctive 
Il est possible que il fasse ici.;Il est possible que il fait ici.;fasse;fait;fasse;subjunctive 
Il est possible que il aille ici.;Il est possible que il va ici.;aille;va;aille;subjunctive 
Il est possible que il sache ici.;Il est possible que il sait ici.;sache;sait;sache;subjunctive 
Il est possible que il veuille ici.;Il est possible que il veut ici.;veuille;veut;veuille;subjunctive 
Il est possible que il dise ici.;Il est possible que il dit ici.;dise;dit;dise;subjunctive 
Il est possible que il voie ici.;Il est possible que il voit ici.;voie;voit;voie;subjunctive 
Il est possible que elle vienne ici.;Il est possible que elle vient ici.;vienne;vient;vienne;subjunctive 
Il est possible que elle parte ici.;Il est possible que elle part ici.;parte;part;parte;subjunctive 
Il est possible que elle finisse ici.;Il est possible que elle finit ici.;finisse;finit;finisse;subjunctive 
Il est possible que elle prenne ici.;Il est possible que elle prend ici.;prenne;prend;prenne;subjunctive 
Il est possible que elle soit ici.;Il est possible que elle est ici.;soit;est;soit;subjunctive 
Il est possible que elle ait ici.;Il est possible que elle a ici.;ait;a;ait;subjunctive 
Il est possible que elle fasse ici.;Il est possible que elle fait ici.;fasse;fait;fasse;subjunctive 
Il est possible que elle aille ici.;Il est possible que elle va ici.;aille;va;aille;subjunctive 
Il est possible que elle sache ici.;Il est possible que elle sait ici.;sache;sait;sache;subjunctive 
Il est possible que elle veuille ici.;Il est possible que elle veut ici.;veuille;veut;veuille;subjunctive 
Il est possible que elle dise ici.;Il est possible que elle dit ici.;dise;dit;dise;subjunctive 
Il est possible que elle voie ici.;Il est possible que elle voit ici.;voie;voit;voie;subjunctive 
Il est possible que nous venions ici.;Il est possible que nous venons ici.;venions;venons;venions;subjunctive 
Il est possible que nous partions ici.;Il est possible que nous partons ici.;partions;partons;partions;subjunctive 
Il est possible que nous finissions ici.;Il est possible que nous finissons ici.;finissions;finissons;finissions;subjunctive 
Il est possible que nous prenions ici.;Il est possible que nous prenons ici.;prenions;prenons;prenions;subjunctive 
Il est possible que nous soyons ici.;Il est possible que nous sommes ici.;soyons;sommes;soyons;subjunctive 
Il est possible que nous ayons ici.;Il est possible que nous avons ici.;ayons;avons;ayons;subjunctive 
Il est possible que nous fassions ici.;Il est possible que nous faisons ici.;fassions;faisons;fassions;subjunctive 
Il est possible que nous allions ici.;Il est possible que nous allons ici.;allions;allons;allions;subjunctive 
Il est possible que nous sachions ici.;Il est possible que nous savons ici.;sachions;savons;sachions;subjunctive 
Il est possible que nous voulions ici.;Il est possible que nous voulons ici.;voulions;voulons;voulions;subjunctive 
Il est possible que nous disions ici.;Il est possible que nous disons ici.;disions;disons;disions;subjunctive 
Il est possible que nous voyions ici.;Il est possible que nous voyons ici.;voyions;voyons;voyions;subjunctive 
Il est possible que vous veniez ici.;Il est possible que vous venez ici.;veniez;venez;veniez;subjunctive 
Il est possible que vous partiez ici.;Il est possible que vous partez ici.;partiez;partez;partiez;subjunctive 
Il est possible que vous finissiez ici.;Il est possible que vous finissez ici.;finissiez;finissez;finissiez;subjunctive 
Il est possible que vous preniez ici.;Il est possible que vous prenez ici.;preniez;prenez;preniez;subjunctive 
Il est possible que vous soyez ici.;Il est possible que vous êtes ici.;soyez;êtes;soyez;subjunctive 
Il est possible que vous ayez ici.;Il est possible que vous avez ici.;ayez;avez;ayez;subjunctive 
Il est possible que vous fassiez ici.;Il est possible que vous faites ici.;fassiez;faites;fassiez;subjunctive 
Il est possible que vous alliez ici.;Il est possible que vous allez ici.;alliez;allez;alliez;subjunctive 
Il est possible que vous sachiez ici.;Il est possible que vous savez ici.;sachiez;savez;sachiez;subjunctive 
Il est possible que vous vouliez ici.;Il est possible que vous voulez ici.;vouliez;voulez;vouliez;subjunctive 
Il est possible que vous disiez ici.;Il est possible que vous dites ici.;disiez;dites;disiez;subjunctive 
Il est possible que vous voyiez ici.;Il est possible que vous voyez ici.;voyiez;voyez;voyiez;subjunctive 
Il est possible que ils viennent ici.;Il est possible que ils viennent ici.;viennent;viennent;viennent;subjunctive 
Il est possible que ils partent ici.;Il est possible que ils partent ici.;partent;partent;partent;subjunctive 
Il est possible que ils finissent ici.;Il est possible que ils finissent ici.;finissent;finissent;finissent;subjunctive 
Il est possible que ils prennent ici.;Il est possible que ils prennent ici.;prennent;prennent;prennent;subjunctive 
Il est possible que ils soient ici.;Il est possible que ils sont ici.;soient;sont;soient;subjunctive 
Il est possible que ils aient ici.;Il est possible que ils ont ici.;aient;ont;aient;subjunctive 
Il est possible que ils fassent ici.;Il est possible que ils font ici.;fassent;font;fassent;subjunctive 
Il est possible que ils aillent ici.;Il est possible que ils vont ici.;aillent;vont;aillent;subjunctive 
Il est possible que ils sachent ici.;Il est possible que ils savent ici.;sachent;savent;sachent;subjunctive 
Il est possible que ils veuillent ici.;Il est possible que ils veulent ici.;veuillent;veulent;veuillent;subjunctive 
Il est possible que ils disent ici.;Il est possible que ils disent ici.;disent;disent;disent;subjunctive 
Il est possible que ils voient ici.;Il est possible que ils voient ici.;voient;voient;voient;subjunctive 
Il est possible que elles viennent ici.;Il est possible que elles viennent ici.;viennent;viennent;viennent;subjunctive 
Il est possible que elles partent ici.;Il est possible que elles partent ici.;partent;partent;partent;subjunctive 
Il est possible que elles finissent ici.;Il est possible que elles finissent ici.;finissent;finissent;finissent;subjunctive 
Il est possible que elles prennent ici.;Il est possible que elles prennent ici.;prennent;prennent;prennent;subjunctive 
Il est possible que elles soient ici.;Il est possible que elles sont ici.;soient;sont;soient;subjunctive 
Il est possible que elles aient ici.;Il est possible que elles ont ici.;aient;ont;aient;subjunctive 
Il est possible que elles fassent ici.;Il est possible que elles font ici.;fassent;font;fassent;subjunctive 
Il est possible que elles aillent ici.;Il est possible que elles vont ici.;aillent;vont;aillent;subjunctive 
Il est possible que elles sachent ici.;Il est possible que elles savent ici.;sachent;savent;sachent;subjunctive 
Il est possible que elles veuillent ici.;Il est possible que elles veulent ici.;veuillent;veulent;veuillent;subjunctive 
Il est possible que elles disent ici.;Il est possible que elles disent ici.;disent;disent;disent;subjunctive 
Il est possible que elles voient ici.;Il est possible que elles voient ici.;voient;voient;voient;subjunctive 
Il est dommage que je ne vienne pas.;Il est dommage que je ne viens pas.;vienne;viens;vienne;subjunctive 
Il est dommage que je ne parte pas.;Il est dommage que je ne pars pas.;parte;pars;parte;subjunctive 
Il est dommage que je ne finisse pas.;Il est dommage que je ne finis pas.;finisse;finis;finisse;subjunctive 
Il est dommage que je ne prenne pas.;Il est dommage que je ne prends pas.;prenne;prends;prenne;subjunctive 
Il est dommage que je ne sois pas.;Il est dommage que je ne suis pas.;sois;suis;sois;subjunctive 
Il est dommage que je ne aie pas.;Il est dommage que je ne ai pas.;aie;ai;aie;subjunctive 
Il est dommage que je ne fasse pas.;Il est dommage que je ne fais pas.;fasse;fais;fasse;subjunctive 
Il est dommage que je ne aille pas.;Il est dommage que je ne vais pas.;aille;vais;aille;subjunctive 
Il est dommage que je ne sache pas.;Il est dommage que je ne sais pas.;sache;sais;sache;subjunctive 
Il est dommage que je ne veuille pas.;Il est dommage que je ne veux pas.;veuille;veux;veuille;subjunctive 
Il est dommage que je ne dise pas.;Il est dommage que je ne dis pas.;dise;dis;dise;subjunctive 
Il est dommage que je ne voie pas.;Il est dommage que je ne vois pas.;voie;vois;voie;subjunctive 
Il est dommage que tu ne viennes pas.;Il est dommage que tu ne viens pas.;viennes;viens;viennes;subjunctive 
Il est dommage que tu ne partes pas.;Il est dommage que tu ne pars pas.;partes;pars;partes;subjunctive 
Il est dommage que tu ne finisses pas.;Il est dommage que tu ne finis pas.;finisses;finis;finisses;subjunctive 
Il est dommage que tu ne prennes pas.;Il est dommage que tu ne prends pas.;prennes;prends;prennes;subjunctive 
Il est dommage que tu ne sois pas.;Il est dommage que tu ne es pas.;sois;es;sois;subjunctive 
Il est dommage que tu ne aies pas.;Il est dommage que tu ne as pas.;aies;as;aies;subjunctive 
Il est dommage que tu ne fasses pas.;Il est dommage que tu ne fais pas.;fasses;fais;fasses;subjunctive 
Il est dommage que tu ne ailles pas.;Il est dommage que tu ne vas pas.;ailles;vas;ailles;subjunctive 
Il est dommage que tu ne saches pas.;Il est dommage que tu ne sais pas.;saches;sais;saches;subjunctive 
Il est dommage que tu ne veuilles pas.;Il est dommage que tu ne veux pas.;veuilles;veux;veuilles;subjunctive 
Il est dommage que tu ne dises pas.;Il est dommage que tu ne dis pas.;dises;dis;dises;subjunctive 
Il est dommage que tu ne voies pas.;Il est dommage que tu ne vois pas.;voies;vois;voies;subjunctive 
Il est dommage que il ne vienne pas.;Il est dommage que il ne vient pas.;vienne;vient;vienne;subjunctive 
Il est dommage que il ne parte pas.;Il est dommage que il ne part pas.;parte;part;parte;subjunctive 
Il est dommage que il ne finisse pas.;Il est dommage que il ne finit pas.;finisse;finit;finisse;subjunctive 
Il est dommage que il ne prenne pas.;Il est dommage que il ne prend pas.;prenne;prend;prenne;subjunctive 
Il est dommage que il ne soit pas.;Il est dommage que il ne est pas.;soit;est;soit;subjunctive 
Il est dommage que il ne ait pas.;Il est dommage que il ne a pas.;ait;a;ait;subjunctive 
Il est dommage que il ne fasse pas.;Il est dommage que il ne fait pas.;fasse;fait;fasse;subjunctive 
Il est dommage que il ne aille pas.;Il est dommage que il ne va pas.;aille;va;aille;subjunctive 
Il est dommage que il ne sache pas.;Il est dommage que il ne sait pas.;sache;sait;sache;subjunctive 
Il est dommage que il ne veuille pas.;Il est dommage que il ne veut pas.;veuille;veut;veuille;subjunctive 
Il est dommage que il ne dise pas.;Il est dommage que il ne dit pas.;dise;dit;dise;subjunctive 
Il est dommage que il ne voie pas.;Il est dommage que il ne voit pas.;voie;voit;voie;subjunctive 
Il est dommage que elle ne vienne pas.;Il est dommage que elle ne vient pas.;vienne;vient;vienne;subjunctive 
Il est dommage que elle ne parte pas.;Il est dommage que elle ne part pas.;parte;part;parte;subjunctive 
Il est dommage que elle ne finisse pas.;Il est dommage que elle ne finit pas.;finisse;finit;finisse;subjunctive 
Il est dommage que elle ne prenne pas.;Il est dommage que elle ne prend pas.;prenne;prend;prenne;subjunctive 
Il est dommage que elle ne soit pas.;Il est dommage que elle ne est pas.;soit;est;soit;subjunctive 
Il est dommage que elle ne ait pas.;Il est dommage que elle ne a pas.;ait;a;ait;subjunctive 
Il est dommage que elle ne fasse pas.;Il est dommage que elle ne fait pas.;fasse;fait;fasse;subjunctive 
Il est dommage que elle ne aille pas.;Il est dommage que elle ne va pas.;aille;va;aille;subjunctive 
Il est dommage que elle ne sache pas.;Il est dommage que elle ne sait pas.;sache;sait;sache;subjunctive 
Il est dommage que elle ne veuille pas.;Il est dommage que elle ne veut pas.;veuille;veut;veuille;subjunctive 
Il est dommage que elle ne dise pas.;Il est dommage que elle ne dit pas.;dise;dit;dise;subjunctive 
Il est dommage que elle ne voie pas.;Il est dommage que elle ne voit pas.;voie;voit;voie;subjunctive 
Il est dommage que nous ne venions pas.;Il est dommage que nous ne venons pas.;venions;venons;venions;subjunctive 
Il est dommage que nous ne partions pas.;Il est dommage que nous ne partons pas.;partions;partons;partions;subjunctive 
Il est dommage que nous ne finissions pas.;Il est dommage que nous ne finissons pas.;finissions;finissons;finissions;subjunctive 
Il est dommage que nous ne prenions pas.;Il est dommage que nous ne prenons pas.;prenions;prenons;prenions;subjunctive 
Il est dommage que nous ne soyons pas.;Il est dommage que nous ne sommes pas.;soyons;sommes;soyons;subjunctive 
Il est dommage que nous ne ayons pas.;Il est dommage que nous ne avons pas.;ayons;avons;ayons;subjunctive 
Il est dommage que nous ne fassions pas.;Il est dommage que nous ne faisons pas.;fassions;faisons;fassions;subjunctive 
Il est dommage que nous ne allions pas.;Il est dommage que nous ne allons pas.;allions;allons;allions;subjunctive 
Il est dommage que nous ne sachions pas.;Il est dommage que nous ne savons pas.;sachions;savons;sachions;subjunctive 
Il est dommage que nous ne voulions pas.;Il est dommage que nous ne voulons pas.;voulions;voulons;voulions;subjunctive 
Il est dommage que nous ne disions pas.;Il est dommage que nous ne disons pas.;disions;disons;disions;subjunctive 
Il est dommage que nous ne voyions pas.;Il est dommage que nous ne voyons pas.;voyions;voyons;voyions;subjunctive 
Il est dommage que vous ne veniez pas.;Il est dommage que vous ne venez pas.;veniez;venez;veniez;subjunctive 
Il est dommage que vous ne partiez pas.;Il est dommage que vous ne partez pas.;partiez;partez;partiez;subjunctive 
Il est dommage que vous ne finissiez pas.;Il est dommage que vous ne finissez pas.;finissiez;finissez;finissiez;subjunctive 
Il est dommage que vous ne preniez pas.;Il est dommage que vous ne prenez pas.;preniez;prenez;preniez;subjunctive 
Il est dommage que vous ne soyez pas.;Il est dommage que vous ne êtes pas.;soyez;êtes;soyez;subjunctive 
Il est dommage que vous ne ayez pas.;Il est dommage que vous ne avez pas.;ayez;avez;ayez;subjunctive 
Il est dommage que vous ne fassiez pas.;Il est dommage que vous ne faites pas.;fassiez;faites;fassiez;subjunctive 
Il est dommage que vous ne alliez pas.;Il est dommage que vous ne allez pas.;alliez;allez;alliez;subjunctive 
Il est dommage que vous ne sachiez pas.;Il est dommage que vous ne savez pas.;sachiez;savez;sachiez;subjunctive 
Il est dommage que vous ne vouliez pas.;Il est dommage que vous ne voulez pas.;vouliez;voulez;vouliez;subjunctive 
Il est dommage que vous ne disiez pas.;Il est dommage que vous ne dites pas.;disiez;dites;disiez;subjunctive 
Il est dommage que vous ne voyiez pas.;Il est dommage que vous ne voyez pas.;voyiez;voyez;voyiez;subjunctive 
Il est dommage que ils ne viennent pas.;Il est dommage que ils ne viennent pas.;viennent;viennent;viennent;subjunctive 
Il est dommage que ils ne partent pas.;Il est dommage que ils ne partent pas.;partent;partent;partent;subjunctive 
Il est dommage que ils ne finissent pas.;Il est dommage que ils ne finissent pas.;finissent;finissent;finissent;subjunctive 
Il est dommage que ils ne prennent pas.;Il est dommage que ils ne prennent pas.;prennent;prennent;prennent;subjunctive 
Il est dommage que ils ne soient pas.;Il est dommage que ils ne sont pas.;soient;sont;soient;subjunctive 
Il est dommage que ils ne aient pas.;Il est dommage que ils ne ont pas.;aient;ont;aient;subjunctive 
Il est dommage que ils ne fassent pas.;Il est dommage que ils ne font pas.;fassent;font;fassent;subjunctive 
Il est dommage que ils ne aillent pas.;Il est dommage que ils ne vont pas.;aillent;vont;aillent;subjunctive 
Il est dommage que ils ne sachent pas.;Il est dommage que ils ne savent pas.;sachent;savent;sachent;subjunctive 
Il est dommage que ils ne veuillent pas.;Il est dommage que ils ne veulent pas.;veuillent;veulent;veuillent;subjunctive 
Il est dommage que ils ne disent pas.;Il est dommage que ils ne disent pas.;disent;disent;disent;subjunctive 
Il est dommage que ils ne voient pas.;Il est dommage que ils ne voient pas.;voient;voient;voient;subjunctive 
Il est dommage que elles ne viennent pas.;Il est dommage que elles ne viennent pas.;viennent;viennent;viennent;subjunctive 
Il est dommage que elles ne partent pas.;Il est dommage que elles ne partent pas.;partent;partent;partent;subjunctive 
Il est dommage que elles ne finissent pas.;Il est dommage que elles ne finissent pas.;finissent;finissent;finissent;subjunctive 
Il est dommage que elles ne prennent pas.;Il est dommage que elles ne prennent pas.;prennent;prennent;prennent;subjunctive 
Il est dommage que elles ne soient pas.;Il est dommage que elles ne sont pas.;soient;sont;soient;subjunctive 
Il est dommage que elles ne aient pas.;Il est dommage que elles ne ont pas.;aient;ont;aient;subjunctive 
Il est dommage que elles ne fassent pas.;Il est dommage que elles ne font pas.;fassent;font;fassent;subjunctive 
Il est dommage que elles ne aillent pas.;Il est dommage que elles ne vont pas.;aillent;vont;aillent;subjunctive 
Il est dommage que elles ne sachent pas.;Il est dommage que elles ne savent pas.;sachent;savent;sachent;subjunctive 
Il est dommage que elles ne veuillent pas.;Il est dommage que elles ne veulent pas.;veuillent;veulent;veuillent;subjunctive 
Il est dommage que elles ne disent pas.;Il est dommage que elles ne disent pas.;disent;disent;disent;subjunctive 
Il est dommage que elles ne voient pas.;Il est dommage que elles ne voient pas.;voient;voient;voient;subjunctive 
Pourvu que je vienne à l'heure.;Pourvu que je viens à l'heure.;vienne;viens;vienne;subjunctive 
Pourvu que je parte à l'heure.;Pourvu que je pars à l'heure.;parte;pars;parte;subjunctive 
Pourvu que je finisse à l'heure.;Pourvu que je finis à l'heure.;finisse;finis;finisse;subjunctive 
Pourvu que je prenne à l'heure.;Pourvu que je prends à l'heure.;prenne;prends;prenne;subjunctive 
Pourvu que je sois à l'heure.;Pourvu que je suis à l'heure.;sois;suis;sois;subjunctive 
